Time	CPG Speed 2	Perc. Position	Range of Motion 2	
2.53368	-0.058	-0.05036638	-0.06	
2.53386	-0.058	-0.05036647	-0.06	
2.53404	-0.058	-0.05036656	-0.06	
2.53422	-0.058	-0.05036665	-0.06	
2.5344	-0.058	-0.05036674	-0.06	
2.53458	-0.058	-0.05036684	-0.06	
2.53476	-0.058	-0.05036693	-0.06	
2.53494	-0.058	-0.05036702	-0.06	
2.53512	-0.058	-0.05036711	-0.06	
2.5353	-0.058	-0.0503672	-0.06	
2.53548	-0.058	-0.05036729	-0.06	
2.53566	-0.058	-0.05036738	-0.06	
2.53584	-0.058	-0.05036747	-0.06	
2.53602	-0.058	-0.05036756	-0.06	
2.5362	-0.058	-0.05036765	-0.06	
2.53638	-0.058	-0.05036775	-0.06	
2.53656	-0.058	-0.05036784	-0.06	
2.53674	-0.058	-0.05036793	-0.06	
2.53692	-0.058	-0.05036802	-0.06	
2.5371	-0.058	-0.05036811	-0.06	
2.53728	-0.058	-0.0503682	-0.06	
2.53746	-0.058	-0.05036829	-0.06	
2.53764	-0.058	-0.05036838	-0.06	
2.53782	-0.058	-0.05036847	-0.06	
2.538	-0.058	-0.05036856	-0.06	
2.53818	-0.058	-0.05036865	-0.06	
2.53836	-0.058	-0.05036874	-0.06	
2.53854	-0.058	-0.05036883	-0.06	
2.53872	-0.058	-0.05036892	-0.06	
2.5389	-0.058	-0.05036901	-0.06	
2.53908	-0.058	-0.0503691	-0.06	
2.53926	-0.058	-0.05036919	-0.06	
2.53944	-0.058	-0.05036928	-0.06	
2.53962	-0.058	-0.05036937	-0.06	
2.5398	-0.058	-0.05036946	-0.06	
2.53998	-0.058	-0.05036955	-0.06	
2.54016	-0.058	-0.05036964	-0.06	
2.54034	-0.058	-0.05036973	-0.06	
2.54052	-0.058	-0.05036982	-0.06	
2.5407	-0.058	-0.05036991	-0.06	
2.54088	-0.058	-0.05037	-0.06	
2.54106	-0.058	-0.05037009	-0.06	
2.54124	-0.058	-0.05037018	-0.06	
2.54142	-0.058	-0.05037026	-0.06	
2.5416	-0.058	-0.05037035	-0.06	
2.54178	-0.058	-0.05037044	-0.06	
2.54196	-0.058	-0.05037053	-0.06	
2.54214	-0.058	-0.05037062	-0.06	
2.54232	-0.058	-0.05037071	-0.06	
2.5425	-0.058	-0.0503708	-0.06	
2.54268	-0.058	-0.05037089	-0.06	
2.54286	-0.058	-0.05037098	-0.06	
2.54304	-0.058	-0.05037107	-0.06	
2.54322	-0.058	-0.05037116	-0.06	
2.5434	-0.058	-0.05037124	-0.06	
2.54358	-0.058	-0.05037133	-0.06	
2.54376	-0.058	-0.05037142	-0.06	
2.54394	-0.058	-0.05037151	-0.06	
2.54412	-0.058	-0.0503716	-0.06	
2.5443	-0.058	-0.05037169	-0.06	
2.54448	-0.058	-0.05037178	-0.06	
2.54466	-0.058	-0.05037187	-0.06	
2.54484	-0.058	-0.05037195	-0.06	
2.54502	-0.058	-0.05037204	-0.06	
2.5452	-0.058	-0.05037213	-0.06	
2.54538	-0.058	-0.05037222	-0.06	
2.54556	-0.058	-0.05037231	-0.06	
2.54574	-0.058	-0.0503724	-0.06	
2.54592	-0.058	-0.05037248	-0.06	
2.5461	-0.058	-0.05037257	-0.06	
2.54628	-0.058	-0.05037266	-0.06	
2.54646	-0.058	-0.05037275	-0.06	
2.54664	-0.058	-0.05037284	-0.06	
2.54682	-0.058	-0.05037292	-0.06	
2.547	-0.058	-0.05037301	-0.06	
2.54718	-0.058	-0.0503731	-0.06	
2.54736	-0.058	-0.05037319	-0.06	
2.54754	-0.058	-0.05037327	-0.06	
2.54772	-0.058	-0.05037336	-0.06	
2.5479	-0.058	-0.05037345	-0.06	
2.54808	-0.058	-0.05037354	-0.06	
2.54826	-0.058	-0.05037363	-0.06	
2.54844	-0.058	-0.05037371	-0.06	
2.54862	-0.058	-0.0503738	-0.06	
2.5488	-0.058	-0.05037389	-0.06	
2.54898	-0.058	-0.05037398	-0.06	
2.54916	-0.058	-0.05037406	-0.06	
2.54934	-0.058	-0.05037415	-0.06	
2.54952	-0.058	-0.05037424	-0.06	
2.5497	-0.058	-0.05037432	-0.06	
2.54988	-0.058	-0.05037441	-0.06	
2.55006	-0.058	-0.0503745	-0.06	
2.55024	-0.058	-0.05037458	-0.06	
2.55042	-0.058	-0.05037467	-0.06	
2.5506	-0.058	-0.05037476	-0.06	
2.55078	-0.058	-0.05037484	-0.06	
2.55096	-0.058	-0.05037493	-0.06	
2.55114	-0.058	-0.05037502	-0.06	
2.55132	-0.058	-0.0503751	-0.06	
2.5515	-0.058	-0.05037519	-0.06	
2.55168	-0.058	-0.05037528	-0.06	
2.55186	-0.058	-0.05037536	-0.06	
2.55204	-0.058	-0.05037545	-0.06	
2.55222	-0.058	-0.05037554	-0.06	
2.5524	-0.058	-0.05037562	-0.06	
2.55258	-0.058	-0.05037571	-0.06	
2.55276	-0.058	-0.0503758	-0.06	
2.55294	-0.058	-0.05037588	-0.06	
2.55312	-0.058	-0.05037597	-0.06	
2.5533	-0.058	-0.05037605	-0.06	
2.55348	-0.058	-0.05037614	-0.06	
2.55366	-0.058	-0.05037623	-0.06	
2.55384	-0.058	-0.05037631	-0.06	
2.55402	-0.058	-0.0503764	-0.06	
2.5542	-0.058	-0.05037648	-0.06	
2.55438	-0.058	-0.05037657	-0.06	
2.55456	-0.058	-0.05037666	-0.06	
2.55474	-0.058	-0.05037674	-0.06	
2.55492	-0.058	-0.05037683	-0.06	
2.5551	-0.058	-0.05037691	-0.06	
2.55528	-0.058	-0.050377	-0.06	
2.55546	-0.058	-0.05037708	-0.06	
2.55564	-0.058	-0.05037717	-0.06	
2.55582	-0.058	-0.05037725	-0.06	
2.556	-0.058	-0.05037734	-0.06	
2.55618	-0.058	-0.05037742	-0.06	
2.55636	-0.058	-0.05037751	-0.06	
2.55654	-0.058	-0.0503776	-0.06	
2.55672	-0.058	-0.05037768	-0.06	
2.5569	-0.058	-0.05037777	-0.06	
2.55708	-0.058	-0.05037785	-0.06	
2.55726	-0.058	-0.05037794	-0.06	
2.55744	-0.058	-0.05037802	-0.06	
2.55762	-0.058	-0.05037811	-0.06	
2.5578	-0.058	-0.05037819	-0.06	
2.55798	-0.058	-0.05037828	-0.06	
2.55816	-0.058	-0.05037836	-0.06	
2.55834	-0.058	-0.05037845	-0.06	
2.55852	-0.058	-0.05037853	-0.06	
2.5587	-0.058	-0.05037862	-0.06	
2.55888	-0.058	-0.0503787	-0.06	
2.55906	-0.058	-0.05037878	-0.06	
2.55924	-0.058	-0.05037887	-0.06	
2.55942	-0.058	-0.05037896	-0.06	
2.5596	-0.058	-0.05037904	-0.06	
2.55978	-0.058	-0.05037912	-0.06	
2.55996	-0.058	-0.05037921	-0.06	
2.56014	-0.058	-0.05037929	-0.06	
2.56032	-0.058	-0.05037938	-0.06	
2.5605	-0.058	-0.05037946	-0.06	
2.56068	-0.058	-0.05037954	-0.06	
2.56086	-0.058	-0.05037963	-0.06	
2.56104	-0.058	-0.05037971	-0.06	
2.56122	-0.058	-0.0503798	-0.06	
2.5614	-0.058	-0.05037988	-0.06	
2.56158	-0.058	-0.05037997	-0.06	
2.56176	-0.058	-0.05038005	-0.06	
2.56194	-0.058	-0.05038013	-0.06	
2.56212	-0.058	-0.05038022	-0.06	
2.5623	-0.058	-0.0503803	-0.06	
2.56248	-0.058	-0.05038038	-0.06	
2.56266	-0.058	-0.05038047	-0.06	
2.56284	-0.058	-0.05038055	-0.06	
2.56302	-0.058	-0.05038064	-0.06	
2.5632	-0.058	-0.05038072	-0.06	
2.56338	-0.058	-0.0503808	-0.06	
2.56356	-0.058	-0.05038089	-0.06	
2.56374	-0.058	-0.05038097	-0.06	
2.56392	-0.058	-0.05038105	-0.06	
2.5641	-0.058	-0.05038114	-0.06	
2.56428	-0.058	-0.05038122	-0.06	
2.56446	-0.058	-0.0503813	-0.06	
2.56464	-0.058	-0.05038138	-0.06	
2.56482	-0.058	-0.05038147	-0.06	
2.565	-0.058	-0.05038155	-0.06	
2.56518	-0.058	-0.05038163	-0.06	
2.56536	-0.058	-0.05038172	-0.06	
2.56554	-0.058	-0.0503818	-0.06	
2.56572	-0.058	-0.05038188	-0.06	
2.5659	-0.058	-0.05038197	-0.06	
2.56608	-0.058	-0.05038205	-0.06	
2.56626	-0.058	-0.05038213	-0.06	
2.56644	-0.058	-0.05038222	-0.06	
2.56662	-0.058	-0.0503823	-0.06	
2.5668	-0.058	-0.05038238	-0.06	
2.56698	-0.058	-0.05038246	-0.06	
2.56716	-0.058	-0.05038254	-0.06	
2.56734	-0.058	-0.05038263	-0.06	
2.56752	-0.058	-0.05038271	-0.06	
2.5677	-0.058	-0.05038279	-0.06	
2.56788	-0.058	-0.05038287	-0.06	
2.56806	-0.058	-0.05038296	-0.06	
2.56824	-0.058	-0.05038304	-0.06	
2.56842	-0.058	-0.05038312	-0.06	
2.5686	-0.058	-0.0503832	-0.06	
2.56878	-0.058	-0.05038328	-0.06	
2.56896	-0.058	-0.05038337	-0.06	
2.56914	-0.058	-0.05038345	-0.06	
2.56932	-0.058	-0.05038353	-0.06	
2.5695	-0.058	-0.05038361	-0.06	
2.56968	-0.058	-0.05038369	-0.06	
2.56986	-0.058	-0.05038378	-0.06	
2.57004	-0.058	-0.05038386	-0.06	
2.57022	-0.058	-0.05038394	-0.06	
2.5704	-0.058	-0.05038402	-0.06	
2.57058	-0.058	-0.0503841	-0.06	
2.57076	-0.058	-0.05038419	-0.06	
2.57094	-0.058	-0.05038427	-0.06	
2.57112	-0.058	-0.05038435	-0.06	
2.5713	-0.058	-0.05038443	-0.06	
2.57148	-0.058	-0.05038451	-0.06	
2.57166	-0.058	-0.05038459	-0.06	
2.57184	-0.058	-0.05038467	-0.06	
2.57202	-0.058	-0.05038476	-0.06	
2.5722	-0.058	-0.05038484	-0.06	
2.57238	-0.058	-0.05038492	-0.06	
2.57256	-0.058	-0.050385	-0.06	
2.57274	-0.058	-0.05038508	-0.06	
2.57292	-0.058	-0.05038516	-0.06	
2.5731	-0.058	-0.05038524	-0.06	
2.57328	-0.058	-0.05038532	-0.06	
2.57346	-0.058	-0.0503854	-0.06	
2.57364	-0.058	-0.05038549	-0.06	
2.57382	-0.058	-0.05038557	-0.06	
2.574	-0.058	-0.05038565	-0.06	
2.57418	-0.058	-0.05038573	-0.06	
2.57436	-0.058	-0.05038581	-0.06	
2.57454	-0.058	-0.05038589	-0.06	
2.57472	-0.058	-0.05038597	-0.06	
2.5749	-0.058	-0.05038605	-0.06	
2.57508	-0.058	-0.05038613	-0.06	
2.57526	-0.058	-0.05038621	-0.06	
2.57544	-0.058	-0.05038629	-0.06	
2.57562	-0.058	-0.05038637	-0.06	
2.5758	-0.058	-0.05038645	-0.06	
2.57598	-0.058	-0.05038653	-0.06	
2.57616	-0.058	-0.05038662	-0.06	
2.57634	-0.058	-0.05038669	-0.06	
2.57652	-0.058	-0.05038678	-0.06	
2.5767	-0.058	-0.05038685	-0.06	
2.57688	-0.058	-0.05038694	-0.06	
2.57706	-0.058	-0.05038701	-0.06	
2.57724	-0.058	-0.0503871	-0.06	
2.57742	-0.058	-0.05038717	-0.06	
2.5776	-0.058	-0.05038726	-0.06	
2.57778	-0.058	-0.05038733	-0.06	
2.57796	-0.058	-0.05038741	-0.06	
2.57814	-0.058	-0.05038749	-0.06	
2.57832	-0.058	-0.05038757	-0.06	
2.5785	-0.058	-0.05038765	-0.06	
2.57868	-0.058	-0.05038773	-0.06	
2.57886	-0.058	-0.05038781	-0.06	
2.57904	-0.058	-0.05038789	-0.06	
2.57922	-0.058	-0.05038797	-0.06	
2.5794	-0.058	-0.05038805	-0.06	
2.57958	-0.058	-0.05038813	-0.06	
2.57976	-0.058	-0.05038821	-0.06	
2.57994	-0.058	-0.05038829	-0.06	
2.58012	-0.058	-0.05038837	-0.06	
2.5803	-0.058	-0.05038845	-0.06	
2.58048	-0.058	-0.05038853	-0.06	
2.58066	-0.058	-0.05038861	-0.06	
2.58084	-0.058	-0.05038869	-0.06	
2.58102	-0.058	-0.05038876	-0.06	
2.5812	-0.058	-0.05038884	-0.06	
2.58138	-0.058	-0.05038892	-0.06	
2.58156	-0.058	-0.050389	-0.06	
2.58174	-0.058	-0.05038908	-0.06	
2.58192	-0.058	-0.05038916	-0.06	
2.5821	-0.058	-0.05038924	-0.06	
2.58228	-0.058	-0.05038932	-0.06	
2.58246	-0.058	-0.05038939	-0.06	
2.58264	-0.058	-0.05038948	-0.06	
2.58282	-0.058	-0.05038955	-0.06	
2.583	-0.058	-0.05038963	-0.06	
2.58318	-0.058	-0.05038971	-0.06	
2.58336	-0.058	-0.05038979	-0.06	
2.58354	-0.058	-0.05038987	-0.06	
2.58372	-0.058	-0.05038995	-0.06	
2.5839	-0.058	-0.05039002	-0.06	
2.58408	-0.058	-0.0503901	-0.06	
2.58426	-0.058	-0.05039018	-0.06	
2.58444	-0.058	-0.05039026	-0.06	
2.58462	-0.058	-0.05039034	-0.06	
2.5848	-0.058	-0.05039041	-0.06	
2.58498	-0.058	-0.05039049	-0.06	
2.58516	-0.058	-0.05039057	-0.06	
2.58534	-0.058	-0.05039065	-0.06	
2.58552	-0.058	-0.05039073	-0.06	
2.5857	-0.058	-0.05039081	-0.06	
2.58588	-0.058	-0.05039088	-0.06	
2.58606	-0.058	-0.05039096	-0.06	
2.58624	-0.058	-0.05039104	-0.06	
2.58642	-0.058	-0.05039112	-0.06	
2.5866	-0.058	-0.05039119	-0.06	
2.58678	-0.058	-0.05039127	-0.06	
2.58696	-0.058	-0.05039135	-0.06	
2.58714	-0.058	-0.05039143	-0.06	
2.58732	-0.058	-0.05039151	-0.06	
2.5875	-0.058	-0.05039158	-0.06	
2.58768	-0.058	-0.05039166	-0.06	
2.58786	-0.058	-0.05039174	-0.06	
2.58804	-0.058	-0.05039182	-0.06	
2.58822	-0.058	-0.05039189	-0.06	
2.5884	-0.058	-0.05039197	-0.06	
2.58858	-0.058	-0.05039205	-0.06	
2.58876	-0.058	-0.05039212	-0.06	
2.58894	-0.058	-0.0503922	-0.06	
2.58912	-0.058	-0.05039228	-0.06	
2.5893	-0.058	-0.05039236	-0.06	
2.58948	-0.058	-0.05039243	-0.06	
2.58966	-0.058	-0.05039251	-0.06	
2.58984	-0.058	-0.05039259	-0.06	
2.59002	-0.058	-0.05039266	-0.06	
2.5902	-0.058	-0.05039274	-0.06	
2.59038	-0.058	-0.05039282	-0.06	
2.59056	-0.058	-0.05039289	-0.06	
2.59074	-0.058	-0.05039297	-0.06	
2.59092	-0.058	-0.05039305	-0.06	
2.5911	-0.058	-0.05039312	-0.06	
2.59128	-0.058	-0.0503932	-0.06	
2.59146	-0.058	-0.05039328	-0.06	
2.59164	-0.058	-0.05039335	-0.06	
2.59182	-0.058	-0.05039343	-0.06	
2.592	-0.058	-0.05039351	-0.06	
2.59218	-0.058	-0.05039358	-0.06	
2.59236	-0.058	-0.05039366	-0.06	
2.59254	-0.058	-0.05039373	-0.06	
2.59272	-0.058	-0.05039381	-0.06	
2.5929	-0.058	-0.05039389	-0.06	
2.59308	-0.058	-0.05039397	-0.06	
2.59326	-0.058	-0.05039404	-0.06	
2.59344	-0.058	-0.05039412	-0.06	
2.59362	-0.058	-0.05039419	-0.06	
2.5938	-0.058	-0.05039427	-0.06	
2.59398	-0.058	-0.05039435	-0.06	
2.59416	-0.058	-0.05039442	-0.06	
2.59434	-0.058	-0.0503945	-0.06	
2.59452	-0.058	-0.05039457	-0.06	
2.5947	-0.058	-0.05039465	-0.06	
2.59488	-0.058	-0.05039473	-0.06	
2.59506	-0.058	-0.0503948	-0.06	
2.59524	-0.058	-0.05039487	-0.06	
2.59542	-0.058	-0.05039495	-0.06	
2.5956	-0.058	-0.05039503	-0.06	
2.59578	-0.058	-0.0503951	-0.06	
2.59596	-0.058	-0.05039518	-0.06	
2.59614	-0.058	-0.05039525	-0.06	
2.59632	-0.058	-0.05039533	-0.06	
2.5965	-0.058	-0.0503954	-0.06	
2.59668	-0.058	-0.05039548	-0.06	
2.59686	-0.058	-0.05039556	-0.06	
2.59704	-0.058	-0.05039563	-0.06	
2.59722	-0.058	-0.0503957	-0.06	
2.5974	-0.058	-0.05039578	-0.06	
2.59758	-0.058	-0.05039586	-0.06	
2.59776	-0.058	-0.05039593	-0.06	
2.59794	-0.058	-0.05039601	-0.06	
2.59812	-0.058	-0.05039608	-0.06	
2.5983	-0.058	-0.05039616	-0.06	
2.59848	-0.058	-0.05039623	-0.06	
2.59866	-0.058	-0.0503963	-0.06	
2.59884	-0.058	-0.05039638	-0.06	
2.59902	-0.058	-0.05039646	-0.06	
2.5992	-0.058	-0.05039653	-0.06	
2.59938	-0.058	-0.05039661	-0.06	
2.59956	-0.058	-0.05039668	-0.06	
2.59974	-0.058	-0.05039676	-0.06	
2.59992	-0.058	-0.05039683	-0.06	
2.6001	-0.058	-0.0503969	-0.06	
2.60028	-0.058	-0.05039698	-0.06	
2.60046	-0.058	-0.05039705	-0.06	
2.60064	-0.058	-0.05039713	-0.06	
2.60082	-0.058	-0.0503972	-0.06	
2.601	-0.058	-0.05039728	-0.06	
2.60118	-0.058	-0.05039735	-0.06	
2.60136	-0.058	-0.05039743	-0.06	
2.60154	-0.058	-0.0503975	-0.06	
2.60172	-0.058	-0.05039757	-0.06	
2.6019	-0.058	-0.05039765	-0.06	
2.60208	-0.058	-0.05039772	-0.06	
2.60226	-0.058	-0.05039779	-0.06	
2.60244	-0.058	-0.05039787	-0.06	
2.60262	-0.058	-0.05039794	-0.06	
2.6028	-0.058	-0.05039802	-0.06	
2.60298	-0.058	-0.05039809	-0.06	
2.60316	-0.058	-0.05039816	-0.06	
2.60334	-0.058	-0.05039824	-0.06	
2.60352	-0.058	-0.05039831	-0.06	
2.6037	-0.058	-0.05039839	-0.06	
2.60388	-0.058	-0.05039846	-0.06	
2.60406	-0.058	-0.05039853	-0.06	
2.60424	-0.058	-0.05039861	-0.06	
2.60442	-0.058	-0.05039868	-0.06	
2.6046	-0.058	-0.05039876	-0.06	
2.60478	-0.058	-0.05039883	-0.06	
2.60496	-0.058	-0.0503989	-0.06	
2.60514	-0.058	-0.05039898	-0.06	
2.60532	-0.058	-0.05039905	-0.06	
2.6055	-0.058	-0.05039912	-0.06	
2.60568	-0.058	-0.0503992	-0.06	
2.60586	-0.058	-0.05039927	-0.06	
2.60604	-0.058	-0.05039934	-0.06	
2.60622	-0.058	-0.05039942	-0.06	
2.6064	-0.058	-0.05039949	-0.06	
2.60658	-0.058	-0.05039956	-0.06	
2.60676	-0.058	-0.05039963	-0.06	
2.60694	-0.058	-0.05039971	-0.06	
2.60712	-0.058	-0.05039978	-0.06	
2.6073	-0.058	-0.05039985	-0.06	
2.60748	-0.058	-0.05039993	-0.06	
2.60766	-0.058	-0.0504	-0.06	
2.60784	-0.058	-0.05040007	-0.06	
2.60802	-0.058	-0.05040015	-0.06	
2.6082	-0.058	-0.05040022	-0.06	
2.60838	-0.058	-0.05040029	-0.06	
2.60856	-0.058	-0.05040036	-0.06	
2.60874	-0.058	-0.05040044	-0.06	
2.60892	-0.058	-0.05040051	-0.06	
2.6091	-0.058	-0.05040058	-0.06	
2.60928	-0.058	-0.05040065	-0.06	
2.60946	-0.058	-0.05040073	-0.06	
2.60964	-0.058	-0.0504008	-0.06	
2.60982	-0.058	-0.05040087	-0.06	
2.61	-0.058	-0.05040094	-0.06	
2.61018	-0.058	-0.05040101	-0.06	
2.61036	-0.058	-0.05040109	-0.06	
2.61054	-0.058	-0.05040116	-0.06	
2.61072	-0.058	-0.05040123	-0.06	
2.6109	-0.058	-0.0504013	-0.06	
2.61108	-0.058	-0.05040137	-0.06	
2.61126	-0.058	-0.05040145	-0.06	
2.61144	-0.058	-0.05040152	-0.06	
2.61162	-0.058	-0.05040159	-0.06	
2.6118	-0.058	-0.05040166	-0.06	
2.61198	-0.058	-0.05040174	-0.06	
2.61216	-0.058	-0.05040181	-0.06	
2.61234	-0.058	-0.05040188	-0.06	
2.61252	-0.058	-0.05040195	-0.06	
2.6127	-0.058	-0.05040202	-0.06	
2.61288	-0.058	-0.05040209	-0.06	
2.61306	-0.058	-0.05040216	-0.06	
2.61324	-0.058	-0.05040224	-0.06	
2.61342	-0.058	-0.05040231	-0.06	
2.6136	-0.058	-0.05040238	-0.06	
2.61378	-0.058	-0.05040245	-0.06	
2.61396	-0.058	-0.05040252	-0.06	
2.61414	-0.058	-0.05040259	-0.06	
2.61432	-0.058	-0.05040267	-0.06	
2.6145	-0.058	-0.05040274	-0.06	
2.61468	-0.058	-0.05040281	-0.06	
2.61486	-0.058	-0.05040288	-0.06	
2.61504	-0.058	-0.05040295	-0.06	
2.61522	-0.058	-0.05040302	-0.06	
2.6154	-0.058	-0.05040309	-0.06	
2.61558	-0.058	-0.05040316	-0.06	
2.61576	-0.058	-0.05040324	-0.06	
2.61594	-0.058	-0.05040331	-0.06	
2.61612	-0.058	-0.05040338	-0.06	
2.6163	-0.058	-0.05040345	-0.06	
2.61648	-0.058	-0.05040352	-0.06	
2.61666	-0.058	-0.05040359	-0.06	
2.61684	-0.058	-0.05040366	-0.06	
2.61702	-0.058	-0.05040373	-0.06	
2.6172	-0.058	-0.0504038	-0.06	
2.61738	-0.058	-0.05040387	-0.06	
2.61756	-0.058	-0.05040395	-0.06	
2.61774	-0.058	-0.05040402	-0.06	
2.61792	-0.058	-0.05040409	-0.06	
2.6181	-0.058	-0.05040416	-0.06	
2.61828	-0.058	-0.05040422	-0.06	
2.61846	-0.058	-0.0504043	-0.06	
2.61864	-0.058	-0.05040437	-0.06	
2.61882	-0.058	-0.05040444	-0.06	
2.619	-0.058	-0.05040451	-0.06	
2.61918	-0.058	-0.05040458	-0.06	
2.61936	-0.058	-0.05040465	-0.06	
2.61954	-0.058	-0.05040472	-0.06	
2.61972	-0.058	-0.05040479	-0.06	
2.6199	-0.058	-0.05040486	-0.06	
2.62008	-0.058	-0.05040493	-0.06	
2.62026	-0.058	-0.050405	-0.06	
2.62044	-0.058	-0.05040507	-0.06	
2.62062	-0.058	-0.05040514	-0.06	
2.6208	-0.058	-0.05040521	-0.06	
2.62098	-0.058	-0.05040528	-0.06	
2.62116	-0.058	-0.05040535	-0.06	
2.62134	-0.058	-0.05040542	-0.06	
2.62152	-0.058	-0.05040549	-0.06	
2.6217	-0.058	-0.05040556	-0.06	
2.62188	-0.058	-0.05040563	-0.06	
2.62206	-0.058	-0.0504057	-0.06	
2.62224	-0.058	-0.05040577	-0.06	
2.62242	-0.058	-0.05040584	-0.06	
2.6226	-0.058	-0.05040591	-0.06	
2.62278	-0.058	-0.05040598	-0.06	
2.62296	-0.058	-0.05040605	-0.06	
2.62314	-0.058	-0.05040612	-0.06	
2.62332	-0.058	-0.05040618	-0.06	
2.6235	-0.058	-0.05040625	-0.06	
2.62368	-0.058	-0.05040632	-0.06	
2.62386	-0.058	-0.05040639	-0.06	
2.62404	-0.058	-0.05040646	-0.06	
2.62422	-0.058	-0.05040653	-0.06	
2.6244	-0.058	-0.0504066	-0.06	
2.62458	-0.058	-0.05040667	-0.06	
2.62476	-0.058	-0.05040674	-0.06	
2.62494	-0.058	-0.05040681	-0.06	
2.62512	-0.058	-0.05040688	-0.06	
2.6253	-0.058	-0.05040694	-0.06	
2.62548	-0.058	-0.05040701	-0.06	
2.62566	-0.058	-0.05040709	-0.06	
2.62584	-0.058	-0.05040715	-0.06	
2.62602	-0.058	-0.05040722	-0.06	
2.6262	-0.058	-0.05040729	-0.06	
2.62638	-0.058	-0.05040736	-0.06	
2.62656	-0.058	-0.05040743	-0.06	
2.62674	-0.058	-0.0504075	-0.06	
2.62692	-0.058	-0.05040757	-0.06	
2.6271	-0.058	-0.05040763	-0.06	
2.62728	-0.058	-0.0504077	-0.06	
2.62746	-0.058	-0.05040777	-0.06	
2.62764	-0.058	-0.05040784	-0.06	
2.62782	-0.058	-0.05040791	-0.06	
2.628	-0.058	-0.05040798	-0.06	
2.62818	-0.058	-0.05040804	-0.06	
2.62836	-0.058	-0.05040811	-0.06	
2.62854	-0.058	-0.05040818	-0.06	
2.62872	-0.058	-0.05040825	-0.06	
2.6289	-0.058	-0.05040832	-0.06	
2.62908	-0.058	-0.05040839	-0.06	
2.62926	-0.058	-0.05040845	-0.06	
2.62944	-0.058	-0.05040852	-0.06	
2.62962	-0.058	-0.05040859	-0.06	
2.6298	-0.058	-0.05040866	-0.06	
2.62998	-0.058	-0.05040872	-0.06	
2.63016	-0.058	-0.0504088	-0.06	
2.63034	-0.058	-0.05040886	-0.06	
2.63052	-0.058	-0.05040893	-0.06	
2.6307	-0.058	-0.050409	-0.06	
2.63088	-0.058	-0.05040907	-0.06	
2.63106	-0.058	-0.05040913	-0.06	
2.63124	-0.058	-0.0504092	-0.06	
2.63142	-0.058	-0.05040927	-0.06	
2.6316	-0.058	-0.05040934	-0.06	
2.63178	-0.058	-0.0504094	-0.06	
2.63196	-0.058	-0.05040947	-0.06	
2.63214	-0.058	-0.05040954	-0.06	
2.63232	-0.058	-0.05040961	-0.06	
2.6325	-0.058	-0.05040967	-0.06	
2.63268	-0.058	-0.05040974	-0.06	
2.63286	-0.058	-0.05040981	-0.06	
2.63304	-0.058	-0.05040988	-0.06	
2.63322	-0.058	-0.05040994	-0.06	
2.6334	-0.058	-0.05041001	-0.06	
2.63358	-0.058	-0.05041008	-0.06	
2.63376	-0.058	-0.05041015	-0.06	
2.63394	-0.058	-0.05041021	-0.06	
2.63412	-0.058	-0.05041028	-0.06	
2.6343	-0.058	-0.05041035	-0.06	
2.63448	-0.058	-0.05041042	-0.06	
2.63466	-0.058	-0.05041048	-0.06	
2.63484	-0.058	-0.05041055	-0.06	
2.63502	-0.058	-0.05041062	-0.06	
2.6352	-0.058	-0.05041068	-0.06	
2.63538	-0.058	-0.05041075	-0.06	
2.63556	-0.058	-0.05041081	-0.06	
2.63574	-0.058	-0.05041088	-0.06	
2.63592	-0.058	-0.05041095	-0.06	
2.6361	-0.058	-0.05041102	-0.06	
2.63628	-0.058	-0.05041108	-0.06	
2.63646	-0.058	-0.05041115	-0.06	
2.63664	-0.058	-0.05041122	-0.06	
2.63682	-0.058	-0.05041128	-0.06	
2.637	-0.058	-0.05041135	-0.06	
2.63718	-0.058	-0.05041141	-0.06	
2.63736	-0.058	-0.05041148	-0.06	
2.63754	-0.058	-0.05041155	-0.06	
2.63772	-0.058	-0.05041162	-0.06	
2.6379	-0.058	-0.05041168	-0.06	
2.63808	-0.058	-0.05041175	-0.06	
2.63826	-0.058	-0.05041181	-0.06	
2.63844	-0.058	-0.05041188	-0.06	
2.63862	-0.058	-0.05041195	-0.06	
2.6388	-0.058	-0.05041201	-0.06	
2.63898	-0.058	-0.05041208	-0.06	
2.63916	-0.058	-0.05041214	-0.06	
2.63934	-0.058	-0.05041221	-0.06	
2.63952	-0.058	-0.05041228	-0.06	
2.6397	-0.058	-0.05041234	-0.06	
2.63988	-0.058	-0.05041241	-0.06	
2.64006	-0.058	-0.05041248	-0.06	
2.64024	-0.058	-0.05041254	-0.06	
2.64042	-0.058	-0.05041261	-0.06	
2.6406	-0.058	-0.05041267	-0.06	
2.64078	-0.058	-0.05041274	-0.06	
2.64096	-0.058	-0.0504128	-0.06	
2.64114	-0.058	-0.05041287	-0.06	
2.64132	-0.058	-0.05041293	-0.06	
2.6415	-0.058	-0.050413	-0.06	
2.64168	-0.058	-0.05041307	-0.06	
2.64186	-0.058	-0.05041313	-0.06	
2.64204	-0.058	-0.0504132	-0.06	
2.64222	-0.058	-0.05041326	-0.06	
2.6424	-0.058	-0.05041333	-0.06	
2.64258	-0.058	-0.0504134	-0.06	
2.64276	-0.058	-0.05041346	-0.06	
2.64294	-0.058	-0.05041353	-0.06	
