Time	Input	Mod 1	Mod 2	Mod 3	
4.3748	-0.0505204	-0.05064396	-0.05093633	-0.05171326	
4.375	-0.0505196	-0.05064401	-0.05093641	-0.05171338	
4.3752	-0.0505188	-0.05064407	-0.05093648	-0.05171351	
4.3754	-0.050518	-0.05064411	-0.05093655	-0.05171363	
4.3756	-0.0505172	-0.05064417	-0.05093663	-0.05171375	
4.3758	-0.0505164	-0.05064422	-0.0509367	-0.05171387	
4.376	-0.0505156	-0.05064427	-0.05093677	-0.051714	
4.3762	-0.0505148	-0.05064432	-0.05093685	-0.05171412	
4.3764	-0.050514	-0.05064438	-0.05093692	-0.05171424	
4.3766	-0.0505132	-0.05064443	-0.05093699	-0.05171436	
4.3768	-0.0505124	-0.05064448	-0.05093707	-0.05171448	
4.377	-0.0505116	-0.05064453	-0.05093714	-0.05171461	
4.3772	-0.0505108	-0.05064458	-0.05093721	-0.05171473	
4.3774	-0.05051	-0.05064464	-0.05093729	-0.05171485	
4.3776	-0.0505092	-0.05064469	-0.05093736	-0.05171498	
4.3778	-0.0505084	-0.05064474	-0.05093743	-0.0517151	
4.378	-0.0505076	-0.05064479	-0.05093751	-0.05171522	
4.3782	-0.0505068	-0.05064484	-0.05093758	-0.05171534	
4.3784	-0.050506	-0.0506449	-0.05093765	-0.05171546	
4.3786	-0.0505052	-0.05064495	-0.05093772	-0.05171559	
4.3788	-0.0505044	-0.050645	-0.0509378	-0.05171571	
4.379	-0.0505036	-0.05064505	-0.05093787	-0.05171583	
4.3792	-0.0505028	-0.0506451	-0.05093794	-0.05171595	
4.3794	-0.050502	-0.05064515	-0.05093802	-0.05171607	
4.3796	-0.0505012	-0.05064521	-0.05093809	-0.0517162	
4.3798	-0.0505004	-0.05064526	-0.05093816	-0.05171632	
4.38	-0.0504996	-0.05064531	-0.05093824	-0.05171644	
4.3802	-0.0504988	-0.05064536	-0.05093831	-0.05171656	
4.3804	-0.050498	-0.05064541	-0.05093838	-0.05171669	
4.3806	-0.0504972	-0.05064547	-0.05093846	-0.05171681	
4.3808	-0.0504964	-0.05064552	-0.05093853	-0.05171693	
4.381	-0.0504956	-0.05064557	-0.0509386	-0.05171705	
4.3812	-0.0504948	-0.05064562	-0.05093868	-0.05171718	
4.3814	-0.050494	-0.05064568	-0.05093875	-0.0517173	
4.3816	-0.0504932	-0.05064573	-0.05093882	-0.05171742	
4.3818	-0.0504924	-0.05064578	-0.05093889	-0.05171754	
4.382	-0.0504916	-0.05064583	-0.05093897	-0.05171767	
4.3822	-0.0504908	-0.05064588	-0.05093904	-0.05171779	
4.3824	-0.05049	-0.05064593	-0.05093911	-0.05171791	
4.3826	-0.0504892	-0.05064598	-0.05093919	-0.05171803	
4.3828	-0.0504884	-0.05064604	-0.05093926	-0.05171815	
4.383	-0.0504876	-0.05064609	-0.05093933	-0.05171828	
4.3832	-0.0504868	-0.05064614	-0.05093941	-0.0517184	
4.3834	-0.050486	-0.05064619	-0.05093948	-0.05171852	
4.3836	-0.0504852	-0.05064625	-0.05093955	-0.05171864	
4.3838	-0.0504844	-0.0506463	-0.05093963	-0.05171876	
4.384	-0.0504836	-0.05064635	-0.0509397	-0.05171889	
4.3842	-0.0504828	-0.0506464	-0.05093977	-0.05171901	
4.3844	-0.050482	-0.05064645	-0.05093985	-0.05171913	
4.3846	-0.0504812	-0.05064651	-0.05093992	-0.05171925	
4.3848	-0.0504804	-0.05064656	-0.05093999	-0.05171937	
4.385	-0.0504796	-0.05064661	-0.05094006	-0.0517195	
4.3852	-0.0504788	-0.05064666	-0.05094014	-0.05171962	
4.3854	-0.050478	-0.05064671	-0.05094021	-0.05171974	
4.3856	-0.0504772	-0.05064676	-0.05094028	-0.05171986	
4.3858	-0.0504764	-0.05064682	-0.05094036	-0.05171999	
4.386	-0.0504756	-0.05064687	-0.05094043	-0.05172011	
4.3862	-0.0504748	-0.05064692	-0.0509405	-0.05172023	
4.3864	-0.050474	-0.05064697	-0.05094058	-0.05172035	
4.3866	-0.0504732	-0.05064702	-0.05094065	-0.05172047	
4.3868	-0.0504724	-0.05064708	-0.05094072	-0.0517206	
4.387	-0.0504716	-0.05064713	-0.0509408	-0.05172072	
4.3872	-0.0504708	-0.05064718	-0.05094087	-0.05172084	
4.3874	-0.05047	-0.05064723	-0.05094094	-0.05172096	
4.3876	-0.0504692	-0.05064728	-0.05094102	-0.05172108	
4.3878	-0.0504684	-0.05064734	-0.05094109	-0.05172121	
4.388	-0.0504676	-0.05064739	-0.05094116	-0.05172133	
4.3882	-0.0504668	-0.05064744	-0.05094123	-0.05172145	
4.3884	-0.050466	-0.05064749	-0.05094131	-0.05172157	
4.3886	-0.0504652	-0.05064754	-0.05094138	-0.0517217	
4.3888	-0.0504644	-0.05064759	-0.05094145	-0.05172182	
4.389	-0.0504636	-0.05064765	-0.05094153	-0.05172194	
4.3892	-0.0504628	-0.0506477	-0.0509416	-0.05172206	
4.3894	-0.050462	-0.05064775	-0.05094167	-0.05172218	
4.3896	-0.0504612	-0.0506478	-0.05094175	-0.05172231	
4.3898	-0.0504604	-0.05064785	-0.05094182	-0.05172243	
4.39	-0.0504596	-0.05064791	-0.05094189	-0.05172255	
4.3902	-0.0504588	-0.05064796	-0.05094197	-0.05172267	
4.3904	-0.050458	-0.05064801	-0.05094204	-0.05172279	
4.3906	-0.0504572	-0.05064806	-0.05094211	-0.05172291	
4.3908	-0.0504564	-0.05064812	-0.05094218	-0.05172304	
4.391	-0.0504556	-0.05064816	-0.05094226	-0.05172316	
4.3912	-0.0504548	-0.05064822	-0.05094233	-0.05172328	
4.3914	-0.050454	-0.05064827	-0.0509424	-0.0517234	
4.3916	-0.0504532	-0.05064832	-0.05094248	-0.05172352	
4.3918	-0.0504524	-0.05064837	-0.05094255	-0.05172365	
4.392	-0.0504516	-0.05064842	-0.05094262	-0.05172377	
4.3922	-0.0504508	-0.05064848	-0.0509427	-0.05172389	
4.3924	-0.05045	-0.05064853	-0.05094277	-0.05172401	
4.3926	-0.0504492	-0.05064858	-0.05094284	-0.05172414	
4.3928	-0.0504484	-0.05064863	-0.05094291	-0.05172426	
4.393	-0.0504476	-0.05064869	-0.05094299	-0.05172438	
4.3932	-0.0504468	-0.05064874	-0.05094306	-0.0517245	
4.3934	-0.050446	-0.05064879	-0.05094313	-0.05172462	
4.3936	-0.0504452	-0.05064884	-0.05094321	-0.05172475	
4.3938	-0.0504444	-0.05064889	-0.05094328	-0.05172487	
4.394	-0.0504436	-0.05064894	-0.05094335	-0.05172499	
4.3942	-0.0504428	-0.05064899	-0.05094343	-0.05172511	
4.3944	-0.050442	-0.05064905	-0.0509435	-0.05172523	
4.3946	-0.0504412	-0.0506491	-0.05094357	-0.05172535	
4.3948	-0.0504404	-0.05064915	-0.05094365	-0.05172548	
4.395	-0.0504396	-0.0506492	-0.05094372	-0.0517256	
4.3952	-0.0504388	-0.05064926	-0.05094379	-0.05172572	
4.3954	-0.050438	-0.05064931	-0.05094386	-0.05172584	
4.3956	-0.0504372	-0.05064936	-0.05094394	-0.05172596	
4.3958	-0.0504364	-0.05064941	-0.05094401	-0.05172609	
4.396	-0.0504356	-0.05064946	-0.05094408	-0.05172621	
4.3962	-0.0504348	-0.05064952	-0.05094416	-0.05172633	
4.3964	-0.050434	-0.05064957	-0.05094423	-0.05172645	
4.3966	-0.0504332	-0.05064962	-0.0509443	-0.05172658	
4.3968	-0.0504324	-0.05064967	-0.05094438	-0.0517267	
4.397	-0.0504316	-0.05064972	-0.05094445	-0.05172682	
4.3972	-0.0504308	-0.05064977	-0.05094452	-0.05172694	
4.3974	-0.05043	-0.05064983	-0.05094459	-0.05172706	
4.3976	-0.0504292	-0.05064988	-0.05094467	-0.05172718	
4.3978	-0.0504284	-0.05064993	-0.05094474	-0.05172731	
4.398	-0.0504276	-0.05064998	-0.05094481	-0.05172743	
4.3982	-0.0504268	-0.05065003	-0.05094489	-0.05172755	
4.3984	-0.050426	-0.05065009	-0.05094496	-0.05172767	
4.3986	-0.0504252	-0.05065014	-0.05094503	-0.05172779	
4.3988	-0.0504244	-0.05065019	-0.05094511	-0.05172792	
4.399	-0.0504236	-0.05065024	-0.05094518	-0.05172804	
4.3992	-0.0504228	-0.05065029	-0.05094525	-0.05172816	
4.3994	-0.050422	-0.05065034	-0.05094532	-0.05172828	
4.3996	-0.0504212	-0.0506504	-0.0509454	-0.05172841	
4.3998	-0.0504204	-0.05065045	-0.05094547	-0.05172852	
4.4	-0.0504196	-0.0506505	-0.05094554	-0.05172865	
4.4002	-0.0504188	-0.05065055	-0.05094562	-0.05172877	
4.4004	-0.050418	-0.0506506	-0.05094569	-0.05172889	
4.4006	-0.0504172	-0.05065066	-0.05094576	-0.05172901	
4.4008	-0.0504164	-0.05065071	-0.05094584	-0.05172914	
4.401	-0.0504156	-0.05065076	-0.05094591	-0.05172926	
4.4012	-0.0504148	-0.05065081	-0.05094598	-0.05172938	
4.4014	-0.050414	-0.05065086	-0.05094605	-0.0517295	
4.4016	-0.0504132	-0.05065092	-0.05094613	-0.05172962	
4.4018	-0.0504124	-0.05065097	-0.0509462	-0.05172975	
4.402	-0.0504116	-0.05065102	-0.05094627	-0.05172987	
4.4022	-0.0504108	-0.05065107	-0.05094635	-0.05172999	
4.4024	-0.05041	-0.05065112	-0.05094642	-0.05173011	
4.4026	-0.0504092	-0.05065117	-0.05094649	-0.05173023	
4.4028	-0.0504084	-0.05065123	-0.05094657	-0.05173035	
4.403	-0.0504076	-0.05065128	-0.05094664	-0.05173048	
4.4032	-0.0504068	-0.05065133	-0.05094671	-0.0517306	
4.4034	-0.050406	-0.05065138	-0.05094678	-0.05173072	
4.4036	-0.0504052	-0.05065143	-0.05094686	-0.05173084	
4.4038	-0.0504044	-0.05065149	-0.05094693	-0.05173096	
4.404	-0.0504036	-0.05065154	-0.050947	-0.05173108	
4.4042	-0.0504028	-0.05065159	-0.05094708	-0.05173121	
4.4044	-0.050402	-0.05065164	-0.05094715	-0.05173133	
4.4046	-0.0504012	-0.05065169	-0.05094722	-0.05173145	
4.4048	-0.0504004	-0.05065174	-0.05094729	-0.05173157	
4.405	-0.0503996	-0.0506518	-0.05094737	-0.05173169	
4.4052	-0.0503988	-0.05065185	-0.05094744	-0.05173181	
4.4054	-0.050398	-0.0506519	-0.05094751	-0.05173194	
4.4056	-0.0503972	-0.05065195	-0.05094759	-0.05173206	
4.4058	-0.0503964	-0.050652	-0.05094766	-0.05173218	
4.406	-0.0503956	-0.05065206	-0.05094773	-0.0517323	
4.4062	-0.0503948	-0.05065211	-0.05094781	-0.05173242	
4.4064	-0.050394	-0.05065216	-0.05094788	-0.05173255	
4.4066	-0.0503932	-0.05065221	-0.05094795	-0.05173267	
4.4068	-0.0503924	-0.05065226	-0.05094802	-0.05173279	
4.407	-0.0503916	-0.05065231	-0.0509481	-0.05173291	
4.4072	-0.0503908	-0.05065237	-0.05094817	-0.05173303	
4.4074	-0.05039	-0.05065242	-0.05094824	-0.05173315	
4.4076	-0.0503892	-0.05065247	-0.05094832	-0.05173328	
4.4078	-0.0503884	-0.05065252	-0.05094839	-0.0517334	
4.408	-0.0503876	-0.05065257	-0.05094846	-0.05173352	
4.4082	-0.0503868	-0.05065263	-0.05094853	-0.05173364	
4.4084	-0.050386	-0.05065268	-0.05094861	-0.05173376	
4.4086	-0.0503852	-0.05065273	-0.05094868	-0.05173388	
4.4088	-0.0503844	-0.05065278	-0.05094875	-0.05173401	
4.409	-0.0503836	-0.05065284	-0.05094883	-0.05173413	
4.4092	-0.0503828	-0.05065288	-0.0509489	-0.05173425	
4.4094	-0.050382	-0.05065294	-0.05094897	-0.05173437	
4.4096	-0.0503812	-0.05065299	-0.05094905	-0.05173449	
4.4098	-0.0503804	-0.05065304	-0.05094912	-0.05173462	
4.41	-0.0503796	-0.05065309	-0.05094919	-0.05173474	
4.4102	-0.0503788	-0.05065314	-0.05094926	-0.05173486	
4.4104	-0.050378	-0.0506532	-0.05094934	-0.05173498	
4.4106	-0.0503772	-0.05065325	-0.05094941	-0.0517351	
4.4108	-0.0503764	-0.0506533	-0.05094948	-0.05173522	
4.411	-0.0503756	-0.05065335	-0.05094956	-0.05173535	
4.4112	-0.0503748	-0.05065341	-0.05094963	-0.05173547	
4.4114	-0.050374	-0.05065346	-0.0509497	-0.05173559	
4.4116	-0.0503732	-0.05065351	-0.05094977	-0.05173571	
4.4118	-0.0503724	-0.05065356	-0.05094985	-0.05173583	
4.412	-0.0503716	-0.05065361	-0.05094992	-0.05173595	
4.4122	-0.0503708	-0.05065366	-0.05094999	-0.05173608	
4.4124	-0.05037	-0.05065371	-0.05095007	-0.0517362	
4.4126	-0.0503692	-0.05065377	-0.05095014	-0.05173632	
4.4128	-0.0503684	-0.05065382	-0.05095021	-0.05173644	
4.413	-0.0503676	-0.05065387	-0.05095029	-0.05173656	
4.4132	-0.0503668	-0.05065392	-0.05095036	-0.05173668	
4.4134	-0.050366	-0.05065398	-0.05095043	-0.05173681	
4.4136	-0.0503652	-0.05065403	-0.0509505	-0.05173693	
4.4138	-0.0503644	-0.05065408	-0.05095058	-0.05173705	
4.414	-0.0503636	-0.05065413	-0.05095065	-0.05173717	
4.4142	-0.0503628	-0.05065418	-0.05095072	-0.05173729	
4.4144	-0.050362	-0.05065423	-0.0509508	-0.05173741	
4.4146	-0.0503612	-0.05065428	-0.05095087	-0.05173754	
4.4148	-0.0503604	-0.05065434	-0.05095094	-0.05173766	
4.415	-0.0503596	-0.05065439	-0.05095102	-0.05173778	
4.4152	-0.0503588	-0.05065444	-0.05095109	-0.0517379	
4.4154	-0.050358	-0.05065449	-0.05095116	-0.05173802	
4.4156	-0.0503572	-0.05065455	-0.05095123	-0.05173814	
4.4158	-0.0503564	-0.0506546	-0.05095131	-0.05173827	
4.416	-0.0503556	-0.05065465	-0.05095138	-0.05173839	
4.4162	-0.0503548	-0.0506547	-0.05095145	-0.05173851	
4.4164	-0.050354	-0.05065475	-0.05095153	-0.05173863	
4.4166	-0.0503532	-0.0506548	-0.0509516	-0.05173875	
4.4168	-0.0503524	-0.05065485	-0.05095167	-0.05173887	
4.417	-0.0503516	-0.05065491	-0.05095175	-0.051739	
4.4172	-0.0503508	-0.05065496	-0.05095182	-0.05173912	
4.4174	-0.05035	-0.05065501	-0.05095189	-0.05173924	
4.4176	-0.0503492	-0.05065506	-0.05095197	-0.05173936	
4.4178	-0.0503484	-0.05065512	-0.05095204	-0.05173948	
4.418	-0.0503476	-0.05065517	-0.05095211	-0.0517396	
4.4182	-0.0503468	-0.05065522	-0.05095218	-0.05173972	
4.4184	-0.050346	-0.05065527	-0.05095226	-0.05173985	
4.4186	-0.0503452	-0.05065532	-0.05095233	-0.05173997	
4.4188	-0.0503444	-0.05065537	-0.0509524	-0.05174009	
4.419	-0.0503436	-0.05065542	-0.05095248	-0.05174021	
4.4192	-0.0503428	-0.05065548	-0.05095255	-0.05174033	
4.4194	-0.050342	-0.05065553	-0.05095262	-0.05174045	
4.4196	-0.0503412	-0.05065558	-0.05095269	-0.05174058	
4.4198	-0.0503404	-0.05065563	-0.05095277	-0.05174069	
4.42	-0.0503396	-0.05065569	-0.05095284	-0.05174082	
4.4202	-0.0503388	-0.05065574	-0.05095291	-0.05174094	
4.4204	-0.050338	-0.05065579	-0.05095299	-0.05174106	
4.4206	-0.0503372	-0.05065584	-0.05095306	-0.05174118	
4.4208	-0.0503364	-0.05065589	-0.05095313	-0.0517413	
4.421	-0.0503356	-0.05065594	-0.0509532	-0.05174142	
4.4212	-0.0503348	-0.05065599	-0.05095328	-0.05174155	
4.4214	-0.050334	-0.05065605	-0.05095335	-0.05174167	
4.4216	-0.0503332	-0.0506561	-0.05095342	-0.05174179	
4.4218	-0.0503324	-0.05065615	-0.05095349	-0.05174191	
4.422	-0.0503316	-0.0506562	-0.05095357	-0.05174203	
4.4222	-0.0503308	-0.05065626	-0.05095364	-0.05174216	
4.4224	-0.05033	-0.05065631	-0.05095371	-0.05174227	
4.4226	-0.0503292	-0.05065636	-0.05095379	-0.0517424	
4.4228	-0.0503284	-0.05065641	-0.05095386	-0.05174252	
4.423	-0.0503276	-0.05065646	-0.05095393	-0.05174264	
4.4232	-0.0503268	-0.05065651	-0.050954	-0.05174276	
4.4234	-0.050326	-0.05065656	-0.05095408	-0.05174288	
4.4236	-0.0503252	-0.05065662	-0.05095415	-0.051743	
4.4238	-0.0503244	-0.05065667	-0.05095422	-0.05174313	
4.424	-0.0503236	-0.05065672	-0.0509543	-0.05174325	
4.4242	-0.0503228	-0.05065677	-0.05095437	-0.05174337	
4.4244	-0.050322	-0.05065683	-0.05095444	-0.05174349	
4.4246	-0.0503212	-0.05065688	-0.05095451	-0.05174361	
4.4248	-0.0503204	-0.05065693	-0.05095459	-0.05174373	
4.425	-0.0503196	-0.05065698	-0.05095466	-0.05174385	
4.4252	-0.0503188	-0.05065703	-0.05095473	-0.05174398	
4.4254	-0.050318	-0.05065708	-0.05095481	-0.0517441	
4.4256	-0.0503172	-0.05065713	-0.05095488	-0.05174422	
4.4258	-0.0503164	-0.05065719	-0.05095495	-0.05174434	
4.426	-0.0503156	-0.05065724	-0.05095502	-0.05174446	
4.4262	-0.0503148	-0.05065729	-0.0509551	-0.05174458	
4.4264	-0.050314	-0.05065734	-0.05095517	-0.0517447	
4.4266	-0.0503132	-0.0506574	-0.05095524	-0.05174483	
4.4268	-0.0503124	-0.05065744	-0.05095531	-0.05174495	
4.427	-0.0503116	-0.0506575	-0.05095539	-0.05174507	
4.4272	-0.0503108	-0.05065755	-0.05095546	-0.05174519	
4.4274	-0.05031	-0.0506576	-0.05095553	-0.05174531	
4.4276	-0.0503092	-0.05065765	-0.05095561	-0.05174543	
4.4278	-0.0503084	-0.0506577	-0.05095568	-0.05174555	
4.428	-0.0503076	-0.05065776	-0.05095575	-0.05174568	
4.4282	-0.0503068	-0.05065781	-0.05095582	-0.0517458	
4.4284	-0.050306	-0.05065786	-0.0509559	-0.05174592	
4.4286	-0.0503052	-0.05065791	-0.05095597	-0.05174604	
4.4288	-0.0503044	-0.05065796	-0.05095604	-0.05174616	
4.429	-0.0503036	-0.05065801	-0.05095612	-0.05174628	
4.4292	-0.0503028	-0.05065807	-0.05095619	-0.05174641	
4.4294	-0.050302	-0.05065812	-0.05095626	-0.05174652	
4.4296	-0.0503012	-0.05065817	-0.05095633	-0.05174665	
4.4298	-0.0503004	-0.05065822	-0.05095641	-0.05174677	
4.43	-0.0502996	-0.05065827	-0.05095648	-0.05174689	
4.4302	-0.0502988	-0.05065833	-0.05095655	-0.05174701	
4.4304	-0.050298	-0.05065838	-0.05095663	-0.05174713	
4.4306	-0.0502972	-0.05065843	-0.0509567	-0.05174726	
4.4308	-0.0502964	-0.05065848	-0.05095677	-0.05174737	
4.431	-0.0502956	-0.05065853	-0.05095685	-0.0517475	
4.4312	-0.0502948	-0.05065858	-0.05095692	-0.05174762	
4.4314	-0.050294	-0.05065864	-0.05095699	-0.05174774	
4.4316	-0.0502932	-0.05065869	-0.05095707	-0.05174786	
4.4318	-0.0502924	-0.05065874	-0.05095714	-0.05174798	
4.432	-0.0502916	-0.05065879	-0.05095721	-0.0517481	
4.4322	-0.0502908	-0.05065884	-0.05095728	-0.05174822	
4.4324	-0.05029	-0.0506589	-0.05095736	-0.05174835	
4.4326	-0.0502892	-0.05065895	-0.05095743	-0.05174847	
4.4328	-0.0502884	-0.050659	-0.0509575	-0.05174859	
4.433	-0.0502876	-0.05065905	-0.05095758	-0.05174871	
4.4332	-0.0502868	-0.0506591	-0.05095765	-0.05174883	
4.4334	-0.050286	-0.05065915	-0.05095772	-0.05174895	
4.4336	-0.0502852	-0.05065921	-0.05095779	-0.05174907	
4.4338	-0.0502844	-0.05065926	-0.05095787	-0.05174919	
4.434	-0.0502836	-0.05065931	-0.05095794	-0.05174932	
4.4342	-0.0502828	-0.05065936	-0.05095801	-0.05174944	
4.4344	-0.050282	-0.05065941	-0.05095808	-0.05174956	
4.4346	-0.0502812	-0.05065947	-0.05095816	-0.05174968	
4.4348	-0.0502804	-0.05065951	-0.05095823	-0.0517498	
4.435	-0.0502796	-0.05065957	-0.0509583	-0.05174992	
4.4352	-0.0502788	-0.05065962	-0.05095838	-0.05175004	
4.4354	-0.050278	-0.05065967	-0.05095845	-0.05175016	
4.4356	-0.0502772	-0.05065972	-0.05095852	-0.05175028	
4.4358	-0.0502764	-0.05065978	-0.05095859	-0.05175041	
4.436	-0.0502756	-0.05065983	-0.05095867	-0.05175053	
4.4362	-0.0502748	-0.05065988	-0.05095874	-0.05175065	
4.4364	-0.050274	-0.05065993	-0.05095881	-0.05175077	
4.4366	-0.0502732	-0.05065998	-0.05095888	-0.05175089	
4.4368	-0.0502724	-0.05066003	-0.05095896	-0.05175101	
4.437	-0.0502716	-0.05066008	-0.05095903	-0.05175113	
4.4372	-0.0502708	-0.05066014	-0.0509591	-0.05175126	
4.4374	-0.05027	-0.05066019	-0.05095917	-0.05175138	
4.4376	-0.0502692	-0.05066024	-0.05095925	-0.0517515	
4.4378	-0.0502684	-0.05066029	-0.05095932	-0.05175162	
4.438	-0.0502676	-0.05066035	-0.05095939	-0.05175174	
4.4382	-0.0502668	-0.0506604	-0.05095947	-0.05175186	
4.4384	-0.050266	-0.05066045	-0.05095954	-0.05175198	
4.4386	-0.0502652	-0.0506605	-0.05095961	-0.05175211	
4.4388	-0.0502644	-0.05066055	-0.05095968	-0.05175222	
4.439	-0.0502636	-0.0506606	-0.05095976	-0.05175235	
4.4392	-0.0502628	-0.05066065	-0.05095983	-0.05175247	
4.4394	-0.050262	-0.05066071	-0.0509599	-0.05175259	
4.4396	-0.0502612	-0.05066076	-0.05095997	-0.05175271	
4.4398	-0.0502604	-0.05066081	-0.05096005	-0.05175283	
4.44	-0.0502596	-0.05066086	-0.05096012	-0.05175295	
4.4402	-0.0502588	-0.05066092	-0.05096019	-0.05175307	
4.4404	-0.050258	-0.05066096	-0.05096027	-0.05175319	
4.4406	-0.0502572	-0.05066102	-0.05096034	-0.05175332	
4.4408	-0.0502564	-0.05066107	-0.05096041	-0.05175344	
4.441	-0.0502556	-0.05066112	-0.05096048	-0.05175356	
4.4412	-0.0502548	-0.05066117	-0.05096056	-0.05175368	
4.4414	-0.050254	-0.05066122	-0.05096063	-0.0517538	
4.4416	-0.0502532	-0.05066128	-0.0509607	-0.05175392	
4.4418	-0.0502524	-0.05066133	-0.05096078	-0.05175404	
4.442	-0.0502516	-0.05066138	-0.05096085	-0.05175416	
4.4422	-0.0502508	-0.05066143	-0.05096092	-0.05175428	
4.4424	-0.05025	-0.05066148	-0.050961	-0.0517544	
4.4426	-0.0502492	-0.05066153	-0.05096107	-0.05175453	
4.4428	-0.0502484	-0.05066159	-0.05096114	-0.05175465	
4.443	-0.0502476	-0.05066164	-0.05096121	-0.05175477	
4.4432	-0.0502468	-0.05066169	-0.05096129	-0.05175489	
4.4434	-0.050246	-0.05066174	-0.05096136	-0.05175501	
4.4436	-0.0502452	-0.05066179	-0.05096143	-0.05175513	
4.4438	-0.0502444	-0.05066185	-0.05096151	-0.05175525	
4.444	-0.0502436	-0.0506619	-0.05096158	-0.05175537	
4.4442	-0.0502428	-0.05066195	-0.05096165	-0.0517555	
4.4444	-0.050242	-0.050662	-0.05096172	-0.05175562	
4.4446	-0.0502412	-0.05066205	-0.0509618	-0.05175574	
4.4448	-0.0502404	-0.0506621	-0.05096187	-0.05175586	
4.445	-0.0502396	-0.05066216	-0.05096194	-0.05175598	
4.4452	-0.0502388	-0.05066221	-0.05096201	-0.0517561	
4.4454	-0.050238	-0.05066226	-0.05096209	-0.05175622	
4.4456	-0.0502372	-0.05066231	-0.05096216	-0.05175634	
4.4458	-0.0502364	-0.05066236	-0.05096223	-0.05175646	
4.446	-0.0502356	-0.05066241	-0.0509623	-0.05175658	
4.4462	-0.0502348	-0.05066247	-0.05096238	-0.05175671	
4.4464	-0.050234	-0.05066252	-0.05096245	-0.05175683	
4.4466	-0.0502332	-0.05066257	-0.05096252	-0.05175695	
4.4468	-0.0502324	-0.05066262	-0.05096259	-0.05175707	
4.447	-0.0502316	-0.05066267	-0.05096267	-0.05175719	
4.4472	-0.0502308	-0.05066273	-0.05096274	-0.05175731	
4.4474	-0.05023	-0.05066278	-0.05096281	-0.05175743	
4.4476	-0.0502292	-0.05066283	-0.05096289	-0.05175755	
4.4478	-0.0502284	-0.05066288	-0.05096296	-0.05175767	
4.448	-0.0502276	-0.05066293	-0.05096303	-0.05175779	
4.4482	-0.0502268	-0.05066298	-0.0509631	-0.05175792	
4.4484	-0.050226	-0.05066304	-0.05096318	-0.05175804	
4.4486	-0.0502252	-0.05066309	-0.05096325	-0.05175816	
4.4488	-0.0502244	-0.05066314	-0.05096332	-0.05175828	
4.449	-0.0502236	-0.05066319	-0.05096339	-0.0517584	
4.4492	-0.0502228	-0.05066324	-0.05096347	-0.05175852	
4.4494	-0.050222	-0.05066329	-0.05096354	-0.05175864	
4.4496	-0.0502212	-0.05066334	-0.05096361	-0.05175876	
4.4498	-0.0502204	-0.0506634	-0.05096368	-0.05175889	
4.45	-0.0502196	-0.05066345	-0.05096376	-0.051759	
4.4502	-0.0502188	-0.0506635	-0.05096383	-0.05175913	
4.4504	-0.050218	-0.05066355	-0.0509639	-0.05175925	
4.4506	-0.0502172	-0.05066361	-0.05096398	-0.05175937	
4.4508	-0.0502164	-0.05066366	-0.05096405	-0.05175949	
4.451	-0.0502156	-0.05066371	-0.05096412	-0.05175961	
4.4512	-0.0502148	-0.05066376	-0.0509642	-0.05175973	
4.4514	-0.050214	-0.05066381	-0.05096427	-0.05175985	
4.4516	-0.0502132	-0.05066386	-0.05096434	-0.05175997	
4.4518	-0.0502124	-0.05066391	-0.05096441	-0.05176009	
4.452	-0.0502116	-0.05066397	-0.05096449	-0.05176022	
4.4522	-0.0502108	-0.05066402	-0.05096456	-0.05176033	
4.4524	-0.05021	-0.05066407	-0.05096463	-0.05176046	
4.4526	-0.0502092	-0.05066412	-0.0509647	-0.05176058	
4.4528	-0.0502084	-0.05066417	-0.05096478	-0.0517607	
4.453	-0.0502076	-0.05066422	-0.05096485	-0.05176082	
4.4532	-0.0502068	-0.05066428	-0.05096492	-0.05176094	
4.4534	-0.050206	-0.05066433	-0.050965	-0.05176106	
4.4536	-0.0502052	-0.05066438	-0.05096507	-0.05176118	
4.4538	-0.0502044	-0.05066443	-0.05096514	-0.0517613	
4.454	-0.0502036	-0.05066448	-0.05096521	-0.05176143	
4.4542	-0.0502028	-0.05066454	-0.05096529	-0.05176155	
4.4544	-0.050202	-0.05066459	-0.05096536	-0.05176166	
4.4546	-0.0502012	-0.05066464	-0.05096543	-0.05176179	
4.4548	-0.0502004	-0.05066469	-0.0509655	-0.05176191	
4.455	-0.0501996	-0.05066474	-0.05096558	-0.05176203	
4.4552	-0.0501988	-0.05066479	-0.05096565	-0.05176215	
4.4554	-0.050198	-0.05066485	-0.05096572	-0.05176227	
4.4556	-0.0501972	-0.0506649	-0.05096579	-0.05176239	
4.4558	-0.0501964	-0.05066495	-0.05096587	-0.05176251	
4.456	-0.0501956	-0.050665	-0.05096594	-0.05176263	
4.4562	-0.0501948	-0.05066505	-0.05096601	-0.05176276	
4.4564	-0.050194	-0.0506651	-0.05096608	-0.05176288	
4.4566	-0.0501932	-0.05066516	-0.05096616	-0.05176299	
4.4568	-0.0501924	-0.05066521	-0.05096623	-0.05176312	
4.457	-0.0501916	-0.05066526	-0.0509663	-0.05176324	
4.4572	-0.0501908	-0.05066531	-0.05096637	-0.05176336	
4.4574	-0.05019	-0.05066536	-0.05096645	-0.05176348	
4.4576	-0.0501892	-0.05066542	-0.05096652	-0.0517636	
