Time	BL_Ankle-Ext Ia	BL_Ankle-Ext Ib	BL_Ankle-Flx II	BL_Ankle-Flx Ia	BL_Ankle-Flx Ib	BL_Hip-Ext II	BL_Hip-Flx II	BL_Hip-Flx Ia	
0.468	-0.05971108	-0.05821168	-0.0554461	-0.0591789	-0.06089084	-0.04	-0.05433343	-0.06167667	
0.47008	-0.05972286	-0.05821686	-0.05544405	-0.05919184	-0.06089031	-0.04	-0.05433804	-0.06168333	
0.47216	-0.05973415	-0.05822027	-0.0554427	-0.05920425	-0.06088996	-0.04	-0.05434108	-0.06168985	
0.47424	-0.0597323	-0.05821979	-0.05544641	-0.05923668	-0.06088978	-0.04	-0.05434546	-0.06169624	
0.47632	-0.05973052	-0.05821947	-0.05544886	-0.05926778	-0.06088966	-0.04	-0.05434835	-0.06170249	
0.4784	-0.0597415	-0.05821044	-0.05542753	-0.0591954	-0.06088582	-0.04	-0.05435025	-0.06170861	
0.48048	-0.05975204	-0.05820448	-0.05541345	-0.05912597	-0.06088329	-0.04	-0.05435151	-0.06171461	
0.48256	-0.05976214	-0.05820055	-0.05540416	-0.05905937	-0.06088162	-0.04	-0.05435234	-0.06172048	
0.48464	-0.05973017	-0.05796564	-0.05541639	-0.0590977	-0.06088475	-0.04	-0.05434095	-0.06169467	
0.48672	-0.05974117	-0.05769009	-0.05539688	-0.0589641	-0.06088077	-0.04006592	-0.05430441	-0.06163688	
0.4888	-0.05975172	-0.05750831	-0.05538402	-0.05883595	-0.06087814	-0.04010941	-0.05428031	-0.06158027	
0.49088	-0.05976183	-0.0573884	-0.05537554	-0.05871303	-0.0608764	-0.04013809	-0.05426441	-0.06152484	
0.49296	-0.05977153	-0.0573093	-0.05536994	-0.05859511	-0.06087526	-0.04015702	-0.05425392	-0.06147054	
0.49504	-0.05978084	-0.05725711	-0.05536625	-0.058482	-0.06087451	-0.0401695	-0.054247	-0.06141736	
0.49712	-0.05978977	-0.05722269	-0.05536381	-0.05837349	-0.06087401	-0.04017774	-0.05424244	-0.06136528	
0.4992	-0.05977861	-0.05709598	-0.05538977	-0.05843977	-0.06088236	-0.0402474	-0.05421229	-0.06135568	
0.50128	-0.05978763	-0.05696945	-0.05539315	-0.05845236	-0.06088493	-0.04031087	-0.05418487	-0.061349	
0.50336	-0.05971297	-0.05688319	-0.05541373	-0.05851542	-0.06088877	-0.04032936	-0.05417681	-0.0613624	
0.50544	-0.05972467	-0.05672837	-0.05540435	-0.05856441	-0.06087378	-0.04028319	-0.05419613	-0.06137552	
0.50752	-0.05968366	-0.05659696	-0.05542111	-0.0586229	-0.06086938	-0.04027026	-0.05420152	-0.06136891	
0.5096	-0.05969655	-0.05655428	-0.05541844	-0.05860254	-0.0608612	-0.04022088	-0.05422217	-0.0613819	
0.51168	-0.05970891	-0.05652612	-0.05541667	-0.05858301	-0.06085581	-0.04018831	-0.05423579	-0.06139462	
0.51376	-0.05972077	-0.05650755	-0.0554155	-0.05856427	-0.06085225	-0.04016682	-0.05424478	-0.06140708	
0.51584	-0.05973215	-0.0564953	-0.05541473	-0.05854629	-0.06084991	-0.04015265	-0.0542507	-0.06141929	
0.51792	-0.05974307	-0.05648722	-0.05541423	-0.05852905	-0.06084836	-0.04014329	-0.05425461	-0.06143124	
0.52	-0.05975353	-0.05648189	-0.05541389	-0.05851252	-0.06084733	-0.04013713	-0.05425719	-0.06144295	
0.52208	-0.05976358	-0.05647837	-0.05541367	-0.05849665	-0.06084666	-0.04013306	-0.05425889	-0.06145442	
0.52416	-0.05977321	-0.05647605	-0.05541353	-0.05848143	-0.06084622	-0.04013037	-0.05426002	-0.06146565	
0.52624	-0.05978245	-0.05647452	-0.05541343	-0.05846684	-0.06084592	-0.0401286	-0.05426076	-0.06147665	
0.52832	-0.05977995	-0.0564662	-0.05543171	-0.05852931	-0.06085115	-0.04023251	-0.05421684	-0.06145538	
0.5304	-0.05977756	-0.05646072	-0.05544377	-0.05858923	-0.0608546	-0.04030105	-0.05418787	-0.06143456	
0.53248	-0.05977431	-0.05644733	-0.05546086	-0.05864672	-0.06085834	-0.04032874	-0.0541763	-0.06144619	
0.53456	-0.0597712	-0.0564385	-0.05547214	-0.05870186	-0.06086079	-0.04034701	-0.05416867	-0.06145759	
0.53664	-0.05976821	-0.05643268	-0.05547957	-0.05875475	-0.06086242	-0.04035906	-0.05416363	-0.06146876	
0.53872	-0.05977765	-0.05642884	-0.05548448	-0.05880549	-0.06086443	-0.04039626	-0.05414772	-0.06145116	
0.5408	-0.05978671	-0.05643696	-0.05547858	-0.05880334	-0.06086361	-0.0404208	-0.05413723	-0.06146245	
0.54288	-0.05979541	-0.05644232	-0.05547469	-0.05880127	-0.06086307	-0.04043698	-0.05413031	-0.06147352	
0.54496	-0.05980374	-0.05644586	-0.05547212	-0.05879929	-0.06086272	-0.04044766	-0.05412574	-0.06148436	
0.54704	-0.05981174	-0.05646439	-0.05546122	-0.05882256	-0.06085831	-0.04047228	-0.05411519	-0.06148001	
0.54912	-0.05981941	-0.05647661	-0.05545402	-0.05884489	-0.06085541	-0.04048853	-0.05410823	-0.06147576	
0.5512	-0.05981408	-0.05648103	-0.05545389	-0.05889196	-0.06085368	-0.04050511	-0.05410108	-0.06147845	
0.55328	-0.05980114	-0.05648393	-0.0554584	-0.05893711	-0.06085502	-0.04052771	-0.05409133	-0.06146248	
0.55536	-0.05980925	-0.05648957	-0.05544303	-0.0588783	-0.0608509	-0.04054261	-0.05408489	-0.06147355	
0.55744	-0.05981702	-0.05649329	-0.05543289	-0.05882188	-0.06084818	-0.04055244	-0.05408064	-0.06148439	
0.55952	-0.05982447	-0.05649574	-0.05542621	-0.05876777	-0.06084638	-0.04055893	-0.05407784	-0.061495	
0.5616	-0.05983163	-0.05649564	-0.05541258	-0.05874958	-0.06084025	-0.04057493	-0.05407089	-0.06147838	
0.56368	-0.0598258	-0.05650536	-0.0554082	-0.05880053	-0.06084028	-0.04062658	-0.05404831	-0.06143202	
0.56576	-0.0597956	-0.05639315	-0.05541905	-0.05884941	-0.06084351	-0.04070765	-0.05401259	-0.06137756	
0.56784	-0.05980393	-0.05620921	-0.05541707	-0.05882852	-0.06084247	-0.04071999	-0.05400724	-0.06139037	
0.56992	-0.05981192	-0.05608787	-0.05541577	-0.05880848	-0.06084178	-0.04072813	-0.05400372	-0.06140292	
0.572	-0.05981958	-0.05600783	-0.05541491	-0.05878926	-0.06084133	-0.04073349	-0.05400139	-0.06141521	
0.57408	-0.05979569	-0.05604134	-0.05542347	-0.05883859	-0.06084526	-0.04076054	-0.05398947	-0.06138602	
0.57616	-0.05977277	-0.05606345	-0.05542912	-0.05888592	-0.06084785	-0.04077838	-0.0539816	-0.06135743	
0.57824	-0.05976418	-0.0561067	-0.05544207	-0.05893131	-0.06085267	-0.04086078	-0.05394483	-0.06129904	
0.58032	-0.05977378	-0.0560718	-0.05543226	-0.05890678	-0.06084935	-0.04093871	-0.05390989	-0.06128521	
0.5824	-0.05977375	-0.0559942	-0.05544413	-0.05895133	-0.06085341	-0.0411556	-0.05381026	-0.0612549	
0.58448	-0.05977371	-0.05594301	-0.05545197	-0.05899405	-0.06085609	-0.04129869	-0.05374454	-0.06122521	
0.58656	-0.05977367	-0.05590924	-0.05545713	-0.05903504	-0.06085786	-0.04139308	-0.05370118	-0.06119614	
0.58864	-0.05978289	-0.05590452	-0.05545594	-0.05905385	-0.06085657	-0.04143166	-0.05368374	-0.06121269	
0.59072	-0.05972956	-0.05593179	-0.05546889	-0.0590924	-0.06085893	-0.04145119	-0.05367503	-0.0612289	
0.5928	-0.05967841	-0.05594978	-0.05547743	-0.05912938	-0.06086048	-0.04146407	-0.05366927	-0.06124477	
0.59488	-0.05962934	-0.05596165	-0.05548306	-0.05916485	-0.0608615	-0.04147257	-0.05366548	-0.06126032	
0.59696	-0.05964444	-0.05600601	-0.05545009	-0.05914053	-0.06085081	-0.04159074	-0.05360949	-0.0612149	
0.59904	-0.05965893	-0.05603527	-0.05542833	-0.05911719	-0.06084375	-0.0416687	-0.05357256	-0.06117041	
0.60112	-0.05958983	-0.05603378	-0.05545067	-0.05915317	-0.06085	-0.04177952	-0.05351946	-0.06111148	
0.6032	-0.05952353	-0.0560328	-0.05546542	-0.05918767	-0.06085412	-0.04185262	-0.05348444	-0.06105376	
0.60528	-0.05954295	-0.05601642	-0.05547514	-0.05922077	-0.06085566	-0.04189493	-0.05346418	-0.06107323	
0.60736	-0.05956157	-0.05600561	-0.05548155	-0.05925252	-0.06085667	-0.04192284	-0.05345082	-0.06109231	
0.60944	-0.05957944	-0.05600392	-0.05547204	-0.05923928	-0.06085451	-0.04204239	-0.05339225	-0.06099819	
0.61152	-0.05959657	-0.05600281	-0.05546577	-0.05922658	-0.06085308	-0.04212126	-0.05335362	-0.060906	
0.6136	-0.05961301	-0.05601899	-0.0554479	-0.05918162	-0.06084822	-0.04217329	-0.05332814	-0.06092852	
0.61568	-0.05950381	-0.05602667	-0.05545445	-0.05921496	-0.06084969	-0.04223141	-0.05329945	-0.06095058	
0.61776	-0.05939906	-0.05603174	-0.05545877	-0.05924695	-0.06085066	-0.04226976	-0.05328053	-0.06097218	
0.61984	-0.05937738	-0.05602264	-0.05547528	-0.05927764	-0.06085432	-0.04236061	-0.0532351	-0.06086259	
0.62192	-0.05935659	-0.05601664	-0.05548617	-0.05930707	-0.06085673	-0.04242055	-0.05320513	-0.06075526	
0.624	-0.0593828	-0.05602481	-0.05545213	-0.05918235	-0.06084678	-0.04256153	-0.05313342	-0.06064346	
0.62608	-0.05940795	-0.0560302	-0.05542969	-0.05906272	-0.06084022	-0.04265454	-0.05308611	-0.06053397	
0.62816	-0.05943207	-0.05603376	-0.05541487	-0.05894796	-0.06083589	-0.04271589	-0.05305491	-0.06042672	
0.63024	-0.05945522	-0.0560361	-0.0554051	-0.05883788	-0.06083303	-0.04275636	-0.05303432	-0.06032169	
0.63232	-0.05947741	-0.05603765	-0.05539866	-0.05873228	-0.06083115	-0.04278306	-0.05302074	-0.06021882	
0.6344	-0.05948602	-0.05604554	-0.05539902	-0.05878394	-0.06083313	-0.04284841	-0.05298696	-0.0601767	
0.63648	-0.05949428	-0.05605074	-0.05539925	-0.05883349	-0.06083443	-0.04289151	-0.05296468	-0.06013546	
0.63856	-0.05951015	-0.05605061	-0.05540401	-0.05888102	-0.06083731	-0.04309928	-0.05285477	-0.06005758	
0.64064	-0.05952538	-0.05605052	-0.05540716	-0.05892662	-0.06083922	-0.04323634	-0.05278226	-0.05998129	
0.64272	-0.05954472	-0.05604792	-0.05540462	-0.05893616	-0.06083816	-0.04332676	-0.05273443	-0.06002285	
0.6448	-0.05956327	-0.05604619	-0.05540295	-0.05894531	-0.06083747	-0.0433864	-0.05270287	-0.06006355	
0.64688	-0.05953443	-0.05604393	-0.05541558	-0.05898828	-0.06084219	-0.04346164	-0.05266258	-0.06002614	
0.64896	-0.05953755	-0.05604057	-0.05542852	-0.05902951	-0.06084546	-0.04355314	-0.05261315	-0.05997607	
0.65104	-0.05955639	-0.05604184	-0.05543706	-0.05906905	-0.06084711	-0.04363145	-0.05257069	-0.05997863	
0.65312	-0.05957447	-0.05604269	-0.05544269	-0.05910698	-0.0608482	-0.04368311	-0.05254268	-0.05998114	
0.6552	-0.05954564	-0.05603867	-0.05546015	-0.05914337	-0.06085293	-0.04374716	-0.0525077	-0.05995721	
0.65728	-0.05951799	-0.05603603	-0.05547167	-0.05917828	-0.06085605	-0.04378941	-0.05248462	-0.05993377	
0.65936	-0.05953763	-0.05604877	-0.05545178	-0.0590894	-0.06085018	-0.04386514	-0.0524428	-0.05989187	
0.66144	-0.05955647	-0.05605717	-0.05543867	-0.05900414	-0.06084631	-0.04391509	-0.05241521	-0.05985083	
0.66352	-0.05957454	-0.05606272	-0.05543001	-0.05892236	-0.06084376	-0.04394804	-0.05239702	-0.05981064	
0.6656	-0.05956048	-0.05606083	-0.05543805	-0.05896627	-0.06084573	-0.04403558	-0.05234809	-0.05975802	
0.66768	-0.05954699	-0.05605958	-0.05544334	-0.05900839	-0.06084704	-0.04409333	-0.05231581	-0.05970649	
0.66976	-0.05956545	-0.05606867	-0.0554331	-0.05897233	-0.06084285	-0.0441852	-0.052264	-0.05963261	
0.67184	-0.05950855	-0.05606369	-0.05545382	-0.0590142	-0.06084704	-0.04427571	-0.05221273	-0.05962707	
0.67392	-0.05945396	-0.0560604	-0.05546749	-0.05905437	-0.06084981	-0.04433542	-0.05217891	-0.05962164	
0.676	-0.05947621	-0.05606085	-0.05547651	-0.0590929	-0.06085163	-0.04442266	-0.05212912	-0.05956152	
0.67808	-0.05949756	-0.05606115	-0.05548245	-0.05912986	-0.06085284	-0.04448022	-0.05209626	-0.05950265	
0.68016	-0.05951803	-0.05608288	-0.05545429	-0.05892719	-0.06084515	-0.04453607	-0.05206421	-0.05949909	
0.68224	-0.05950196	-0.05608986	-0.05545406	-0.0589709	-0.06084486	-0.04465055	-0.05199776	-0.05944786	
0.68432	-0.05948655	-0.05609446	-0.05545391	-0.05901283	-0.06084467	-0.04472607	-0.05195393	-0.05939768	
0.6864	-0.05947176	-0.0560975	-0.05545381	-0.05905306	-0.06084454	-0.0447759	-0.05192501	-0.05934854	
0.68848	-0.05945758	-0.0560995	-0.05545374	-0.05909164	-0.06084446	-0.04480876	-0.05190594	-0.05930041	
0.69056	-0.05947968	-0.05598883	-0.05542153	-0.0589854	-0.06083413	-0.04489612	-0.0518546	-0.05923291	
0.69264	-0.05950088	-0.05591582	-0.05540028	-0.0588835	-0.06082731	-0.04495375	-0.05182072	-0.05916681	
0.69472	-0.05949345	-0.05575217	-0.05540469	-0.05892899	-0.06082705	-0.04508119	-0.05174489	-0.0591308	
0.6968	-0.05951409	-0.05573066	-0.05539839	-0.05890424	-0.06082309	-0.04514139	-0.05170923	-0.05918986	
0.69888	-0.05953389	-0.05571648	-0.05539423	-0.05888049	-0.06082048	-0.04518111	-0.05168571	-0.0592477	
0.70096	-0.05955288	-0.05570712	-0.05539148	-0.05885772	-0.06081876	-0.04520731	-0.05167019	-0.05930436	
0.70304	-0.0595711	-0.05562404	-0.05541724	-0.05890426	-0.06082603	-0.04534368	-0.05158777	-0.05927339	
0.70512	-0.05958858	-0.05556923	-0.05543422	-0.05894891	-0.06083082	-0.04543364	-0.0515334	-0.05924306	
0.7072	-0.05953148	-0.05553824	-0.05547274	-0.05899174	-0.06083712	-0.04552864	-0.05147562	-0.05923027	
0.70928	-0.05947671	-0.0555178	-0.05549815	-0.05903282	-0.06084128	-0.0455913	-0.05143751	-0.05921774	
0.71136	-0.05949803	-0.05556732	-0.05546004	-0.05903282	-0.06082514	-0.04586961	-0.0512636	-0.05919884	
0.71344	-0.05948724	-0.05560414	-0.05544411	-0.05907223	-0.06081698	-0.04605321	-0.05114888	-0.05925651	
0.71552	-0.05947689	-0.05562843	-0.05543361	-0.05911003	-0.0608116	-0.04617433	-0.0510732	-0.05931298	
0.7176	-0.05946696	-0.05564445	-0.05542668	-0.0591463	-0.06080805	-0.04625422	-0.05102328	-0.05936829	
0.71968	-0.05945744	-0.05565502	-0.0554221	-0.05918108	-0.06080571	-0.04630693	-0.05099034	-0.05942247	
0.72176	-0.05947955	-0.05562006	-0.05541909	-0.05921445	-0.06080417	-0.04643602	-0.05090777	-0.05931455	
0.72384	-0.05950075	-0.055597	-0.0554171	-0.05924646	-0.06080315	-0.04652117	-0.0508533	-0.05920885	
0.72592	-0.0594897	-0.05558469	-0.05542953	-0.05927716	-0.06080768	-0.04655378	-0.05083262	-0.05926631	
0.728	-0.05947909	-0.05557656	-0.05543773	-0.05930661	-0.06081067	-0.0465753	-0.05081898	-0.05932258	
0.73008	-0.05946892	-0.0555712	-0.05544313	-0.05933487	-0.06081264	-0.04658949	-0.05080998	-0.0593777	
0.73216	-0.05949056	-0.05565389	-0.05543296	-0.05930079	-0.06080595	-0.04662241	-0.05078879	-0.05938324	
0.73424	-0.05951132	-0.05570843	-0.05542625	-0.0592681	-0.06080154	-0.04664414	-0.05077481	-0.05938867	
0.73632	-0.0595104	-0.05590676	-0.05543096	-0.05929792	-0.06080346	-0.04679351	-0.05067696	-0.05920795	
0.7384	-0.05950952	-0.05603759	-0.05543406	-0.05932653	-0.06080473	-0.04689204	-0.05061241	-0.05903094	
0.74048	-0.05951682	-0.05623262	-0.05544071	-0.05935397	-0.06080693	-0.04695705	-0.05056982	-0.05909206	
0.74256	-0.05953651	-0.05633351	-0.0554451	-0.0593803	-0.06080762	-0.04702337	-0.05052618	-0.05910254	
0.74464	-0.0595554	-0.05640006	-0.055448	-0.05940555	-0.06080807	-0.04706712	-0.05049739	-0.05911281	
0.74672	-0.05957351	-0.05638301	-0.05544991	-0.05942977	-0.06080863	-0.04716608	-0.05043144	-0.05892379	
0.7488	-0.05959089	-0.05630719	-0.05544656	-0.05942736	-0.06080761	-0.04727219	-0.05036039	-0.0588778	
0.75088	-0.05960756	-0.05625718	-0.05544436	-0.05942504	-0.06080694	-0.0473422	-0.05031352	-0.05883277	
0.75296	-0.05962355	-0.05624639	-0.05542455	-0.05931231	-0.06079984	-0.04739418	-0.05027862	-0.05887692	
0.75504	-0.05962304	-0.05630118	-0.0554161	-0.05934033	-0.06079704	-0.04744594	-0.05024379	-0.05889433	
0.75712	-0.05962254	-0.05633733	-0.05541052	-0.05936721	-0.06079518	-0.04748008	-0.05022081	-0.05891138	
0.7592	-0.05962207	-0.05636118	-0.05540684	-0.05939299	-0.06079395	-0.0475026	-0.05020565	-0.05892808	
0.76128	-0.05962161	-0.0563769	-0.05540441	-0.05941773	-0.06079315	-0.04751746	-0.05019565	-0.05894443	
0.76336	-0.05962118	-0.05638728	-0.05540281	-0.05944145	-0.06079262	-0.04752726	-0.05018905	-0.05896045	
0.76544	-0.05962076	-0.05639413	-0.05540175	-0.05946421	-0.06079227	-0.04753372	-0.0501847	-0.05897614	
0.76752	-0.05962035	-0.05639865	-0.05540105	-0.05948604	-0.06079204	-0.04753799	-0.05018183	-0.05899151	
0.7696	-0.05961997	-0.05640162	-0.0554006	-0.05950699	-0.06079188	-0.0475408	-0.05017994	-0.05900656	
0.77168	-0.05955214	-0.05645395	-0.05541864	-0.05952707	-0.06079974	-0.04754846	-0.05017471	-0.05904714	
0.77376	-0.05948708	-0.05648848	-0.05543054	-0.05954634	-0.06080492	-0.04755351	-0.05017126	-0.05908687	
0.77584	-0.05950798	-0.05644778	-0.05542005	-0.05954213	-0.06080181	-0.04772481	-0.05005317	-0.05904471	
0.77792	-0.05952803	-0.05642093	-0.05541312	-0.0595381	-0.06079976	-0.04783782	-0.04997527	-0.05900341	
0.78	-0.05954726	-0.05640322	-0.05540856	-0.05953423	-0.06079841	-0.04791236	-0.04992388	-0.05896296	
0.78208	-0.0595657	-0.05643813	-0.05540554	-0.0595532	-0.06079723	-0.04800184	-0.04986172	-0.05891334	
0.78416	-0.0595834	-0.05646115	-0.05540356	-0.05957141	-0.06079645	-0.04806087	-0.04982071	-0.05886474	
0.78624	-0.05951768	-0.0563033	-0.05543885	-0.05958887	-0.06081047	-0.04818591	-0.04973276	-0.05876815	
0.78832	-0.05945465	-0.05619916	-0.05546214	-0.05960562	-0.06081971	-0.04826839	-0.04967473	-0.05867354	
0.7904	-0.05947687	-0.05594071	-0.05547298	-0.05960155	-0.06082541	-0.04833423	-0.04962832	-0.05871619	
0.79248	-0.05949818	-0.05577021	-0.05548013	-0.05959764	-0.06082917	-0.04837766	-0.04959771	-0.05875797	
0.79456	-0.05951863	-0.05575043	-0.05544815	-0.05945064	-0.06081774	-0.04844062	-0.04955294	-0.05874669	
0.79664	-0.05953824	-0.05573738	-0.05542706	-0.05930963	-0.0608102	-0.04848216	-0.0495234	-0.05873563	
0.79872	-0.05954649	-0.05579591	-0.05541775	-0.05933776	-0.0608073	-0.04852099	-0.04949572	-0.05878116	
0.8008	-0.05956497	-0.05584076	-0.055407	-0.05933055	-0.0608036	-0.0485808	-0.04945283	-0.05871706	
0.80288	-0.0595827	-0.05579959	-0.05539991	-0.05935783	-0.06080234	-0.04862025	-0.04942454	-0.05878465	
0.80496	-0.0595997	-0.05577243	-0.05539523	-0.059384	-0.06080151	-0.04864628	-0.04940587	-0.05885083	
0.80704	-0.05961601	-0.05569274	-0.05539215	-0.05940909	-0.06080096	-0.04870888	-0.04936061	-0.05878491	
0.80912	-0.05950668	-0.055612	-0.05541767	-0.05943317	-0.06081006	-0.04880686	-0.04928938	-0.05863217	
0.8112	-0.05940181	-0.05555874	-0.05543451	-0.05945627	-0.06081607	-0.04887149	-0.04924238	-0.05848256	
0.81328	-0.05930122	-0.05552361	-0.05544562	-0.05947842	-0.06082003	-0.04891413	-0.04921139	-0.05833604	
0.81536	-0.05932969	-0.05559236	-0.05545295	-0.05949968	-0.06082389	-0.04900431	-0.04914517	-0.05822983	
0.81744	-0.059357	-0.05563771	-0.05545778	-0.05952006	-0.06082643	-0.04906379	-0.04910148	-0.05812581	
0.81952	-0.0593832	-0.05569534	-0.05543341	-0.05943734	-0.0608174	-0.04908612	-0.04908513	-0.05820556	
0.8216	-0.05939565	-0.05568256	-0.05542194	-0.05946027	-0.06081348	-0.04914586	-0.04904098	-0.05817775	
0.82368	-0.05940489	-0.05564503	-0.05541898	-0.05948226	-0.06081235	-0.04918528	-0.04901186	-0.05825643	
0.82576	-0.05941375	-0.05562027	-0.05541703	-0.05950336	-0.06081161	-0.04921127	-0.04899265	-0.05833349	
0.82784	-0.05942225	-0.05560394	-0.05541574	-0.05952359	-0.06081112	-0.04922842	-0.04897998	-0.05840897	
0.82992	-0.05944579	-0.0555984	-0.05541028	-0.05951736	-0.06080991	-0.04923412	-0.04897577	-0.05848289	
0.832	-0.05946837	-0.05559474	-0.05540668	-0.05951138	-0.06080911	-0.04923788	-0.04897299	-0.05855529	
0.83408	-0.05949004	-0.05563541	-0.05540431	-0.05953129	-0.06080858	-0.04928525	-0.04893769	-0.05851991	
0.83616	-0.05951082	-0.05566224	-0.05540274	-0.05955039	-0.06080823	-0.0493165	-0.04891439	-0.05848525	
0.83824	-0.05948909	-0.05567602	-0.05542005	-0.05956871	-0.06081538	-0.0493762	-0.04886964	-0.05847986	
0.84032	-0.05946825	-0.05568512	-0.05543147	-0.05958628	-0.0608201	-0.04941559	-0.04884012	-0.05847459	
0.8424	-0.05948992	-0.05567338	-0.05541606	-0.05950092	-0.06081499	-0.04941928	-0.04883744	-0.05854716	
0.84448	-0.05944822	-0.05563865	-0.05542423	-0.05952126	-0.0608184	-0.04945518	-0.04881045	-0.05851812	
0.84656	-0.05940821	-0.05561575	-0.05542962	-0.05954076	-0.06082064	-0.04947887	-0.04879264	-0.05848967	
0.84864	-0.05941119	-0.05560556	-0.05543779	-0.05955948	-0.06082357	-0.04951124	-0.04876825	-0.05849503	
0.85072	-0.05938902	-0.05561217	-0.05545691	-0.05957743	-0.06082961	-0.04955482	-0.04873524	-0.05850004	
0.8528	-0.05936775	-0.05561654	-0.05546953	-0.05959465	-0.06083359	-0.04958357	-0.04871346	-0.05850494	
0.85488	-0.05939351	-0.05563618	-0.05546872	-0.0595705	-0.06083333	-0.04962477	-0.04868218	-0.05852318	
0.85696	-0.05941822	-0.05564914	-0.05546819	-0.05954734	-0.06083316	-0.04965195	-0.04866154	-0.05854104	
0.85904	-0.05944193	-0.05565769	-0.05546784	-0.05952512	-0.06083304	-0.04966988	-0.04864793	-0.05855853	
0.86112	-0.05946467	-0.05566333	-0.0554676	-0.05950381	-0.06083297	-0.04968171	-0.04863895	-0.05857566	
0.8631999	-0.05948648	-0.05566705	-0.05546745	-0.05948336	-0.06083292	-0.04968951	-0.04863303	-0.05859244	
0.86528	-0.0595074	-0.05565148	-0.05545813	-0.05945312	-0.06083022	-0.04975556	-0.04858246	-0.05847742	
0.86736	-0.05952748	-0.055651	-0.05543825	-0.05944481	-0.06082337	-0.04986518	-0.04849799	-0.0584688	
0.86944	-0.05954673	-0.05565068	-0.05542513	-0.05943685	-0.06081884	-0.04993749	-0.04844227	-0.05846035	
0.87152	-0.0595652	-0.05564811	-0.05541187	-0.05925524	-0.06081533	-0.05006174	-0.04834555	-0.05839721	
0.8736	-0.05958292	-0.05565612	-0.05539391	-0.05927582	-0.06080997	-0.0502683	-0.04818255	-0.0583964	
0.87568	-0.05951225	-0.05565101	-0.05541423	-0.05930533	-0.06081935	-0.0504529	-0.04803602	-0.05834676	
0.87776	-0.05951673	-0.05564144	-0.05543224	-0.05933363	-0.06082766	-0.0505693	-0.0479437	-0.05842196	
0.87984	-0.05952222	-0.05562114	-0.05545777	-0.05936078	-0.06083729	-0.05072608	-0.04781755	-0.05841595	
0.88192	-0.05952748	-0.05560774	-0.05547462	-0.05938683	-0.06084365	-0.0508295	-0.04773433	-0.05841007	
0.884	-0.05954674	-0.05562045	-0.05544912	-0.05914011	-0.06083823	-0.05092958	-0.04765326	-0.05834545	
0.88608	-0.05956521	-0.05562883	-0.05543231	-0.05890345	-0.06083465	-0.05099559	-0.04759977	-0.05828216	
0.88816	-0.05958292	-0.05563181	-0.05542121	-0.05894813	-0.06083258	-0.0510708	-0.04753825	-0.05830663	
0.89024	-0.05959991	-0.05563378	-0.05541389	-0.05899099	-0.06083122	-0.05112042	-0.04749767	-0.05833059	
0.89232	-0.05956623	-0.05544147	-0.05542741	-0.0590321	-0.06083567	-0.05115314	-0.04747089	-0.05840613	
0.8944	-0.05953392	-0.05531461	-0.05543633	-0.05907154	-0.0608386	-0.05117473	-0.04745323	-0.05848011	
0.89648	-0.05955291	-0.05519776	-0.05544221	-0.05910184	-0.0608431	-0.05142782	-0.04723904	-0.05850332	
0.89856	-0.05957112	-0.05512068	-0.05544609	-0.05913091	-0.06084607	-0.05159478	-0.04709774	-0.05852606	
0.90064	-0.0595886	-0.05478835	-0.0554257	-0.05906411	-0.06084063	-0.05188153	-0.04684905	-0.05859757	
0.90272	-0.05960536	-0.05456911	-0.05541224	-0.05900003	-0.06083704	-0.05207069	-0.046685	-0.05866761	
0.9048	-0.05962144	-0.05442449	-0.05540337	-0.05893856	-0.06083467	-0.05219548	-0.04657677	-0.05873621	
0.90688	-0.05963687	-0.05432908	-0.05539751	-0.05887959	-0.06083311	-0.0522778	-0.04650538	-0.05880339	
0.90896	-0.05965167	-0.05426614	-0.05539365	-0.05882303	-0.06083208	-0.0523321	-0.04645828	-0.05886919	
0.9110399	-0.05966586	-0.05422462	-0.0553911	-0.05876878	-0.0608314	-0.05236793	-0.04642721	-0.05893364	
0.91312	-0.05967947	-0.05419723	-0.05538942	-0.05871673	-0.06083095	-0.05239156	-0.04640672	-0.05899676	
0.9152	-0.05967379	-0.0540441	-0.05541588	-0.05876902	-0.06083904	-0.0524715	-0.04633514	-0.05901251	
0.91728	-0.05966833	-0.05394309	-0.05543333	-0.05881917	-0.06084438	-0.05252423	-0.04628792	-0.05902793	
0.91936	-0.05968185	-0.05388437	-0.05544484	-0.05886729	-0.0608484	-0.05267128	-0.04615384	-0.05904372	
0.92144	-0.05969481	-0.05384564	-0.05545243	-0.05891344	-0.06085104	-0.05276829	-0.04606539	-0.05905918	
0.92352	-0.05970725	-0.05381803	-0.05545283	-0.05893207	-0.06085054	-0.05281778	-0.04602045	-0.05911972	
0.9256	-0.05971918	-0.05379981	-0.0554531	-0.05894994	-0.06085021	-0.05285043	-0.04599081	-0.05917902	
0.92768	-0.05973062	-0.0537878	-0.05545327	-0.05896708	-0.06084999	-0.05287196	-0.04597126	-0.05923709	
0.92976	-0.05972929	-0.05362504	-0.055458	-0.05900916	-0.0608516	-0.05286672	-0.04597628	-0.05929396	
0.93184	-0.05974032	-0.05344681	-0.0554565	-0.05902902	-0.06084988	-0.05290204	-0.04594374	-0.05923583	
