TimeSlice	Time	Comm. Vel. 2	Perc. Position	Ext MN 2	GTC 2	LTC 2
1002	0.06012	-0.0503138	-0.0501098	-0.050362	-0.0597811	-0.0602179
1005	0.0603	-0.0503133	-0.05011	-0.0503617	-0.0597814	-0.0602176
1008	0.06048	-0.0503127	-0.0501102	-0.0503614	-0.0597818	-0.0602172
1011	0.06066	-0.0503122	-0.0501104	-0.0503612	-0.0597822	-0.0602168
1014	0.06084	-0.0503117	-0.0501105	-0.0503609	-0.0597825	-0.0602165
1017	0.06102	-0.0503112	-0.0501107	-0.0503606	-0.0597829	-0.0602161
1020	0.0612	-0.0503107	-0.0501109	-0.0503604	-0.0597833	-0.0602157
1023	0.06138	-0.0503102	-0.050111	-0.0503601	-0.0597836	-0.0602154
1026	0.06156	-0.0503097	-0.0501112	-0.0503598	-0.059784	-0.060215
1029	0.06174	-0.0503091	-0.0501114	-0.0503596	-0.0597844	-0.0602146
1032	0.06192	-0.0503086	-0.0501115	-0.0503593	-0.0597847	-0.0602143
1035	0.0621	-0.0503081	-0.0501117	-0.050359	-0.0597851	-0.0602139
1038	0.06228	-0.0503076	-0.0501119	-0.0503588	-0.0597855	-0.0602136
1041	0.06246	-0.0503071	-0.050112	-0.0503585	-0.0597858	-0.0602132
1044	0.06264	-0.0503066	-0.0501122	-0.0503582	-0.0597862	-0.0602128
1047	0.06282	-0.0503061	-0.0501124	-0.0503579	-0.0597866	-0.0602125
1050	0.063	-0.0503056	-0.0501125	-0.0503577	-0.0597869	-0.0602121
1053	0.06318	-0.0503051	-0.0501127	-0.0503574	-0.0597873	-0.0602117
1056	0.06336	-0.0503046	-0.0501129	-0.0503571	-0.0597877	-0.0602114
1059	0.06354	-0.050304	-0.050113	-0.0503569	-0.059788	-0.060211
1062	0.06372	-0.0503035	-0.0501132	-0.0503566	-0.0597884	-0.0602107
1065	0.0639	-0.050303	-0.0501133	-0.0503563	-0.0597888	-0.0602103
1068	0.06408	-0.0503025	-0.0501135	-0.0503561	-0.0597891	-0.0602099
1071	0.06426	-0.050302	-0.0501137	-0.0503558	-0.0597895	-0.0602096
1074	0.06444	-0.0503015	-0.0501138	-0.0503555	-0.0597899	-0.0602092
1077	0.06462	-0.050301	-0.050114	-0.0503552	-0.0597902	-0.0602088
1080	0.0648	-0.0503005	-0.0501142	-0.050355	-0.0597906	-0.0602085
1083	0.06498	-0.0503	-0.0501143	-0.0503547	-0.059791	-0.0602081
1086	0.06516	-0.0502995	-0.0501145	-0.0503544	-0.0597913	-0.0602078
1089	0.06534	-0.050299	-0.0501147	-0.0503542	-0.0597917	-0.0602074
1092	0.06552	-0.0502985	-0.0501148	-0.0503539	-0.0597921	-0.060207
1095	0.0657	-0.050298	-0.050115	-0.0503536	-0.0597924	-0.0602067
1098	0.06588	-0.0502975	-0.0501151	-0.0503533	-0.0597928	-0.0602063
1101	0.06606	-0.050297	-0.0501153	-0.0503531	-0.0597932	-0.0602059
1104	0.06624	-0.0502965	-0.0501155	-0.0503528	-0.0597935	-0.0602056
1107	0.06642	-0.050296	-0.0501156	-0.0503525	-0.0597939	-0.0602052
1110	0.0666	-0.0502954	-0.0501158	-0.0503522	-0.0597943	-0.0602049
1113	0.06678	-0.0502949	-0.0501159	-0.050352	-0.0597946	-0.0602045
1116	0.06696	-0.0502944	-0.0501161	-0.0503517	-0.059795	-0.0602041
1119	0.06714	-0.0502939	-0.0501163	-0.0503514	-0.0597953	-0.0602038
1122	0.06732	-0.0502934	-0.0501164	-0.0503511	-0.0597957	-0.0602034
1125	0.0675	-0.0502929	-0.0501166	-0.0503509	-0.0597961	-0.060203
1128	0.06768	-0.0502924	-0.0501167	-0.0503506	-0.0597964	-0.0602027
1131	0.06786	-0.0502919	-0.0501169	-0.0503503	-0.0597968	-0.0602023
1134	0.06804	-0.0502914	-0.050117	-0.05035	-0.0597972	-0.060202
1137	0.06822	-0.0502909	-0.0501172	-0.0503498	-0.0597975	-0.0602016
1140	0.0684	-0.0502904	-0.0501174	-0.0503495	-0.0597979	-0.0602012
1143	0.06858	-0.0502899	-0.0501175	-0.0503492	-0.0597983	-0.0602009
1146	0.06876	-0.0502894	-0.0501177	-0.0503489	-0.0597986	-0.0602005
1149	0.06894	-0.0502889	-0.0501178	-0.0503487	-0.059799	-0.0602001
1152	0.06912	-0.0502884	-0.050118	-0.0503484	-0.0597994	-0.0601998
1155	0.0693	-0.0502879	-0.0501182	-0.0503481	-0.0597997	-0.0601994
1158	0.06948	-0.0502874	-0.0501183	-0.0503478	-0.0598001	-0.0601991
1161	0.06966	-0.0502869	-0.0501185	-0.0503476	-0.0598005	-0.0601987
1164	0.06984	-0.0502864	-0.0501186	-0.0503473	-0.0598008	-0.0601983
1167	0.07002	-0.0502859	-0.0501188	-0.050347	-0.0598012	-0.060198
1170	0.0702	-0.0502854	-0.0501189	-0.0503467	-0.0598015	-0.0601976
1173	0.07038	-0.0502849	-0.0501191	-0.0503464	-0.0598019	-0.0601973
1176	0.07056	-0.0502844	-0.0501192	-0.0503462	-0.0598023	-0.0601969
1179	0.07074	-0.0502839	-0.0501194	-0.0503459	-0.0598026	-0.0601965
1182	0.07092	-0.0502834	-0.0501195	-0.0503456	-0.059803	-0.0601962
1185	0.0711	-0.0502829	-0.0501197	-0.0503453	-0.0598034	-0.0601958
1188	0.07128	-0.0502824	-0.0501199	-0.050345	-0.0598037	-0.0601954
1191	0.07146	-0.0502819	-0.05012	-0.0503448	-0.0598041	-0.0601951
1194	0.07164	-0.0502814	-0.0501202	-0.0503445	-0.0598045	-0.0601947
1197	0.07182	-0.0502809	-0.0501203	-0.0503442	-0.0598048	-0.0601944
1200	0.072	-0.0502804	-0.0501205	-0.0503439	-0.0598052	-0.060194
1203	0.07218	-0.0502799	-0.0501206	-0.0503436	-0.0598056	-0.0601936
1206	0.07236	-0.0502794	-0.0501208	-0.0503434	-0.0598059	-0.0601933
1209	0.07254	-0.050279	-0.0501209	-0.0503431	-0.0598063	-0.0601929
1212	0.07272	-0.0502785	-0.0501211	-0.0503428	-0.0598066	-0.0601926
1215	0.0729	-0.050278	-0.0501212	-0.0503425	-0.059807	-0.0601922
1218	0.07308	-0.0502775	-0.0501214	-0.0503422	-0.0598074	-0.0601918
1221	0.07326	-0.050277	-0.0501215	-0.050342	-0.0598077	-0.0601915
1224	0.07344	-0.0502765	-0.0501217	-0.0503417	-0.0598081	-0.0601911
1227	0.07362	-0.050276	-0.0501218	-0.0503414	-0.0598085	-0.0601908
1230	0.0738	-0.0502755	-0.050122	-0.0503411	-0.0598088	-0.0601904
1233	0.07398	-0.050275	-0.0501221	-0.0503408	-0.0598092	-0.06019
1236	0.07416	-0.0502745	-0.0501223	-0.0503405	-0.0598096	-0.0601897
1239	0.07434	-0.050274	-0.0501224	-0.0503403	-0.0598099	-0.0601893
1242	0.07452	-0.0502735	-0.0501226	-0.05034	-0.0598103	-0.0601889
1245	0.0747	-0.050273	-0.0501227	-0.0503397	-0.0598107	-0.0601886
1248	0.07488	-0.0502725	-0.0501229	-0.0503394	-0.059811	-0.0601882
1251	0.07506	-0.050272	-0.050123	-0.0503391	-0.0598114	-0.0601879
1254	0.07524	-0.0502715	-0.0501232	-0.0503388	-0.0598117	-0.0601875
1257	0.07542	-0.050271	-0.0501233	-0.0503385	-0.0598121	-0.0601871
1260	0.0756	-0.0502705	-0.0501235	-0.0503383	-0.0598125	-0.0601868
1263	0.07578	-0.05027	-0.0501236	-0.050338	-0.0598128	-0.0601864
1266	0.07596	-0.0502695	-0.0501238	-0.0503377	-0.0598132	-0.0601861
1269	0.07614	-0.050269	-0.0501239	-0.0503374	-0.0598136	-0.0601857
1272	0.07632	-0.0502685	-0.0501241	-0.0503371	-0.0598139	-0.0601853
1275	0.0765	-0.050268	-0.0501242	-0.0503368	-0.0598143	-0.060185
1278	0.07668	-0.0502675	-0.0501244	-0.0503365	-0.0598147	-0.0601846
1281	0.07686	-0.050267	-0.0501245	-0.0503362	-0.059815	-0.0601842
1284	0.07704	-0.0502665	-0.0501247	-0.050336	-0.0598154	-0.0601839
1287	0.07722	-0.050266	-0.0501248	-0.0503357	-0.0598158	-0.0601835
1290	0.0774	-0.0502655	-0.050125	-0.0503354	-0.0598161	-0.0601832
1293	0.07758	-0.050265	-0.0501251	-0.0503351	-0.0598165	-0.0601828
1296	0.07776	-0.0502645	-0.0501252	-0.0503348	-0.0598168	-0.0601824
1299	0.07794	-0.050264	-0.0501254	-0.0503345	-0.0598172	-0.0601821
1302	0.07812	-0.0502636	-0.0501255	-0.0503342	-0.0598176	-0.0601817
1305	0.0783	-0.0502631	-0.0501257	-0.0503339	-0.0598179	-0.0601814
1308	0.07848	-0.0502626	-0.0501258	-0.0503336	-0.0598183	-0.060181
1311	0.07866	-0.0502621	-0.050126	-0.0503334	-0.0598187	-0.0601806
1314	0.07884	-0.0502616	-0.0501261	-0.0503331	-0.059819	-0.0601803
1317	0.07902	-0.0502611	-0.0501263	-0.0503328	-0.0598194	-0.0601799
1320	0.0792	-0.0502606	-0.0501264	-0.0503325	-0.0598198	-0.0601795
1323	0.07938	-0.0502601	-0.0501265	-0.0503322	-0.0598201	-0.0601792
1326	0.07956	-0.0502596	-0.0501267	-0.0503319	-0.0598205	-0.0601788
1329	0.07974	-0.0502591	-0.0501268	-0.0503316	-0.0598209	-0.0601785
1332	0.07992	-0.0502586	-0.050127	-0.0503313	-0.0598212	-0.0601781
1335	0.0801	-0.0502581	-0.0501271	-0.050331	-0.0598216	-0.0601777
1338	0.08028	-0.0502576	-0.0501273	-0.0503307	-0.059822	-0.0601774
1341	0.08046	-0.0502571	-0.0501274	-0.0503304	-0.0598223	-0.060177
1344	0.08064	-0.0502566	-0.0501275	-0.0503301	-0.0598227	-0.0601766
1347	0.08082	-0.0502561	-0.0501277	-0.0503298	-0.059823	-0.0601763
1350	0.081	-0.0502556	-0.0501278	-0.0503295	-0.0598234	-0.0601759
1353	0.08118	-0.0502551	-0.050128	-0.0503292	-0.0598238	-0.0601756
1356	0.08136	-0.0502546	-0.0501281	-0.0503289	-0.0598241	-0.0601752
1359	0.08154	-0.0502541	-0.0501283	-0.0503287	-0.0598245	-0.0601748
1362	0.08172	-0.0502536	-0.0501284	-0.0503284	-0.0598249	-0.0601745
1365	0.0819	-0.0502531	-0.0501285	-0.0503281	-0.0598252	-0.0601741
1368	0.08208	-0.0502526	-0.0501287	-0.0503278	-0.0598256	-0.0601737
1371	0.08226	-0.0502521	-0.0501288	-0.0503275	-0.059826	-0.0601734
1374	0.08244	-0.0502516	-0.050129	-0.0503272	-0.0598263	-0.060173
1377	0.08262	-0.0502511	-0.0501291	-0.0503269	-0.0598267	-0.0601727
1380	0.0828	-0.0502506	-0.0501292	-0.0503266	-0.0598271	-0.0601723
1383	0.08298	-0.0502501	-0.0501294	-0.0503263	-0.0598274	-0.0601719
1386	0.08316	-0.0502496	-0.0501295	-0.050326	-0.0598278	-0.0601716
1389	0.08334	-0.0502492	-0.0501296	-0.0503257	-0.0598282	-0.0601712
1392	0.08352	-0.0502487	-0.0501298	-0.0503254	-0.0598285	-0.0601708
1395	0.0837	-0.0502482	-0.0501299	-0.0503251	-0.0598289	-0.0601705
1398	0.08388	-0.0502477	-0.0501301	-0.0503248	-0.0598293	-0.0601701
1401	0.08406	-0.0502472	-0.0501302	-0.0503245	-0.0598296	-0.0601698
1404	0.08424	-0.0502467	-0.0501303	-0.0503242	-0.05983	-0.0601694
1407	0.08442	-0.0502462	-0.0501305	-0.0503239	-0.0598304	-0.060169
1410	0.0846	-0.0502457	-0.0501306	-0.0503236	-0.0598307	-0.0601687
1413	0.08478	-0.0502452	-0.0501307	-0.0503233	-0.0598311	-0.0601683
1416	0.08496	-0.0502447	-0.0501309	-0.050323	-0.0598315	-0.0601679
1419	0.08514	-0.0502442	-0.050131	-0.0503227	-0.0598318	-0.0601676
1422	0.08532	-0.0502437	-0.0501312	-0.0503224	-0.0598322	-0.0601672
1425	0.0855	-0.0502432	-0.0501313	-0.0503221	-0.0598326	-0.0601668
1428	0.08568	-0.0502427	-0.0501314	-0.0503218	-0.0598329	-0.0601665
1431	0.08586	-0.0502422	-0.0501316	-0.0503214	-0.0598333	-0.0601661
1434	0.08604	-0.0502417	-0.0501317	-0.0503211	-0.0598337	-0.0601658
1437	0.08622	-0.0502412	-0.0501318	-0.0503208	-0.059834	-0.0601654
1440	0.0864	-0.0502407	-0.050132	-0.0503205	-0.0598344	-0.060165
1443	0.08658	-0.0502402	-0.0501321	-0.0503202	-0.0598348	-0.0601647
1446	0.08676	-0.0502397	-0.0501322	-0.0503199	-0.0598351	-0.0601643
1449	0.08694	-0.0502392	-0.0501324	-0.0503196	-0.0598355	-0.0601639
1452	0.08712	-0.0502387	-0.0501325	-0.0503193	-0.0598359	-0.0601636
1455	0.0873	-0.0502382	-0.0501326	-0.050319	-0.0598362	-0.0601632
1458	0.08748	-0.0502377	-0.0501328	-0.0503187	-0.0598366	-0.0601628
1461	0.08766	-0.0502372	-0.0501329	-0.0503184	-0.059837	-0.0601625
1464	0.08784	-0.0502367	-0.050133	-0.0503181	-0.0598373	-0.0601621
1467	0.08802	-0.0502362	-0.0501332	-0.0503178	-0.0598377	-0.0601617
1470	0.0882	-0.0502357	-0.0501333	-0.0503175	-0.0598381	-0.0601614
1473	0.08838	-0.0502352	-0.0501334	-0.0503172	-0.0598384	-0.060161
1476	0.08856	-0.0502347	-0.0501336	-0.0503168	-0.0598388	-0.0601606
1479	0.08874	-0.0502342	-0.0501337	-0.0503165	-0.0598392	-0.0601603
1482	0.08892	-0.0502337	-0.0501338	-0.0503162	-0.0598395	-0.0601599
1485	0.0891	-0.0502332	-0.050134	-0.0503159	-0.0598399	-0.0601595
1488	0.08928	-0.0502327	-0.0501341	-0.0503156	-0.0598403	-0.0601592
1491	0.08946	-0.0502322	-0.0501342	-0.0503153	-0.0598406	-0.0601588
1494	0.08964	-0.0502317	-0.0501343	-0.050315	-0.059841	-0.0601585
1497	0.08982	-0.0502312	-0.0501345	-0.0503147	-0.0598414	-0.0601581
1500	0.09	-0.0502307	-0.0501346	-0.0503144	-0.0598417	-0.0601577
1503	0.09018	-0.0502302	-0.0501347	-0.050314	-0.0598421	-0.0601574
1506	0.09036	-0.0502297	-0.0501349	-0.0503137	-0.0598425	-0.060157
1509	0.09054	-0.0502292	-0.050135	-0.0503134	-0.0598429	-0.0601566
1512	0.09072	-0.0502287	-0.0501351	-0.0503131	-0.0598432	-0.0601563
1515	0.0909	-0.0502282	-0.0501353	-0.0503128	-0.0598436	-0.0601559
1518	0.09108	-0.0502277	-0.0501354	-0.0503125	-0.059844	-0.0601555
1521	0.09126	-0.0502272	-0.0501355	-0.0503122	-0.0598443	-0.0601551
1524	0.09144	-0.0502267	-0.0501356	-0.0503118	-0.0598447	-0.0601548
1527	0.09162	-0.0502262	-0.0501358	-0.0503115	-0.0598451	-0.0601544
1530	0.0918	-0.0502257	-0.0501359	-0.0503112	-0.0598454	-0.0601541
1533	0.09198	-0.0502252	-0.050136	-0.0503109	-0.0598458	-0.0601537
1536	0.09216	-0.0502247	-0.0501361	-0.0503106	-0.0598462	-0.0601533
1539	0.09234	-0.0502242	-0.0501363	-0.0503103	-0.0598465	-0.0601529
1542	0.09252	-0.0502237	-0.0501364	-0.0503099	-0.0598469	-0.0601526
1545	0.0927	-0.0502232	-0.0501365	-0.0503096	-0.0598473	-0.0601522
1548	0.09288	-0.0502227	-0.0501367	-0.0503093	-0.0598477	-0.0601518
1551	0.09306	-0.0502222	-0.0501368	-0.050309	-0.059848	-0.0601515
1554	0.09324	-0.0502217	-0.0501369	-0.0503087	-0.0598484	-0.0601511
1557	0.09342	-0.0502212	-0.050137	-0.0503083	-0.0598488	-0.0601507
1560	0.0936	-0.0502207	-0.0501372	-0.050308	-0.0598491	-0.0601504
1563	0.09378	-0.0502202	-0.0501373	-0.0503077	-0.0598495	-0.06015
1566	0.09396	-0.0502197	-0.0501374	-0.0503074	-0.0598499	-0.0601496
1569	0.09414	-0.0502192	-0.0501375	-0.0503071	-0.0598503	-0.0601493
1572	0.09432	-0.0502187	-0.0501377	-0.0503067	-0.0598506	-0.0601489
1575	0.0945	-0.0502182	-0.0501378	-0.0503064	-0.059851	-0.0601485
1578	0.09468	-0.0502177	-0.0501379	-0.0503061	-0.0598514	-0.0601482
1581	0.09486	-0.0502172	-0.050138	-0.0503058	-0.0598517	-0.0601478
1584	0.09504	-0.0502167	-0.0501382	-0.0503054	-0.0598521	-0.0601474
1587	0.09522	-0.0502162	-0.0501383	-0.0503051	-0.0598525	-0.060147
1590	0.0954	-0.0502157	-0.0501384	-0.0503048	-0.0598529	-0.0601467
1593	0.09558	-0.0502152	-0.0501385	-0.0503045	-0.0598532	-0.0601463
1596	0.09576	-0.0502147	-0.0501386	-0.0503041	-0.0598536	-0.0601459
1599	0.09594	-0.0502142	-0.0501388	-0.0503038	-0.059854	-0.0601456
1602	0.09612	-0.0502137	-0.0501389	-0.0503035	-0.0598544	-0.0601452
1605	0.0963	-0.0502132	-0.050139	-0.0503032	-0.0598547	-0.0601448
1608	0.09648	-0.0502127	-0.0501391	-0.0503028	-0.0598551	-0.0601444
1611	0.09666	-0.0502122	-0.0501393	-0.0503025	-0.0598555	-0.0601441
1614	0.09684	-0.0502117	-0.0501394	-0.0503022	-0.0598558	-0.0601437
1617	0.09702	-0.0502111	-0.0501395	-0.0503018	-0.0598562	-0.0601433
1620	0.0972	-0.0502106	-0.0501396	-0.0503015	-0.0598566	-0.060143
1623	0.09738	-0.0502101	-0.0501397	-0.0503012	-0.059857	-0.0601426
1626	0.09756	-0.0502096	-0.0501399	-0.0503009	-0.0598573	-0.0601422
1629	0.09774	-0.0502091	-0.05014	-0.0503005	-0.0598577	-0.0601418
1632	0.09792	-0.0502086	-0.0501401	-0.0503002	-0.0598581	-0.0601415
1635	0.0981	-0.0502081	-0.0501402	-0.0502999	-0.0598585	-0.0601411
1638	0.09828	-0.0502076	-0.0501403	-0.0502995	-0.0598588	-0.0601407
1641	0.09846	-0.0502071	-0.0501405	-0.0502992	-0.0598592	-0.0601404
1644	0.09864	-0.0502066	-0.0501406	-0.0502989	-0.0598596	-0.06014
1647	0.09882	-0.0502061	-0.0501407	-0.0502985	-0.05986	-0.0601396
1650	0.099	-0.0502056	-0.0501408	-0.0502982	-0.0598603	-0.0601392
1653	0.09918	-0.0502051	-0.0501409	-0.0502979	-0.0598607	-0.0601389
1656	0.09936	-0.0502046	-0.050141	-0.0502975	-0.0598611	-0.0601385
1659	0.09954	-0.0502041	-0.0501412	-0.0502972	-0.0598615	-0.0601381
1662	0.09972	-0.0502036	-0.0501413	-0.0502968	-0.0598618	-0.0601377
1665	0.0999	-0.050203	-0.0501414	-0.0502965	-0.0598622	-0.0601374
1668	0.10008	-0.0502025	-0.0501415	-0.0502962	-0.0598626	-0.060137
1671	0.10026	-0.050202	-0.0501416	-0.0502959	-0.059863	-0.0601366
1674	0.10044	-0.0502015	-0.0501418	-0.0502957	-0.0598634	-0.0601362
1677	0.10062	-0.050201	-0.0501419	-0.0502955	-0.0598637	-0.0601359
1680	0.1008	-0.0502005	-0.050142	-0.0502954	-0.0598641	-0.0601355
1683	0.10098	-0.0502	-0.0501421	-0.0502952	-0.0598644	-0.0601352
1686	0.10116	-0.0501995	-0.0501422	-0.050295	-0.0598648	-0.0601348
1689	0.10134	-0.050199	-0.0501423	-0.0502948	-0.0598651	-0.0601345
1692	0.10152	-0.0501985	-0.0501424	-0.0502946	-0.0598655	-0.0601341
1695	0.1017	-0.050198	-0.0501426	-0.0502944	-0.0598658	-0.0601338
1698	0.10188	-0.0501975	-0.0501427	-0.0502942	-0.0598662	-0.0601335
1701	0.10206	-0.050197	-0.0501428	-0.050294	-0.0598665	-0.0601331
1704	0.10224	-0.0501965	-0.0501429	-0.0502938	-0.0598668	-0.0601328
1707	0.10242	-0.050196	-0.050143	-0.0502936	-0.0598672	-0.0601325
1710	0.1026	-0.0501955	-0.0501431	-0.0502933	-0.0598675	-0.0601321
1713	0.10278	-0.050195	-0.0501432	-0.0502931	-0.0598678	-0.0601318
1716	0.10296	-0.0501945	-0.0501434	-0.0502929	-0.0598681	-0.0601315
1719	0.10314	-0.050194	-0.0501435	-0.0502926	-0.0598684	-0.0601312
1722	0.10332	-0.0501935	-0.0501436	-0.0502924	-0.0598688	-0.0601309
1725	0.1035	-0.050193	-0.0501437	-0.0502922	-0.0598691	-0.0601306
1728	0.10368	-0.0501925	-0.0501438	-0.0502919	-0.0598694	-0.0601302
1731	0.10386	-0.0501921	-0.0501439	-0.0502916	-0.0598697	-0.0601299
1734	0.10404	-0.0501916	-0.050144	-0.0502914	-0.05987	-0.0601296
1737	0.10422	-0.0501911	-0.0501441	-0.0502911	-0.0598703	-0.0601293
1740	0.1044	-0.0501906	-0.0501443	-0.0502909	-0.0598707	-0.060129
1743	0.10458	-0.0501901	-0.0501444	-0.0502906	-0.059871	-0.0601287
1746	0.10476	-0.0501897	-0.0501445	-0.0502903	-0.0598713	-0.0601283
1749	0.10494	-0.0501892	-0.0501446	-0.0502901	-0.0598716	-0.060128
1752	0.10512	-0.0501887	-0.0501447	-0.0502898	-0.0598719	-0.0601277
1755	0.1053	-0.0501883	-0.0501448	-0.0502895	-0.0598722	-0.0601274
1758	0.10548	-0.0501878	-0.0501449	-0.0502892	-0.0598726	-0.0601271
1761	0.10566	-0.0501873	-0.050145	-0.0502889	-0.0598729	-0.0601268
1764	0.10584	-0.0501869	-0.0501451	-0.0502887	-0.0598732	-0.0601265
1767	0.10602	-0.0501864	-0.0501452	-0.0502884	-0.0598735	-0.0601261
1770	0.1062	-0.0501859	-0.0501454	-0.0502881	-0.0598738	-0.0601258
1773	0.10638	-0.0501855	-0.0501455	-0.0502878	-0.0598741	-0.0601255
1776	0.10656	-0.050185	-0.0501456	-0.0502875	-0.0598745	-0.0601252
1779	0.10674	-0.0501845	-0.0501457	-0.0502872	-0.0598748	-0.0601249
1782	0.10692	-0.0501841	-0.0501458	-0.0502869	-0.0598751	-0.0601246
1785	0.1071	-0.0501836	-0.0501459	-0.0502866	-0.0598754	-0.0601242
1788	0.10728	-0.0501832	-0.050146	-0.0502863	-0.0598758	-0.0601239
1791	0.10746	-0.0501827	-0.0501461	-0.050286	-0.0598761	-0.0601236
1794	0.10764	-0.0501822	-0.0501462	-0.0502857	-0.0598764	-0.0601233
1797	0.10782	-0.0501818	-0.0501463	-0.0502854	-0.0598767	-0.0601229
1800	0.108	-0.0501813	-0.0501464	-0.0502851	-0.0598771	-0.0601226
1803	0.10818	-0.0501809	-0.0501465	-0.0502848	-0.0598774	-0.0601223
1806	0.10836	-0.0501804	-0.0501467	-0.0502845	-0.0598777	-0.060122
1809	0.10854	-0.05018	-0.0501468	-0.0502842	-0.059878	-0.0601216
1812	0.10872	-0.0501795	-0.0501469	-0.0502838	-0.0598784	-0.0601213
1815	0.1089	-0.0501791	-0.050147	-0.0502835	-0.0598787	-0.060121
1818	0.10908	-0.0501786	-0.0501471	-0.0502832	-0.059879	-0.0601206
1821	0.10926	-0.0501781	-0.0501472	-0.0502829	-0.0598794	-0.0601203
1824	0.10944	-0.0501777	-0.0501473	-0.0502826	-0.0598797	-0.06012
1827	0.10962	-0.0501772	-0.0501474	-0.0502823	-0.05988	-0.0601196
1830	0.1098	-0.0501768	-0.0501475	-0.050282	-0.0598804	-0.0601193
1833	0.10998	-0.0501763	-0.0501476	-0.0502816	-0.0598807	-0.060119
1836	0.11016	-0.0501759	-0.0501477	-0.0502813	-0.0598811	-0.0601186
1839	0.11034	-0.0501754	-0.0501478	-0.050281	-0.0598814	-0.0601183
1842	0.11052	-0.050175	-0.0501479	-0.0502807	-0.0598817	-0.060118
1845	0.1107	-0.0501745	-0.050148	-0.0502804	-0.0598821	-0.0601176
1848	0.11088	-0.050174	-0.0501481	-0.05028	-0.0598824	-0.0601173
1851	0.11106	-0.0501736	-0.0501482	-0.0502797	-0.0598828	-0.060117
1854	0.11124	-0.0501731	-0.0501483	-0.0502794	-0.0598831	-0.0601166
1857	0.11142	-0.0501727	-0.0501484	-0.0502791	-0.0598834	-0.0601163
1860	0.1116	-0.0501722	-0.0501485	-0.0502787	-0.0598838	-0.0601159
1863	0.11178	-0.0501718	-0.0501486	-0.0502784	-0.0598841	-0.0601156
1866	0.11196	-0.0501713	-0.0501487	-0.0502781	-0.0598845	-0.0601152
1869	0.11214	-0.0501708	-0.0501488	-0.0502778	-0.0598848	-0.0601149
1872	0.11232	-0.0501704	-0.0501489	-0.0502775	-0.0598852	-0.0601146
1875	0.1125	-0.0501699	-0.050149	-0.0502771	-0.0598855	-0.0601142
1878	0.11268	-0.0501695	-0.0501491	-0.0502768	-0.0598858	-0.0601139
1881	0.11286	-0.050169	-0.0501492	-0.0502765	-0.0598862	-0.0601135
1884	0.11304	-0.0501685	-0.0501493	-0.0502761	-0.0598865	-0.0601132
1887	0.11322	-0.0501681	-0.0501494	-0.0502758	-0.0598869	-0.0601128
1890	0.1134	-0.0501676	-0.0501495	-0.0502755	-0.0598872	-0.0601125
1893	0.11358	-0.0501671	-0.0501496	-0.0502752	-0.0598876	-0.0601121
1896	0.11376	-0.0501667	-0.0501497	-0.0502748	-0.0598879	-0.0601118
1899	0.11394	-0.0501662	-0.0501498	-0.0502745	-0.0598883	-0.0601114
1902	0.11412	-0.0501658	-0.0501499	-0.0502742	-0.0598886	-0.0601111
1905	0.1143	-0.0501653	-0.05015	-0.0502739	-0.059889	-0.0601107
1908	0.11448	-0.0501648	-0.0501501	-0.0502735	-0.0598893	-0.0601104
1911	0.11466	-0.0501644	-0.0501502	-0.0502732	-0.0598897	-0.06011
1914	0.11484	-0.0501639	-0.0501503	-0.0502729	-0.05989	-0.0601097
1917	0.11502	-0.0501634	-0.0501504	-0.0502725	-0.0598904	-0.0601093
1920	0.1152	-0.050163	-0.0501505	-0.0502722	-0.0598907	-0.060109
1923	0.11538	-0.0501625	-0.0501506	-0.0502719	-0.0598911	-0.0601086
1926	0.11556	-0.050162	-0.0501507	-0.0502715	-0.0598915	-0.0601083
1929	0.11574	-0.0501616	-0.0501508	-0.0502712	-0.0598918	-0.0601079
1932	0.11592	-0.0501611	-0.0501509	-0.0502709	-0.0598922	-0.0601076
1935	0.1161	-0.0501606	-0.050151	-0.0502705	-0.0598925	-0.0601072
1938	0.11628	-0.0501601	-0.0501511	-0.0502702	-0.0598929	-0.0601069
1941	0.11646	-0.0501597	-0.0501512	-0.0502699	-0.0598932	-0.0601065
1944	0.11664	-0.0501592	-0.0501513	-0.0502695	-0.0598936	-0.0601062
1947	0.11682	-0.0501587	-0.0501514	-0.0502692	-0.0598939	-0.0601058
1950	0.117	-0.0501583	-0.0501515	-0.0502689	-0.0598943	-0.0601055
1953	0.11718	-0.0501578	-0.0501516	-0.0502685	-0.0598946	-0.0601051
1956	0.11736	-0.0501573	-0.0501517	-0.0502682	-0.059895	-0.0601048
1959	0.11754	-0.0501568	-0.0501518	-0.0502679	-0.0598953	-0.0601044
1962	0.11772	-0.0501564	-0.0501519	-0.0502675	-0.0598957	-0.0601041
1965	0.1179	-0.0501559	-0.050152	-0.0502672	-0.0598961	-0.0601037
1968	0.11808	-0.0501554	-0.0501521	-0.0502669	-0.0598964	-0.0601033
1971	0.11826	-0.0501549	-0.0501522	-0.0502665	-0.0598968	-0.060103
1974	0.11844	-0.0501545	-0.0501523	-0.0502662	-0.0598971	-0.0601026
1977	0.11862	-0.050154	-0.0501524	-0.0502659	-0.0598975	-0.0601023
1980	0.1188	-0.0501535	-0.0501525	-0.0502655	-0.0598978	-0.0601019
1983	0.11898	-0.050153	-0.0501525	-0.0502652	-0.0598982	-0.0601016
