TimeSlice	Time	Perc. Position	Range of Motion 2	CPG Speed 2
35730	2.1438	-0.0499852	-0.06	-0.058
35733	2.14398	-0.0499855	-0.06	-0.058
35736	2.14416	-0.0499858	-0.06	-0.058
35739	2.14434	-0.0499861	-0.06	-0.058
35742	2.14452	-0.0499864	-0.06	-0.058
35745	2.1447	-0.0499867	-0.06	-0.058
35748	2.14488	-0.049987	-0.06	-0.058
35751	2.14506	-0.0499873	-0.06	-0.058
35754	2.14524	-0.0499876	-0.06	-0.058
35757	2.14542	-0.0499879	-0.06	-0.058
35760	2.1456	-0.0499882	-0.06	-0.058
35763	2.14578	-0.0499885	-0.06	-0.058
35766	2.14596	-0.0499888	-0.06	-0.058
35769	2.14614	-0.0499891	-0.06	-0.058
35772	2.14632	-0.0499894	-0.06	-0.058
35775	2.1465	-0.0499897	-0.06	-0.058
35778	2.14668	-0.04999	-0.06	-0.058
35781	2.14686	-0.0499903	-0.06	-0.058
35784	2.14704	-0.0499906	-0.06	-0.058
35787	2.14722	-0.0499909	-0.06	-0.058
35790	2.1474	-0.0499912	-0.06	-0.058
35793	2.14758	-0.0499915	-0.06	-0.058
35796	2.14776	-0.0499918	-0.06	-0.058
35799	2.14794	-0.0499921	-0.06	-0.058
35802	2.14812	-0.0499924	-0.06	-0.058
35805	2.1483	-0.0499927	-0.06	-0.058
35808	2.14848	-0.049993	-0.06	-0.058
35811	2.14866	-0.0499933	-0.06	-0.058
35814	2.14884	-0.0499936	-0.06	-0.058
35817	2.14902	-0.0499939	-0.06	-0.058
35820	2.1492	-0.0499942	-0.06	-0.058
35823	2.14938	-0.0499945	-0.06	-0.058
35826	2.14956	-0.0499948	-0.06	-0.058
35829	2.14974	-0.049995	-0.06	-0.058
35832	2.14992	-0.0499953	-0.06	-0.058
35835	2.1501	-0.0499956	-0.06	-0.058
35838	2.15028	-0.0499959	-0.06	-0.058
35841	2.15046	-0.0499962	-0.06	-0.058
35844	2.15064	-0.0499965	-0.06	-0.058
35847	2.15082	-0.0499968	-0.06	-0.058
35850	2.151	-0.0499971	-0.06	-0.058
35853	2.15118	-0.0499974	-0.06	-0.058
35856	2.15136	-0.0499977	-0.06	-0.058
35859	2.15154	-0.049998	-0.06	-0.058
35862	2.15172	-0.0499983	-0.06	-0.058
35865	2.1519	-0.0499986	-0.06	-0.058
35868	2.15208	-0.0499989	-0.06	-0.058
35871	2.15226	-0.0499992	-0.06	-0.058
35874	2.15244	-0.0499995	-0.06	-0.058
35877	2.15262	-0.0499997	-0.06	-0.058
35880	2.1528	-0.05	-0.06	-0.058
35883	2.15298	-0.0500003	-0.06	-0.058
35886	2.15316	-0.0500006	-0.06	-0.058
35889	2.15334	-0.0500009	-0.06	-0.058
35892	2.15352	-0.0500012	-0.06	-0.058
35895	2.1537	-0.0500015	-0.06	-0.058
35898	2.15388	-0.0500018	-0.06	-0.058
35901	2.15406	-0.0500021	-0.06	-0.058
35904	2.15424	-0.0500024	-0.06	-0.058
35907	2.15442	-0.0500027	-0.06	-0.058
35910	2.1546	-0.0500029	-0.06	-0.058
35913	2.15478	-0.0500032	-0.06	-0.058
35916	2.15496	-0.0500035	-0.06	-0.058
35919	2.15514	-0.0500038	-0.06	-0.058
35922	2.15532	-0.0500041	-0.06	-0.058
35925	2.1555	-0.0500044	-0.06	-0.058
35928	2.15568	-0.0500047	-0.06	-0.058
35931	2.15586	-0.050005	-0.06	-0.058
35934	2.15604	-0.0500053	-0.06	-0.058
35937	2.15622	-0.0500056	-0.06	-0.058
35940	2.1564	-0.0500058	-0.06	-0.058
35943	2.15658	-0.0500061	-0.06	-0.058
35946	2.15676	-0.0500064	-0.06	-0.058
35949	2.15694	-0.0500067	-0.06	-0.058
35952	2.15712	-0.050007	-0.06	-0.058
35955	2.1573	-0.0500073	-0.06	-0.058
35958	2.15748	-0.0500076	-0.06	-0.058
35961	2.15766	-0.0500079	-0.06	-0.058
35964	2.15784	-0.0500082	-0.06	-0.058
35967	2.15802	-0.0500084	-0.06	-0.058
35970	2.1582	-0.0500087	-0.06	-0.058
35973	2.15838	-0.050009	-0.06	-0.058
35976	2.15856	-0.0500093	-0.06	-0.058
35979	2.15874	-0.0500096	-0.06	-0.058
35982	2.15892	-0.0500099	-0.06	-0.058
35985	2.1591	-0.0500102	-0.06	-0.058
35988	2.15928	-0.0500104	-0.06	-0.058
35991	2.15946	-0.0500107	-0.06	-0.058
35994	2.15964	-0.050011	-0.06	-0.058
35997	2.15982	-0.0500113	-0.06	-0.058
36000	2.16	-0.0500116	-0.06	-0.058
36003	2.16018	-0.0500119	-0.06	-0.058
36006	2.16036	-0.0500122	-0.06	-0.058
36009	2.16054	-0.0500124	-0.06	-0.058
36012	2.16072	-0.0500127	-0.06	-0.058
36015	2.1609	-0.050013	-0.06	-0.058
36018	2.16108	-0.0500133	-0.06	-0.058
36021	2.16126	-0.0500136	-0.06	-0.058
36024	2.16144	-0.0500139	-0.06	-0.058
36027	2.16162	-0.0500142	-0.06	-0.058
36030	2.1618	-0.0500144	-0.06	-0.058
36033	2.16198	-0.0500147	-0.06	-0.058
36036	2.16216	-0.050015	-0.06	-0.058
36039	2.16234	-0.0500153	-0.06	-0.058
36042	2.16252	-0.0500156	-0.06	-0.058
36045	2.1627	-0.0500159	-0.06	-0.058
36048	2.16288	-0.0500161	-0.06	-0.058
36051	2.16306	-0.0500164	-0.06	-0.058
36054	2.16324	-0.0500167	-0.06	-0.058
36057	2.16342	-0.050017	-0.06	-0.058
36060	2.1636	-0.0500173	-0.06	-0.058
36063	2.16378	-0.0500176	-0.06	-0.058
36066	2.16396	-0.0500178	-0.06	-0.058
36069	2.16414	-0.0500181	-0.06	-0.058
36072	2.16432	-0.0500184	-0.06	-0.058
36075	2.1645	-0.0500187	-0.06	-0.058
36078	2.16468	-0.050019	-0.06	-0.058
36081	2.16486	-0.0500192	-0.06	-0.058
36084	2.16504	-0.0500195	-0.06	-0.058
36087	2.16522	-0.0500198	-0.06	-0.058
36090	2.1654	-0.0500201	-0.06	-0.058
36093	2.16558	-0.0500204	-0.06	-0.058
36096	2.16576	-0.0500207	-0.06	-0.058
36099	2.16594	-0.0500209	-0.06	-0.058
36102	2.16612	-0.0500212	-0.06	-0.058
36105	2.1663	-0.0500215	-0.06	-0.058
36108	2.16648	-0.0500218	-0.06	-0.058
36111	2.16666	-0.0500221	-0.06	-0.058
36114	2.16684	-0.0500223	-0.06	-0.058
36117	2.16702	-0.0500226	-0.06	-0.058
36120	2.1672	-0.0500229	-0.06	-0.058
36123	2.16738	-0.0500232	-0.06	-0.058
36126	2.16756	-0.0500235	-0.06	-0.058
36129	2.16774	-0.0500237	-0.06	-0.058
36132	2.16792	-0.050024	-0.06	-0.058
36135	2.1681	-0.0500243	-0.06	-0.058
36138	2.16828	-0.0500246	-0.06	-0.058
36141	2.16846	-0.0500249	-0.06	-0.058
36144	2.16864	-0.0500251	-0.06	-0.058
36147	2.16882	-0.0500254	-0.06	-0.058
36150	2.169	-0.0500257	-0.06	-0.058
36153	2.16918	-0.050026	-0.06	-0.058
36156	2.16936	-0.0500262	-0.06	-0.058
36159	2.16954	-0.0500265	-0.06	-0.058
36162	2.16972	-0.0500268	-0.06	-0.058
36165	2.1699	-0.0500271	-0.06	-0.058
36168	2.17008	-0.0500274	-0.06	-0.058
36171	2.17026	-0.0500276	-0.06	-0.058
36174	2.17044	-0.0500279	-0.06	-0.058
36177	2.17062	-0.0500282	-0.06	-0.058
36180	2.1708	-0.0500285	-0.06	-0.058
36183	2.17098	-0.0500287	-0.06	-0.058
36186	2.17116	-0.050029	-0.06	-0.058
36189	2.17134	-0.0500293	-0.06	-0.058
36192	2.17152	-0.0500296	-0.06	-0.058
36195	2.1717	-0.0500298	-0.06	-0.058
36198	2.17188	-0.0500301	-0.06	-0.058
36201	2.17206	-0.0500304	-0.06	-0.058
36204	2.17224	-0.0500307	-0.06	-0.058
36207	2.17242	-0.0500309	-0.06	-0.058
36210	2.1726	-0.0500312	-0.06	-0.058
36213	2.17278	-0.0500315	-0.06	-0.058
36216	2.17296	-0.0500318	-0.06	-0.058
36219	2.17314	-0.050032	-0.06	-0.058
36222	2.17332	-0.0500323	-0.06	-0.058
36225	2.1735	-0.0500326	-0.06	-0.058
36228	2.17368	-0.0500329	-0.06	-0.058
36231	2.17386	-0.0500331	-0.06	-0.058
36234	2.17404	-0.0500334	-0.06	-0.058
36237	2.17422	-0.0500337	-0.06	-0.058
36240	2.1744	-0.050034	-0.06	-0.058
36243	2.17458	-0.0500342	-0.06	-0.058
36246	2.17476	-0.0500345	-0.06	-0.058
36249	2.17494	-0.0500348	-0.06	-0.058
36252	2.17512	-0.0500351	-0.06	-0.058
36255	2.1753	-0.0500353	-0.06	-0.058
36258	2.17548	-0.0500356	-0.06	-0.058
36261	2.17566	-0.0500359	-0.06	-0.058
36264	2.17584	-0.0500361	-0.06	-0.058
36267	2.17602	-0.0500364	-0.06	-0.058
36270	2.1762	-0.0500367	-0.06	-0.058
36273	2.17638	-0.050037	-0.06	-0.058
36276	2.17656	-0.0500372	-0.06	-0.058
36279	2.17674	-0.0500375	-0.06	-0.058
36282	2.17692	-0.0500378	-0.06	-0.058
36285	2.1771	-0.0500381	-0.06	-0.058
36288	2.17728	-0.0500383	-0.06	-0.058
36291	2.17746	-0.0500386	-0.06	-0.058
36294	2.17764	-0.0500389	-0.06	-0.058
36297	2.17782	-0.0500391	-0.06	-0.058
36300	2.178	-0.0500394	-0.06	-0.058
36303	2.17818	-0.0500397	-0.06	-0.058
36306	2.17836	-0.0500399	-0.06	-0.058
36309	2.17854	-0.0500402	-0.06	-0.058
36312	2.17872	-0.0500405	-0.06	-0.058
36315	2.1789	-0.0500408	-0.06	-0.058
36318	2.17908	-0.050041	-0.06	-0.058
36321	2.17926	-0.0500413	-0.06	-0.058
36324	2.17944	-0.0500416	-0.06	-0.058
36327	2.17962	-0.0500418	-0.06	-0.058
36330	2.1798	-0.0500421	-0.06	-0.058
36333	2.17998	-0.0500424	-0.06	-0.058
36336	2.18016	-0.0500426	-0.06	-0.058
36339	2.18034	-0.0500429	-0.06	-0.058
36342	2.18052	-0.0500432	-0.06	-0.058
36345	2.1807	-0.0500435	-0.06	-0.058
36348	2.18088	-0.0500437	-0.06	-0.058
36351	2.18106	-0.050044	-0.06	-0.058
36354	2.18124	-0.0500443	-0.06	-0.058
36357	2.18142	-0.0500445	-0.06	-0.058
36360	2.1816	-0.0500448	-0.06	-0.058
36363	2.18178	-0.0500451	-0.06	-0.058
36366	2.18196	-0.0500453	-0.06	-0.058
36369	2.18214	-0.0500456	-0.06	-0.058
36372	2.18232	-0.0500459	-0.06	-0.058
36375	2.1825	-0.0500461	-0.06	-0.058
36378	2.18268	-0.0500464	-0.06	-0.058
36381	2.18286	-0.0500467	-0.06	-0.058
36384	2.18304	-0.0500469	-0.06	-0.058
36387	2.18322	-0.0500472	-0.06	-0.058
36390	2.1834	-0.0500475	-0.06	-0.058
36393	2.18358	-0.0500477	-0.06	-0.058
36396	2.18376	-0.050048	-0.06	-0.058
36399	2.18394	-0.0500483	-0.06	-0.058
36402	2.18412	-0.0500485	-0.06	-0.058
36405	2.1843	-0.0500488	-0.06	-0.058
36408	2.18448	-0.0500491	-0.06	-0.058
36411	2.18466	-0.0500493	-0.06	-0.058
36414	2.18484	-0.0500496	-0.06	-0.058
36417	2.18502	-0.0500499	-0.06	-0.058
36420	2.1852	-0.0500501	-0.06	-0.058
36423	2.18538	-0.0500504	-0.06	-0.058
36426	2.18556	-0.0500506	-0.06	-0.058
36429	2.18574	-0.0500509	-0.06	-0.058
36432	2.18592	-0.0500512	-0.06	-0.058
36435	2.1861	-0.0500514	-0.06	-0.058
36438	2.18628	-0.0500517	-0.06	-0.058
36441	2.18646	-0.050052	-0.06	-0.058
36444	2.18664	-0.0500522	-0.06	-0.058
36447	2.18682	-0.0500525	-0.06	-0.058
36450	2.187	-0.0500528	-0.06	-0.058
36453	2.18718	-0.050053	-0.06	-0.058
36456	2.18736	-0.0500533	-0.06	-0.058
36459	2.18754	-0.0500535	-0.06	-0.058
36462	2.18772	-0.0500538	-0.06	-0.058
36465	2.1879	-0.0500541	-0.06	-0.058
36468	2.18808	-0.0500543	-0.06	-0.058
36471	2.18826	-0.0500546	-0.06	-0.058
36474	2.18844	-0.0500549	-0.06	-0.058
36477	2.18862	-0.0500551	-0.06	-0.058
36480	2.1888	-0.0500554	-0.06	-0.058
36483	2.18898	-0.0500556	-0.06	-0.058
36486	2.18916	-0.0500559	-0.06	-0.058
36489	2.18934	-0.0500562	-0.06	-0.058
36492	2.18952	-0.0500564	-0.06	-0.058
36495	2.1897	-0.0500567	-0.06	-0.058
36498	2.18988	-0.050057	-0.06	-0.058
36501	2.19006	-0.0500572	-0.06	-0.058
36504	2.19024	-0.0500575	-0.06	-0.058
36507	2.19042	-0.0500577	-0.06	-0.058
36510	2.1906	-0.050058	-0.06	-0.058
36513	2.19078	-0.0500583	-0.06	-0.058
36516	2.19096	-0.0500585	-0.06	-0.058
36519	2.19114	-0.0500588	-0.06	-0.058
36522	2.19132	-0.050059	-0.06	-0.058
36525	2.1915	-0.0500593	-0.06	-0.058
36528	2.19168	-0.0500596	-0.06	-0.058
36531	2.19186	-0.0500598	-0.06	-0.058
36534	2.19204	-0.0500601	-0.06	-0.058
36537	2.19222	-0.0500603	-0.06	-0.058
36540	2.1924	-0.0500606	-0.06	-0.058
36543	2.19258	-0.0500609	-0.06	-0.058
36546	2.19276	-0.0500611	-0.06	-0.058
36549	2.19294	-0.0500614	-0.06	-0.058
36552	2.19312	-0.0500616	-0.06	-0.058
36555	2.1933	-0.0500619	-0.06	-0.058
36558	2.19348	-0.0500622	-0.06	-0.058
36561	2.19366	-0.0500624	-0.06	-0.058
36564	2.19384	-0.0500627	-0.06	-0.058
36567	2.19402	-0.0500629	-0.06	-0.058
36570	2.1942	-0.0500632	-0.06	-0.058
36573	2.19438	-0.0500634	-0.06	-0.058
36576	2.19456	-0.0500637	-0.06	-0.058
36579	2.19474	-0.050064	-0.06	-0.058
36582	2.19492	-0.0500642	-0.06	-0.058
36585	2.1951	-0.0500645	-0.06	-0.058
36588	2.19528	-0.0500647	-0.06	-0.058
36591	2.19546	-0.050065	-0.06	-0.058
36594	2.19564	-0.0500652	-0.06	-0.058
36597	2.19582	-0.0500655	-0.06	-0.058
36600	2.196	-0.0500658	-0.06	-0.058
36603	2.19618	-0.050066	-0.06	-0.058
36606	2.19636	-0.0500663	-0.06	-0.058
36609	2.19654	-0.0500665	-0.06	-0.058
36612	2.19672	-0.0500668	-0.06	-0.058
36615	2.1969	-0.050067	-0.06	-0.058
36618	2.19708	-0.0500673	-0.06	-0.058
36621	2.19726	-0.0500675	-0.06	-0.058
36624	2.19744	-0.0500678	-0.06	-0.058
36627	2.19762	-0.0500681	-0.06	-0.058
36630	2.1978	-0.0500683	-0.06	-0.058
36633	2.19798	-0.0500686	-0.06	-0.058
36636	2.19816	-0.0500688	-0.06	-0.058
36639	2.19834	-0.0500691	-0.06	-0.058
36642	2.19852	-0.0500693	-0.06	-0.058
36645	2.1987	-0.0500696	-0.06	-0.058
36648	2.19888	-0.0500698	-0.06	-0.058
36651	2.19906	-0.0500701	-0.06	-0.058
36654	2.19924	-0.0500703	-0.06	-0.058
36657	2.19942	-0.0500706	-0.06	-0.058
36660	2.1996	-0.0500709	-0.06	-0.058
36663	2.19978	-0.0500711	-0.06	-0.058
36666	2.19996	-0.0500714	-0.06	-0.058
36669	2.20014	-0.0500716	-0.06	-0.058
36672	2.20032	-0.0500719	-0.06	-0.058
36675	2.2005	-0.0500721	-0.06	-0.058
36678	2.20068	-0.0500724	-0.06	-0.058
36681	2.20086	-0.0500726	-0.06	-0.058
36684	2.20104	-0.0500729	-0.06	-0.058
36687	2.20122	-0.0500731	-0.06	-0.058
36690	2.2014	-0.0500734	-0.06	-0.058
36693	2.20158	-0.0500736	-0.06	-0.058
36696	2.20176	-0.0500739	-0.06	-0.058
36699	2.20194	-0.0500741	-0.06	-0.058
36702	2.20212	-0.0500744	-0.06	-0.058
36705	2.2023	-0.0500746	-0.06	-0.058
36708	2.20248	-0.0500749	-0.06	-0.058
36711	2.20266	-0.0500751	-0.06	-0.058
36714	2.20284	-0.0500754	-0.06	-0.058
36717	2.20302	-0.0500756	-0.06	-0.058
36720	2.2032	-0.0500759	-0.06	-0.058
36723	2.20338	-0.0500761	-0.06	-0.058
36726	2.20356	-0.0500764	-0.06	-0.058
36729	2.20374	-0.0500767	-0.06	-0.058
36732	2.20392	-0.0500769	-0.06	-0.058
36735	2.2041	-0.0500772	-0.06	-0.058
36738	2.20428	-0.0500774	-0.06	-0.058
36741	2.20446	-0.0500777	-0.06	-0.058
36744	2.20464	-0.0500779	-0.06	-0.058
36747	2.20482	-0.0500781	-0.06	-0.058
36750	2.205	-0.0500784	-0.06	-0.058
36753	2.20518	-0.0500786	-0.06	-0.058
36756	2.20536	-0.0500789	-0.06	-0.058
36759	2.20554	-0.0500791	-0.06	-0.058
36762	2.20572	-0.0500794	-0.06	-0.058
36765	2.2059	-0.0500796	-0.06	-0.058
36768	2.20608	-0.0500799	-0.06	-0.058
36771	2.20626	-0.0500801	-0.06	-0.058
36774	2.20644	-0.0500804	-0.06	-0.058
36777	2.20662	-0.0500806	-0.06	-0.058
36780	2.2068	-0.0500809	-0.06	-0.058
36783	2.20698	-0.0500811	-0.06	-0.058
36786	2.20716	-0.0500814	-0.06	-0.058
36789	2.20734	-0.0500816	-0.06	-0.058
36792	2.20752	-0.0500819	-0.06	-0.058
36795	2.2077	-0.0500821	-0.06	-0.058
36798	2.20788	-0.0500824	-0.06	-0.058
36801	2.20806	-0.0500826	-0.06	-0.058
36804	2.20824	-0.0500829	-0.06	-0.058
36807	2.20842	-0.0500831	-0.06	-0.058
36810	2.2086	-0.0500834	-0.06	-0.058
36813	2.20878	-0.0500836	-0.06	-0.058
36816	2.20896	-0.0500839	-0.06	-0.058
36819	2.20914	-0.0500841	-0.06	-0.058
36822	2.20932	-0.0500843	-0.06	-0.058
36825	2.2095	-0.0500846	-0.06	-0.058
36828	2.20968	-0.0500848	-0.06	-0.058
36831	2.20986	-0.0500851	-0.06	-0.058
36834	2.21004	-0.0500853	-0.06	-0.058
36837	2.21022	-0.0500856	-0.06	-0.058
36840	2.2104	-0.0500858	-0.06	-0.058
36843	2.21058	-0.0500861	-0.06	-0.058
36846	2.21076	-0.0500863	-0.06	-0.058
36849	2.21094	-0.0500866	-0.06	-0.058
36852	2.21112	-0.0500868	-0.06	-0.058
36855	2.2113	-0.050087	-0.06	-0.058
36858	2.21148	-0.0500873	-0.06	-0.058
36861	2.21166	-0.0500875	-0.06	-0.058
36864	2.21184	-0.0500878	-0.06	-0.058
36867	2.21202	-0.050088	-0.06	-0.058
36870	2.2122	-0.0500883	-0.06	-0.058
36873	2.21238	-0.0500885	-0.06	-0.058
36876	2.21256	-0.0500888	-0.06	-0.058
36879	2.21274	-0.050089	-0.06	-0.058
36882	2.21292	-0.0500892	-0.06	-0.058
36885	2.2131	-0.0500895	-0.06	-0.058
36888	2.21328	-0.0500897	-0.06	-0.058
36891	2.21346	-0.05009	-0.06	-0.058
36894	2.21364	-0.0500902	-0.06	-0.058
36897	2.21382	-0.0500905	-0.06	-0.058
36900	2.214	-0.0500907	-0.06	-0.058
36903	2.21418	-0.0500909	-0.06	-0.058
36906	2.21436	-0.0500912	-0.06	-0.058
36909	2.21454	-0.0500914	-0.06	-0.058
36912	2.21472	-0.0500917	-0.06	-0.058
36915	2.2149	-0.0500919	-0.06	-0.058
36918	2.21508	-0.0500922	-0.06	-0.058
36921	2.21526	-0.0500924	-0.06	-0.058
36924	2.21544	-0.0500926	-0.06	-0.058
36927	2.21562	-0.0500929	-0.06	-0.058
36930	2.2158	-0.0500931	-0.06	-0.058
36933	2.21598	-0.0500934	-0.06	-0.058
36936	2.21616	-0.0500936	-0.06	-0.058
36939	2.21634	-0.0500939	-0.06	-0.058
36942	2.21652	-0.0500941	-0.06	-0.058
36945	2.2167	-0.0500943	-0.06	-0.058
36948	2.21688	-0.0500946	-0.06	-0.058
36951	2.21706	-0.0500948	-0.06	-0.058
36954	2.21724	-0.0500951	-0.06	-0.058
36957	2.21742	-0.0500953	-0.06	-0.058
36960	2.2176	-0.0500955	-0.06	-0.058
36963	2.21778	-0.0500958	-0.06	-0.058
36966	2.21796	-0.050096	-0.06	-0.058
36969	2.21814	-0.0500963	-0.06	-0.058
36972	2.21832	-0.0500965	-0.06	-0.058
36975	2.2185	-0.0500967	-0.06	-0.058
36978	2.21868	-0.050097	-0.06	-0.058
36981	2.21886	-0.0500972	-0.06	-0.058
36984	2.21904	-0.0500975	-0.06	-0.058
36987	2.21922	-0.0500977	-0.06	-0.058
36990	2.2194	-0.0500979	-0.06	-0.058
36993	2.21958	-0.0500982	-0.06	-0.058
36996	2.21976	-0.0500984	-0.06	-0.058
36999	2.21994	-0.0500987	-0.06	-0.058
37002	2.22012	-0.0500989	-0.06	-0.058
37005	2.2203	-0.0500991	-0.06	-0.058
37008	2.22048	-0.0500994	-0.06	-0.058
37011	2.22066	-0.0500996	-0.06	-0.058
37014	2.22084	-0.0500998	-0.06	-0.058
37017	2.22102	-0.0501001	-0.06	-0.058
37020	2.2212	-0.0501003	-0.06	-0.058
37023	2.22138	-0.0501006	-0.06	-0.058
37026	2.22156	-0.0501008	-0.06	-0.058
37029	2.22174	-0.050101	-0.06	-0.058
37032	2.22192	-0.0501013	-0.06	-0.058
37035	2.2221	-0.0501015	-0.06	-0.058
37038	2.22228	-0.0501017	-0.06	-0.058
37041	2.22246	-0.050102	-0.06	-0.058
37044	2.22264	-0.0501022	-0.06	-0.058
37047	2.22282	-0.0501024	-0.06	-0.058
37050	2.223	-0.0501027	-0.06	-0.058
37053	2.22318	-0.0501029	-0.06	-0.058
37056	2.22336	-0.0501032	-0.06	-0.058
37059	2.22354	-0.0501034	-0.06	-0.058
37062	2.22372	-0.0501036	-0.06	-0.058
37065	2.2239	-0.0501039	-0.06	-0.058
37068	2.22408	-0.0501041	-0.06	-0.058
37071	2.22426	-0.0501043	-0.06	-0.058
37074	2.22444	-0.0501046	-0.06	-0.058
37077	2.22462	-0.0501048	-0.06	-0.058
37080	2.2248	-0.050105	-0.06	-0.058
37083	2.22498	-0.0501053	-0.06	-0.058
37086	2.22516	-0.0501055	-0.06	-0.058
37089	2.22534	-0.0501057	-0.06	-0.058
37092	2.22552	-0.050106	-0.06	-0.058
37095	2.2257	-0.0501062	-0.06	-0.058
37098	2.22588	-0.0501064	-0.06	-0.058
37101	2.22606	-0.0501067	-0.06	-0.058
37104	2.22624	-0.0501069	-0.06	-0.058
37107	2.22642	-0.0501072	-0.06	-0.058
37110	2.2266	-0.0501074	-0.06	-0.058
37113	2.22678	-0.0501076	-0.06	-0.058
37116	2.22696	-0.0501079	-0.06	-0.058
37119	2.22714	-0.0501081	-0.06	-0.058
37122	2.22732	-0.0501083	-0.06	-0.058
37125	2.2275	-0.0501086	-0.06	-0.058
37128	2.22768	-0.0501088	-0.06	-0.058
37131	2.22786	-0.050109	-0.06	-0.058
37134	2.22804	-0.0501092	-0.06	-0.058
37137	2.22822	-0.0501095	-0.06	-0.058
37140	2.2284	-0.0501097	-0.06	-0.058
37143	2.22858	-0.0501099	-0.06	-0.058
37146	2.22876	-0.0501102	-0.06	-0.058
37149	2.22894	-0.0501104	-0.06	-0.058
37152	2.22912	-0.0501106	-0.06	-0.058
37155	2.2293	-0.0501109	-0.06	-0.058
37158	2.22948	-0.0501111	-0.06	-0.058
37161	2.22966	-0.0501113	-0.06	-0.058
37164	2.22984	-0.0501116	-0.06	-0.058
37167	2.23002	-0.0501118	-0.06	-0.058
37170	2.2302	-0.050112	-0.06	-0.058
37173	2.23038	-0.0501123	-0.06	-0.058
37176	2.23056	-0.0501125	-0.06	-0.058
37179	2.23074	-0.0501127	-0.06	-0.058
37182	2.23092	-0.050113	-0.06	-0.058
37185	2.2311	-0.0501132	-0.06	-0.058
37188	2.23128	-0.0501134	-0.06	-0.058
37191	2.23146	-0.0501136	-0.06	-0.058
37194	2.23164	-0.0501139	-0.06	-0.058
37197	2.23182	-0.0501141	-0.06	-0.058
37200	2.232	-0.0501143	-0.06	-0.058
37203	2.23218	-0.0501146	-0.06	-0.058
37206	2.23236	-0.0501148	-0.06	-0.058
37209	2.23254	-0.050115	-0.06	-0.058
37212	2.23272	-0.0501153	-0.06	-0.058
37215	2.2329	-0.0501155	-0.06	-0.058
37218	2.23308	-0.0501157	-0.06	-0.058
37221	2.23326	-0.0501159	-0.06	-0.058
37224	2.23344	-0.0501162	-0.06	-0.058
37227	2.23362	-0.0501164	-0.06	-0.058
37230	2.2338	-0.0501166	-0.06	-0.058
37233	2.23398	-0.0501169	-0.06	-0.058
37236	2.23416	-0.0501171	-0.06	-0.058
37239	2.23434	-0.0501173	-0.06	-0.058
37242	2.23452	-0.0501175	-0.06	-0.058
37245	2.2347	-0.0501178	-0.06	-0.058
37248	2.23488	-0.050118	-0.06	-0.058
37251	2.23506	-0.0501182	-0.06	-0.058
37254	2.23524	-0.0501185	-0.06	-0.058
37257	2.23542	-0.0501187	-0.06	-0.058
37260	2.2356	-0.0501189	-0.06	-0.058
37263	2.23578	-0.0501191	-0.06	-0.058
37266	2.23596	-0.0501194	-0.06	-0.058
37269	2.23614	-0.0501196	-0.06	-0.058
37272	2.23632	-0.0501198	-0.06	-0.058
37275	2.2365	-0.05012	-0.06	-0.058
37278	2.23668	-0.0501203	-0.06	-0.058
37281	2.23686	-0.0501205	-0.06	-0.058
37284	2.23704	-0.0501207	-0.06	-0.058
37287	2.23722	-0.050121	-0.06	-0.058
37290	2.2374	-0.0501212	-0.06	-0.058
37293	2.23758	-0.0501214	-0.06	-0.058
37296	2.23776	-0.0501216	-0.06	-0.058
37299	2.23794	-0.0501219	-0.06	-0.058
37302	2.23812	-0.0501221	-0.06	-0.058
37305	2.2383	-0.0501223	-0.06	-0.058
37308	2.23848	-0.0501225	-0.06	-0.058
37311	2.23866	-0.0501228	-0.06	-0.058
37314	2.23884	-0.050123	-0.06	-0.058
37317	2.23902	-0.0501232	-0.06	-0.058
37320	2.2392	-0.0501234	-0.06	-0.058
37323	2.23938	-0.0501237	-0.06	-0.058
37326	2.23956	-0.0501239	-0.06	-0.058
37329	2.23974	-0.0501241	-0.06	-0.058
37332	2.23992	-0.0501243	-0.06	-0.058
37335	2.2401	-0.0501246	-0.06	-0.058
37338	2.24028	-0.0501248	-0.06	-0.058
37341	2.24046	-0.050125	-0.06	-0.058
37344	2.24064	-0.0501252	-0.06	-0.058
37347	2.24082	-0.0501255	-0.06	-0.058
37350	2.241	-0.0501257	-0.06	-0.058
37353	2.24118	-0.0501259	-0.06	-0.058
37356	2.24136	-0.0501261	-0.06	-0.058
37359	2.24154	-0.0501264	-0.06	-0.058
37362	2.24172	-0.0501266	-0.06	-0.058
37365	2.2419	-0.0501268	-0.06	-0.058
37368	2.24208	-0.050127	-0.06	-0.058
37371	2.24226	-0.0501272	-0.06	-0.058
37374	2.24244	-0.0501275	-0.06	-0.058
37377	2.24262	-0.0501277	-0.06	-0.058
37380	2.2428	-0.0501279	-0.06	-0.058
37383	2.24298	-0.0501281	-0.06	-0.058
37386	2.24316	-0.0501284	-0.06	-0.058
37389	2.24334	-0.0501286	-0.06	-0.058
37392	2.24352	-0.0501288	-0.06	-0.058
37395	2.2437	-0.050129	-0.06	-0.058
37398	2.24388	-0.0501292	-0.06	-0.058
37401	2.24406	-0.0501295	-0.06	-0.058
37404	2.24424	-0.0501297	-0.06	-0.058
37407	2.24442	-0.0501299	-0.06	-0.058
37410	2.2446	-0.0501301	-0.06	-0.058
