Time	BR_Ankle MN E	BR_Ankle MN F	BR_Hip MN E	BR_Hip MN F	BR_Knee MN E	BR_Knee MN F	
2.16736	-0.0494689	-0.07939393	-0.05391966	-0.08121111	-0.04270797	-0.09974958	
2.16944	-0.04953312	-0.07965165	-0.05404006	-0.08101232	-0.04275217	-0.09975079	
2.17152	-0.04959756	-0.07981679	-0.05415745	-0.08087234	-0.04287014	-0.09975192	
2.1736	-0.04966161	-0.07982073	-0.05427189	-0.08075941	-0.04295322	-0.09975302	
2.17568	-0.04972471	-0.08124885	-0.05438347	-0.08187073	-0.04301333	-0.09975389	
2.17776	-0.04943009	-0.08286001	-0.05449238	-0.08340298	-0.04261457	-0.0997546	
2.17984	-0.04919335	-0.08415628	-0.05459883	-0.08471493	-0.04223156	-0.09975556	
2.18192	-0.05012192	-0.08508229	-0.05470444	-0.08570288	-0.04193915	-0.09975683	
2.184	-0.05154112	-0.08565933	-0.05481067	-0.08640648	-0.04172296	-0.09975837	
2.18608	-0.05306047	-0.08597334	-0.05491784	-0.08689287	-0.0415591	-0.09976012	
2.18816	-0.05428818	-0.08576892	-0.05502532	-0.08788305	-0.04117712	-0.09976199	
2.19024	-0.05571108	-0.08542088	-0.05513208	-0.08874563	-0.04126135	-0.09976352	
2.19232	-0.05716022	-0.0850433	-0.05523719	-0.08937328	-0.04174941	-0.0997644	
2.1944	-0.05827365	-0.08466988	-0.05534073	-0.09026885	-0.04233196	-0.0997645	
2.19648	-0.05905767	-0.08431856	-0.05544276	-0.09101819	-0.04359755	-0.09976392	
2.19856	-0.05958142	-0.08392663	-0.05554303	-0.09171464	-0.04515207	-0.09976242	
2.20064	-0.05979979	-0.08356518	-0.05564171	-0.09223891	-0.04649666	-0.09975999	
2.20272	-0.05987376	-0.08326145	-0.05573878	-0.0925975	-0.04760794	-0.09975698	
2.2048	-0.05989502	-0.08301285	-0.05583419	-0.09282578	-0.0485345	-0.09975375	
2.20688	-0.05990221	-0.08280645	-0.05592769	-0.09296114	-0.04931932	-0.09975054	
2.20896	-0.05990965	-0.082629	-0.05601744	-0.09303037	-0.04999321	-0.09974751	
2.21104	-0.05992192	-0.08247018	-0.05610318	-0.09305327	-0.05057836	-0.09974471	
2.21312	-0.05993985	-0.08232298	-0.05618549	-0.0930442	-0.05109136	-0.09974215	
2.2152	-0.05996289	-0.08218291	-0.05626503	-0.09301312	-0.05154499	-0.09973983	
2.21728	-0.05973978	-0.08103702	-0.05634232	-0.0937289	-0.05168903	-0.09973775	
2.21936	-0.059713	-0.0796595	-0.05641774	-0.0936285	-0.0518232	-0.09973587	
2.22144	-0.05983577	-0.07845036	-0.05649153	-0.0933084	-0.05195357	-0.09973408	
2.22352	-0.05949513	-0.07831971	-0.05656386	-0.09356567	-0.05141777	-0.09973241	
2.2256	-0.05883782	-0.07862897	-0.05663484	-0.09360373	-0.05065754	-0.09973087	
2.22768	-0.05819312	-0.07891314	-0.05670452	-0.09368178	-0.05001602	-0.09972966	
2.22976	-0.05767383	-0.078992	-0.05677299	-0.09370389	-0.04954329	-0.09972884	
2.23184	-0.05727235	-0.07887742	-0.05684027	-0.09421917	-0.04928083	-0.09972885	
2.23392	-0.0571136	-0.07870553	-0.0569064	-0.09479512	-0.049057	-0.09972917	
2.236	-0.05704441	-0.07905747	-0.0569714	-0.09580014	-0.04904523	-0.09972963	
2.23808	-0.05688675	-0.07959308	-0.05692577	-0.09674013	-0.04916164	-0.09973014	
2.24016	-0.05666359	-0.08015531	-0.05674943	-0.09748755	-0.04932371	-0.09973008	
2.24224	-0.05640035	-0.08097063	-0.05625645	-0.09859907	-0.04963834	-0.09972899	
2.24432	-0.05620853	-0.08201188	-0.05566965	-0.09933629	-0.04994208	-0.09972584	
2.2464	-0.05600212	-0.0829256	-0.05519816	-0.09968282	-0.05028952	-0.099721	
2.24848	-0.05575434	-0.08365593	-0.05420088	-0.09984706	-0.05065361	-0.0997155	
2.25056	-0.05551679	-0.08418124	-0.0533107	-0.09986061	-0.05104247	-0.09970724	
2.25264	-0.05528713	-0.08451682	-0.05263378	-0.09935761	-0.05146992	-0.09969756	
2.25472	-0.0550742	-0.08475394	-0.05217698	-0.09877385	-0.05190676	-0.09949379	
2.2568	-0.054864	-0.08493149	-0.05188901	-0.09826006	-0.05231341	-0.09905413	
2.25888	-0.05464206	-0.08506139	-0.05154552	-0.09845567	-0.05276016	-0.09873535	
2.26096	-0.05444407	-0.08510801	-0.05127512	-0.09885085	-0.05336051	-0.09850412	
2.26304	-0.05426521	-0.08510048	-0.05107797	-0.09940916	-0.05403904	-0.0984018	
2.26512	-0.05407692	-0.08506042	-0.05095164	-0.09969352	-0.05449573	-0.09836408	
2.2672	-0.05388214	-0.08500336	-0.05087906	-0.09983964	-0.05482273	-0.09835733	
2.26928	-0.05367611	-0.08494737	-0.05090527	-0.09991538	-0.05528241	-0.09799626	
2.27136	-0.05345893	-0.08492643	-0.05115573	-0.09995497	-0.05587101	-0.09750504	
2.27344	-0.05324101	-0.08495186	-0.0517337	-0.09997582	-0.05632016	-0.09701762	
2.27552	-0.05301403	-0.08501189	-0.05244042	-0.09998688	-0.05666033	-0.09659564	
2.2776	-0.05277633	-0.08509279	-0.05318296	-0.0999928	-0.05692379	-0.09625435	
2.27968	-0.05254462	-0.08450897	-0.05380571	-0.09999601	-0.05730445	-0.09610747	
2.28176	-0.05257283	-0.0830292	-0.05433461	-0.09987987	-0.05759904	-0.09606154	
2.28384	-0.0528065	-0.08120797	-0.05481587	-0.09922897	-0.05819549	-0.09569038	
2.28592	-0.05297245	-0.07938301	-0.05528159	-0.0979645	-0.05871142	-0.09522833	
2.288	-0.05306583	-0.07754029	-0.055773	-0.0963347	-0.05927108	-0.0937893	
2.29008	-0.05339672	-0.07580275	-0.05612669	-0.09465752	-0.06005077	-0.0914145	
2.29216	-0.05403037	-0.07416138	-0.0563604	-0.09313065	-0.06058655	-0.08870906	
2.29424	-0.05475077	-0.072379	-0.05596166	-0.09179432	-0.06156684	-0.08711234	
2.29632	-0.05514508	-0.07076185	-0.05555088	-0.09050372	-0.06229289	-0.0859745	
2.2984	-0.05532125	-0.0694146	-0.05526564	-0.08937421	-0.06233992	-0.08464947	
2.30048	-0.05535834	-0.06840889	-0.05531353	-0.08826822	-0.06225611	-0.08339764	
2.30256	-0.05529268	-0.06766185	-0.05555059	-0.08687241	-0.06226048	-0.0820905	
2.30464	-0.05518528	-0.06697787	-0.0559164	-0.08499841	-0.06230039	-0.08073524	
2.30672	-0.05519774	-0.06645291	-0.05631458	-0.08325295	-0.06224019	-0.0792774	
2.3088	-0.05517863	-0.06640798	-0.05664941	-0.08134132	-0.06218911	-0.07778656	
2.31088	-0.05519391	-0.06627933	-0.05705739	-0.07964917	-0.06216785	-0.07648572	
2.31296	-0.05520634	-0.06573661	-0.05777141	-0.07798062	-0.06215913	-0.0749808	
2.31504	-0.05522974	-0.06509241	-0.05911593	-0.07625128	-0.06215854	-0.07352496	
2.31712	-0.05519855	-0.06454824	-0.06086519	-0.0743799	-0.06210628	-0.07214578	
2.3192	-0.05509984	-0.06415065	-0.06302181	-0.07223441	-0.06203412	-0.07108596	
2.32128	-0.05497109	-0.06380024	-0.06543265	-0.06972356	-0.06197146	-0.07009931	
2.32336	-0.05484186	-0.06347864	-0.06794875	-0.06667647	-0.06191564	-0.06939788	
2.32544	-0.05470527	-0.06328532	-0.07087957	-0.06350548	-0.06184721	-0.06885469	
2.32752	-0.05456015	-0.06309085	-0.07417575	-0.0609488	-0.06185885	-0.06840852	
2.3296	-0.05442014	-0.06290785	-0.07762007	-0.05882316	-0.0619028	-0.06791487	
2.33168	-0.05464276	-0.06285403	-0.07960542	-0.05715205	-0.06192813	-0.06722777	
2.33376	-0.05520053	-0.06288615	-0.08048233	-0.05586732	-0.06194928	-0.0664711	
2.33584	-0.05601897	-0.0629169	-0.0809562	-0.05513463	-0.06196988	-0.0656429	
2.33792	-0.0572027	-0.06283282	-0.08118991	-0.05451984	-0.06196707	-0.06473345	
2.34	-0.05859188	-0.06268172	-0.08166429	-0.05399262	-0.06195647	-0.0638608	
2.34208	-0.05974161	-0.06268609	-0.0821604	-0.0535563	-0.06206619	-0.06303845	
2.34416	-0.06082742	-0.06286279	-0.08259914	-0.05320325	-0.06295238	-0.06227956	
2.34624	-0.06193386	-0.06315939	-0.08270717	-0.05292362	-0.06428889	-0.06154492	
2.34832	-0.06303036	-0.06329887	-0.08268924	-0.05270794	-0.06611297	-0.06073242	
2.3504	-0.0643008	-0.06324811	-0.08285616	-0.05253131	-0.06815927	-0.05985629	
2.35248	-0.06563384	-0.0631269	-0.08324158	-0.05242101	-0.07051875	-0.05907152	
2.35456	-0.06705485	-0.06303044	-0.08400404	-0.05215391	-0.07339719	-0.05827944	
2.35664	-0.06857389	-0.06288309	-0.08472101	-0.0519172	-0.07658982	-0.05761182	
2.35872	-0.07068063	-0.0626914	-0.08516493	-0.05171155	-0.08081131	-0.05709722	
2.3608	-0.07342253	-0.06244848	-0.08544044	-0.05158013	-0.08619376	-0.05671591	
2.36288	-0.07460033	-0.06217629	-0.08552487	-0.05155034	-0.09285633	-0.05647058	
2.36496	-0.07495534	-0.06214034	-0.08553536	-0.05157943	-0.09733858	-0.05631449	
2.36704	-0.0750192	-0.06229891	-0.08560724	-0.05170464	-0.0989975	-0.05623871	
2.36912	-0.07510104	-0.06243484	-0.08568557	-0.05185761	-0.09961845	-0.05621869	
2.3712	-0.07525173	-0.06249074	-0.08575229	-0.05201653	-0.09985354	-0.05624063	
2.37328	-0.07545506	-0.06246784	-0.08580411	-0.05217611	-0.09994347	-0.05629067	
2.37536	-0.0758836	-0.06235721	-0.08594866	-0.05243053	-0.09997807	-0.05631734	
2.37744	-0.07625778	-0.06220413	-0.08607535	-0.05269112	-0.09999146	-0.05635112	
2.37952	-0.07653637	-0.06204185	-0.08616011	-0.05293432	-0.09999667	-0.0564024	
2.3816	-0.07740371	-0.06189173	-0.08628974	-0.05335612	-0.0999987	-0.05654512	
2.38368	-0.07833914	-0.061753	-0.08658203	-0.05367193	-0.09999949	-0.05664541	
2.38576	-0.0790996	-0.06163017	-0.0868573	-0.05389857	-0.0999998	-0.05674211	
2.38784	-0.0798605	-0.06154991	-0.08706418	-0.05409159	-0.09999992	-0.05678458	
2.38992	-0.08043212	-0.06173615	-0.0872062	-0.05427306	-0.09999997	-0.05683433	
2.392	-0.08098987	-0.06213296	-0.08713111	-0.05445113	-0.09999999	-0.05693726	
2.39408	-0.08143982	-0.06243812	-0.08701295	-0.0546283	-0.09999999	-0.05706686	
2.39616	-0.08199231	-0.06263317	-0.08697505	-0.0548049	-0.1	-0.05722797	
2.39824	-0.08242738	-0.0629113	-0.08695742	-0.05498032	-0.1	-0.05739852	
2.40032	-0.08284545	-0.06327448	-0.08711816	-0.05515388	-0.1	-0.05751818	
2.4024	-0.08316729	-0.06352375	-0.08729646	-0.05532519	-0.1	-0.05763185	
2.40448	-0.08377007	-0.06367325	-0.08736821	-0.05549403	-0.1	-0.05780087	
2.40656	-0.08431485	-0.06385313	-0.08739943	-0.05566043	-0.1	-0.05798434	
2.40864	-0.08471568	-0.06408006	-0.08741564	-0.05582442	-0.1	-0.05816726	
2.41072	-0.08504921	-0.0643649	-0.08762015	-0.0559858	-0.1	-0.05838794	
2.4128	-0.08527759	-0.06467061	-0.08782265	-0.05614432	-0.1	-0.058607	
2.41488	-0.08528101	-0.06496119	-0.08828034	-0.05629978	-0.1	-0.05897135	
2.41696	-0.08519477	-0.06515434	-0.08872879	-0.05645231	-0.1	-0.05933844	
2.41904	-0.08505706	-0.06524559	-0.08903974	-0.056602	-0.1	-0.05982524	
2.42112	-0.08492157	-0.06525774	-0.08924823	-0.05674918	-0.1	-0.06028534	
2.4232	-0.08480459	-0.06521652	-0.08938352	-0.05689404	-0.1	-0.06067908	
2.42528	-0.08478323	-0.06511218	-0.08969098	-0.05703642	-0.1	-0.06103205	
2.42736	-0.08479314	-0.06503709	-0.08983172	-0.05717604	-0.1	-0.06137865	
2.42944	-0.08475364	-0.06515224	-0.08991205	-0.05731264	-0.1	-0.06169952	
2.43152	-0.08471674	-0.06523249	-0.08994586	-0.05744629	-0.1	-0.06192289	
2.4336	-0.08470096	-0.06523762	-0.08994796	-0.05757692	-0.1	-0.06209904	
2.43568	-0.08471131	-0.06519012	-0.09021398	-0.05770446	-0.1	-0.06225289	
2.43776	-0.08470091	-0.06515618	-0.09052022	-0.05782883	-0.1	-0.06239579	
2.43984	-0.08466427	-0.06515406	-0.09078735	-0.05795004	-0.1	-0.06253271	
2.44192	-0.08460668	-0.06518276	-0.09099618	-0.05806849	-0.1	-0.06266571	
2.444	-0.08453466	-0.06523525	-0.09115042	-0.05818456	-0.1	-0.06279561	
2.44608	-0.08445348	-0.06530399	-0.09126071	-0.05829844	-0.1	-0.06292269	
2.44816	-0.08436693	-0.06538279	-0.09133812	-0.05841014	-0.1	-0.06304705	
2.45024	-0.08427755	-0.06546714	-0.09139197	-0.05851959	-0.1	-0.06316872	
2.45232	-0.08418704	-0.06555399	-0.09142939	-0.05862669	-0.1	-0.06328771	
2.4544	-0.08409647	-0.06564135	-0.09145561	-0.05873141	-0.1	-0.06340408	
2.45648	-0.08400651	-0.06572804	-0.09147426	-0.05883372	-0.1	-0.06351786	
2.45856	-0.08391759	-0.06581334	-0.09148787	-0.05893366	-0.1	-0.06362911	
2.46064	-0.08382993	-0.06589688	-0.09149814	-0.05903129	-0.1	-0.06373789	
2.46272	-0.08374371	-0.06597847	-0.09150621	-0.0591267	-0.1	-0.06384427	
2.4648	-0.08357499	-0.06612325	-0.09147096	-0.05921998	-0.1	-0.06394833	
2.46688	-0.08339308	-0.06626403	-0.09154441	-0.05931122	-0.1	-0.06405012	
2.46896	-0.08294133	-0.06635241	-0.09185966	-0.05904786	-0.1	-0.06414971	
2.47104	-0.08243193	-0.06641006	-0.09191783	-0.05891513	-0.1	-0.06424718	
2.47312	-0.08217864	-0.0663866	-0.09193027	-0.05885811	-0.1	-0.06434259	
2.4752	-0.08160451	-0.0663252	-0.09200393	-0.05894464	-0.1	-0.064436	
2.47728	-0.08083984	-0.06630141	-0.09183772	-0.05913953	-0.1	-0.06452747	
2.47936	-0.08014686	-0.06628394	-0.09161838	-0.05934294	-0.1	-0.06461706	
2.48144	-0.07959374	-0.06626596	-0.09141453	-0.05952344	-0.1	-0.06470483	
2.48352	-0.07917485	-0.06624632	-0.09124521	-0.05967603	-0.1	-0.06479083	
2.4856	-0.07908258	-0.06623751	-0.09123923	-0.05973537	-0.1	-0.06487512	
2.48768	-0.0790952	-0.06624416	-0.09129618	-0.05976899	-0.1	-0.06495775	
2.48976	-0.07912461	-0.06626349	-0.09136999	-0.05980151	-0.1	-0.06503875	
2.49184	-0.07914054	-0.06629287	-0.09144145	-0.05984038	-0.1	-0.06511819	
2.49392	-0.07913619	-0.06633023	-0.09150396	-0.05988648	-0.1	-0.06519609	
2.496	-0.078203	-0.06628923	-0.09160005	-0.06020819	-0.1	-0.06527252	
2.49808	-0.0771582	-0.06619643	-0.09167996	-0.0603994	-0.1	-0.0653475	
2.50016	-0.07635748	-0.0660757	-0.09166396	-0.06051953	-0.1	-0.06542107	
2.50224	-0.07667884	-0.06587821	-0.0917694	-0.06060727	-0.1	-0.06549329	
2.50432	-0.07693974	-0.06551452	-0.09214012	-0.06068046	-0.1	-0.06556416	
2.5064	-0.07710291	-0.06501449	-0.0925298	-0.06052553	-0.1	-0.06563374	
2.50848	-0.07724895	-0.06458618	-0.09282844	-0.06028214	-0.1	-0.06570207	
2.51056	-0.07734416	-0.06427648	-0.09304536	-0.06007317	-0.1	-0.06576915	
2.51264	-0.07735358	-0.06407229	-0.09340198	-0.06001726	-0.1	-0.06583504	
2.51472	-0.07737947	-0.06390356	-0.09373777	-0.06002893	-0.1	-0.06589976	
2.5168	-0.077444	-0.06373979	-0.09400477	-0.06006898	-0.1	-0.06596333	
2.51888	-0.0775025	-0.06310167	-0.09531818	-0.05974551	-0.1	-0.06602579	
2.52096	-0.07758754	-0.06256536	-0.09679	-0.05888398	-0.1	-0.06598201	
2.52304	-0.07769296	-0.06221506	-0.09799455	-0.05764374	-0.1	-0.06553646	
2.52512	-0.07779203	-0.06192835	-0.09892187	-0.05658805	-0.1	-0.06505654	
2.5272	-0.07823518	-0.06179383	-0.09942425	-0.05528171	-0.1	-0.06504919	
2.52928	-0.07869093	-0.06168392	-0.09969136	-0.05422439	-0.1	-0.06549565	
2.53136	-0.07906266	-0.06156632	-0.09983388	-0.05348582	-0.1	-0.06617633	
2.53344	-0.07933965	-0.06143906	-0.09991022	-0.05300621	-0.1	-0.06695034	
2.53552	-0.07953744	-0.06130641	-0.09995127	-0.05270845	-0.1	-0.06773491	
2.5376	-0.07967597	-0.061172	-0.09997345	-0.05253045	-0.1	-0.06848624	
2.53968	-0.08065172	-0.06096733	-0.09998547	-0.05127022	-0.1	-0.06848526	
2.54176	-0.081866	-0.06087066	-0.09999202	-0.05061179	-0.1	-0.06887714	
2.54384	-0.08292381	-0.06093566	-0.0999956	-0.05026115	-0.1	-0.06956125	
2.54592	-0.08372622	-0.06113592	-0.09999757	-0.05007216	-0.1	-0.07038298	
2.548	-0.08428591	-0.06142921	-0.09999865	-0.04997101	-0.1	-0.07122476	
2.55008	-0.08464938	-0.06177712	-0.09999924	-0.04991937	-0.1	-0.07201949	
2.55216	-0.08486609	-0.06215008	-0.09999958	-0.0498966	-0.1	-0.07273816	
2.55424	-0.08497816	-0.06252736	-0.09999976	-0.04989116	-0.1	-0.07337441	
2.55632	-0.0850181	-0.06289563	-0.09999987	-0.0498963	-0.1	-0.07393295	
2.5584	-0.08500979	-0.06324708	-0.09999993	-0.04990802	-0.1	-0.07442283	
2.56048	-0.08497015	-0.06357778	-0.09999996	-0.0499238	-0.1	-0.07485389	
2.56256	-0.0849109	-0.06388637	-0.09999998	-0.04994208	-0.1	-0.07523523	
2.56464	-0.08483997	-0.06417306	-0.09999999	-0.05041688	-0.1	-0.07557471	
2.56672	-0.08476265	-0.06443897	-0.09999999	-0.05124372	-0.1	-0.07587887	
2.5688	-0.08468236	-0.06468565	-0.09999999	-0.05218716	-0.1	-0.07615306	
2.57088	-0.08460131	-0.06491482	-0.09999999	-0.05314795	-0.1	-0.07640168	
2.57296	-0.08607402	-0.06486086	-0.1	-0.05367082	-0.1	-0.07635526	
2.57504	-0.08791654	-0.06468319	-0.1	-0.05428413	-0.09932616	-0.0763213	
2.57712	-0.08961765	-0.06436512	-0.1	-0.0549713	-0.09752947	-0.07650409	
2.5792	-0.09109261	-0.06403144	-0.1	-0.05576411	-0.09556961	-0.07668297	
2.58128	-0.09230146	-0.063702	-0.09977748	-0.05661706	-0.09383768	-0.07682653	
2.58336	-0.09324903	-0.06337677	-0.0994778	-0.05748428	-0.09244445	-0.07694143	
2.58544	-0.09396829	-0.06305533	-0.09918434	-0.05833488	-0.09137893	-0.07703733	
2.58752	-0.0945033	-0.06273878	-0.09892847	-0.05915128	-0.09058719	-0.07712094	
2.5896	-0.09489761	-0.06242861	-0.09871736	-0.05992489	-0.09001732	-0.07719638	
2.59168	-0.09518982	-0.06212584	-0.09854788	-0.06065254	-0.08961175	-0.07725527	
2.59376	-0.09540986	-0.06182654	-0.09841337	-0.06133418	-0.08932409	-0.07730226	
2.59584	-0.09557791	-0.06152562	-0.09830672	-0.06197149	-0.08911956	-0.07734335	
2.59792	-0.09570904	-0.0612258	-0.09822153	-0.06256696	-0.08897268	-0.07738227	
2.6	-0.09581391	-0.06093051	-0.09815259	-0.06312349	-0.08886518	-0.07742091	
2.60208	-0.09589985	-0.06064223	-0.09809574	-0.06364404	-0.08878427	-0.07746002	
2.60416	-0.09663934	-0.06034402	-0.09866598	-0.06286687	-0.08982317	-0.07637875	
2.60624	-0.09743496	-0.06017911	-0.09912521	-0.06219237	-0.09116982	-0.0753722	
2.60832	-0.09808427	-0.06001713	-0.09942365	-0.06219564	-0.09129772	-0.07512362	
2.6104	-0.09857468	-0.05984437	-0.09961979	-0.06236353	-0.09091932	-0.0751056	
2.61248	-0.09892987	-0.0596671	-0.09974919	-0.06256653	-0.09039118	-0.0751586	
2.61456	-0.09918048	-0.05949161	-0.09983454	-0.06277207	-0.08987476	-0.07523011	
2.61664	-0.09935423	-0.05932118	-0.09989085	-0.06297383	-0.08943163	-0.07530176	
2.61872	-0.09947317	-0.05915692	-0.099928	-0.06317045	-0.08907568	-0.07536756	
2.6208	-0.09955383	-0.05899883	-0.0999525	-0.06336143	-0.08880027	-0.07542644	
2.62288	-0.09960812	-0.05884646	-0.09996866	-0.06354651	-0.08859169	-0.07547923	
2.62496	-0.09964444	-0.05869929	-0.09997933	-0.06372555	-0.08843534	-0.07552727	
2.62704	-0.09973504	-0.05857697	-0.09998637	-0.06386986	-0.08827154	-0.07554724	
2.62912	-0.09982695	-0.05851933	-0.099991	-0.06418914	-0.08812483	-0.0756184	
2.6312	-0.09991508	-0.05852664	-0.09999406	-0.06456394	-0.0879816	-0.07570587	
2.63328	-0.09995808	-0.05853297	-0.09999608	-0.06491873	-0.08785356	-0.07576249	
2.63536	-0.09997919	-0.05852509	-0.09999742	-0.06524903	-0.08774598	-0.07580059	
2.63744	-0.09998961	-0.05850461	-0.0999983	-0.06555871	-0.08765885	-0.07583129	
2.63952	-0.09898935	-0.05847587	-0.09999888	-0.06585086	-0.0852051	-0.07585975	
2.6416	-0.09584671	-0.05829029	-0.09999926	-0.06614097	-0.08015164	-0.07601785	
2.64368	-0.09189902	-0.05818615	-0.09974999	-0.06642835	-0.07389423	-0.07620436	
2.64576	-0.0872277	-0.05807299	-0.09964123	-0.06686062	-0.06753409	-0.07648742	
2.64784	-0.0822697	-0.05805388	-0.09960603	-0.06726687	-0.06161502	-0.07672704	
2.64992	-0.07741371	-0.05816058	-0.09960683	-0.06762879	-0.05654091	-0.07689986	
2.652	-0.07271712	-0.05838202	-0.0996232	-0.06795143	-0.05237566	-0.07701466	
2.65408	-0.06850998	-0.05866708	-0.09964441	-0.06822049	-0.04887068	-0.0770878	
2.65616	-0.06495376	-0.05905689	-0.09966528	-0.06828126	-0.04611685	-0.07747138	
2.65824	-0.06205717	-0.05982173	-0.09977919	-0.06833547	-0.04384342	-0.07827494	
2.66032	-0.05959124	-0.06085991	-0.09985434	-0.06837568	-0.04178425	-0.07943819	
2.6624	-0.05741774	-0.06210818	-0.0999039	-0.06840521	-0.03981039	-0.08091916	
2.66448	-0.05558459	-0.06354185	-0.09993661	-0.06842749	-0.03812255	-0.08266527	
2.66656	-0.05400667	-0.06507383	-0.09995818	-0.06844492	-0.03694917	-0.08451892	
2.66864	-0.05263107	-0.06663573	-0.09997241	-0.06845914	-0.03606726	-0.0865118	
2.67072	-0.05141873	-0.06818312	-0.0999818	-0.06847119	-0.03538124	-0.08858299	
2.6728	-0.05034238	-0.06966638	-0.099988	-0.06858622	-0.03490186	-0.0906304	
2.67488	-0.04938387	-0.0710841	-0.09999208	-0.0686796	-0.03452037	-0.09232868	
2.67696	-0.04852624	-0.07202397	-0.09999478	-0.06874558	-0.03420974	-0.09290178	
2.67904	-0.04781185	-0.07249051	-0.09999655	-0.06879165	-0.03395959	-0.09307407	
2.68112	-0.04725067	-0.0727448	-0.09999773	-0.0690582	-0.03380556	-0.09331425	
2.6832	-0.04683255	-0.07287973	-0.0999985	-0.06927105	-0.03368256	-0.09351586	
2.68528	-0.04652172	-0.07294522	-0.09999901	-0.06941858	-0.03358372	-0.09366085	
2.68736	-0.04628874	-0.07297707	-0.09999935	-0.06971543	-0.03352837	-0.0939594	
2.68944	-0.04608593	-0.07300802	-0.0998983	-0.06994351	-0.03349482	-0.09423038	
2.69152	-0.04590254	-0.0730454	-0.09945478	-0.07010049	-0.0334807	-0.09443425	
2.6936	-0.045737	-0.07308856	-0.0989174	-0.07020663	-0.03348579	-0.09457482	
2.69568	-0.0455896	-0.07313494	-0.09840488	-0.07027873	-0.03350943	-0.09466606	
2.69776	-0.04546053	-0.07322028	-0.09874552	-0.07053417	-0.03359461	-0.09464392	
2.69984	-0.04534955	-0.07331699	-0.09917244	-0.0707368	-0.03368851	-0.09460165	
2.70192	-0.04525449	-0.07344896	-0.09945408	-0.0711319	-0.03376837	-0.09507887	
2.704	-0.04517414	-0.07428036	-0.09963986	-0.07164455	-0.03402537	-0.09577139	
2.70608	-0.04510673	-0.07513834	-0.09913806	-0.07202677	-0.03426745	-0.09637409	
2.70816	-0.04505722	-0.07588367	-0.09515731	-0.0726679	-0.03444012	-0.0977988	
2.71024	-0.04526616	-0.07639568	-0.08757929	-0.07323514	-0.03456797	-0.09907559	
2.71232	-0.04558861	-0.07671653	-0.07818206	-0.07363757	-0.03469459	-0.09961006	
2.7144	-0.04596603	-0.07689526	-0.06996521	-0.07439273	-0.03482688	-0.09982833	
2.71648	-0.04636946	-0.0769743	-0.06369914	-0.07582881	-0.03496494	-0.09989096	
2.71856	-0.04678224	-0.07698613	-0.05924207	-0.07770211	-0.03510775	-0.09989481	
2.72064	-0.0471943	-0.07695415	-0.05613384	-0.0800536	-0.03525425	-0.09988013	
2.72272	-0.04759959	-0.07689457	-0.05393855	-0.08270429	-0.03540351	-0.09986231	
2.7248	-0.04799469	-0.07681833	-0.05233861	-0.08550871	-0.03555471	-0.09984637	
2.72688	-0.04837785	-0.07673269	-0.05113074	-0.08695795	-0.03570713	-0.09983332	
2.72896	-0.04874839	-0.07664231	-0.05019207	-0.08728481	-0.03586016	-0.09982288	
2.73104	-0.04910623	-0.07655018	-0.0494488	-0.08727228	-0.03601324	-0.09981451	
2.73312	-0.04945165	-0.07643646	-0.04885343	-0.08718284	-0.03616589	-0.09980772	
2.7352	-0.04969228	-0.07632122	-0.04837341	-0.08707872	-0.03631772	-0.09980182	
2.73728	-0.04985134	-0.07621719	-0.04798623	-0.0869749	-0.03646836	-0.09979655	
2.73936	-0.04995907	-0.07612124	-0.04767616	-0.08706684	-0.03661752	-0.09979182	
2.74144	-0.05001108	-0.07603955	-0.04743188	-0.08715201	-0.03676494	-0.09978755	
2.74352	-0.05002471	-0.0759405	-0.0472448	-0.08722784	-0.03691042	-0.0997837	
2.7456	-0.05014967	-0.07596209	-0.04710842	-0.08721581	-0.03705378	-0.09978055	
2.74768	-0.05023421	-0.07615828	-0.04701724	-0.0871619	-0.03719489	-0.09977799	
2.74976	-0.05024341	-0.07644071	-0.04696643	-0.08707889	-0.03733364	-0.0997759	
2.75184	-0.05026783	-0.0766538	-0.04695161	-0.08702797	-0.03746997	-0.09977386	
