Time	BL_Ankle PF E	BL_Ankle PF F	BL_Hip PF E	BL_Hip PF F	BL_Knee PF E	BL_Knee PF F	
1.85536	-0.05793906	-0.06050581	-0.05780389	-0.06062393	-0.05794051	-0.06043461	
1.85744	-0.05794472	-0.06050702	-0.05781233	-0.06060966	-0.05794615	-0.06042934	
1.85952	-0.05795028	-0.06049747	-0.05782059	-0.0606047	-0.05795168	-0.06041812	
1.8616	-0.05795573	-0.06047983	-0.05782867	-0.06059021	-0.05795711	-0.06041194	
1.86368	-0.05796108	-0.06047671	-0.05783657	-0.06056801	-0.05796243	-0.06041144	
1.86576	-0.05796633	-0.06046883	-0.0578443	-0.06054634	-0.05796766	-0.06040258	
1.86784	-0.05797149	-0.06046109	-0.05785187	-0.06053822	-0.05797279	-0.06040315	
1.86992	-0.05797655	-0.06043935	-0.05785927	-0.0605336	-0.05797783	-0.06040791	
1.872	-0.05798152	-0.06042909	-0.05786652	-0.06052875	-0.05798277	-0.06041247	
1.87408	-0.05798639	-0.06041349	-0.05787363	-0.06052907	-0.05798762	-0.0604104	
1.87616	-0.05799118	-0.0603953	-0.05788058	-0.06051482	-0.05799239	-0.06041135	
1.87824	-0.05799589	-0.06038058	-0.05788739	-0.06051277	-0.05799707	-0.06040778	
1.88032	-0.05800051	-0.06038091	-0.05789406	-0.06050812	-0.05800167	-0.06040022	
1.8824	-0.05800505	-0.06036894	-0.0579006	-0.06050875	-0.05800619	-0.06037568	
1.88448	-0.05800951	-0.06036285	-0.05790702	-0.06050035	-0.05801063	-0.06037152	
1.88656	-0.05801388	-0.06035515	-0.0579133	-0.06047773	-0.05801499	-0.06036346	
1.88864	-0.05801819	-0.06034408	-0.05791946	-0.06046159	-0.05801927	-0.06034628	
1.89072	-0.05802241	-0.06034249	-0.0579255	-0.06045345	-0.05802348	-0.06033829	
1.8928	-0.05802657	-0.06034335	-0.05793142	-0.06043334	-0.05802761	-0.06032347	
1.89488	-0.05803065	-0.06033657	-0.05793723	-0.06043078	-0.05803168	-0.06030662	
1.89696	-0.05803466	-0.06031706	-0.05794293	-0.06041741	-0.05803567	-0.06029977	
1.89904	-0.0580386	-0.06030459	-0.05794852	-0.06040472	-0.05803959	-0.06030428	
1.90112	-0.05804248	-0.06028078	-0.05795401	-0.06039188	-0.05804345	-0.0603095	
1.9032	-0.05804629	-0.06025998	-0.05795939	-0.06038263	-0.05804725	-0.06029432	
1.90528	-0.05805003	-0.06024317	-0.05796468	-0.06037554	-0.05805098	-0.06028253	
1.90736	-0.05805371	-0.06024062	-0.05796986	-0.06037593	-0.05805464	-0.06028096	
1.90944	-0.05805733	-0.06024332	-0.05797495	-0.06038198	-0.05805824	-0.06026787	
1.91152	-0.05806089	-0.06023957	-0.05797995	-0.06036826	-0.05806179	-0.06027056	
1.9136	-0.05806439	-0.06023902	-0.05798486	-0.06036713	-0.05806527	-0.06026555	
1.91568	-0.05806783	-0.06022746	-0.05798967	-0.06036108	-0.0580687	-0.06026223	
1.91776	-0.05807121	-0.06022842	-0.0579944	-0.06034159	-0.05807207	-0.06025498	
1.91984	-0.05807454	-0.06022701	-0.05799905	-0.06034298	-0.05807538	-0.06024867	
1.92192	-0.05807782	-0.06022183	-0.05800362	-0.06033936	-0.05807864	-0.06023383	
1.924	-0.05808103	-0.06020683	-0.0580081	-0.06032905	-0.05808185	-0.06023594	
1.92608	-0.0580842	-0.0601876	-0.0580125	-0.06031935	-0.058085	-0.06022179	
1.92816	-0.05808732	-0.0601731	-0.05801683	-0.0603225	-0.0580881	-0.06022209	
1.93024	-0.05809038	-0.06015977	-0.05802108	-0.06032112	-0.05809115	-0.06026614	
1.93232	-0.05809339	-0.06014251	-0.05802526	-0.06031588	-0.05809416	-0.06032408	
1.9344	-0.05809636	-0.06013462	-0.05802936	-0.06031285	-0.05809711	-0.06040487	
1.93648	-0.05809928	-0.06017773	-0.05803339	-0.06031233	-0.05810001	-0.06054366	
1.93856	-0.05810215	-0.06025814	-0.05803736	-0.06030572	-0.05810287	-0.06071009	
1.94064	-0.05810497	-0.06036737	-0.05804125	-0.0603064	-0.05810568	-0.06086999	
1.94272	-0.05810775	-0.06047573	-0.05804508	-0.06030219	-0.05810845	-0.06102532	
1.9448	-0.05811049	-0.06058856	-0.05804885	-0.06029148	-0.05811118	-0.06115883	
1.94688	-0.05811318	-0.06070652	-0.05805255	-0.06027228	-0.05811385	-0.06127438	
1.94896	-0.05811583	-0.06079335	-0.05805619	-0.06026103	-0.05811649	-0.06138055	
1.95104	-0.05811843	-0.06087865	-0.05805977	-0.06025608	-0.05811909	-0.06145785	
1.95312	-0.058121	-0.06095852	-0.05806328	-0.06025041	-0.05812164	-0.06152239	
1.9552	-0.05812352	-0.06100513	-0.05806674	-0.06024051	-0.05812416	-0.06157461	
1.95728	-0.05812601	-0.06104515	-0.05807015	-0.06023927	-0.05812664	-0.06161913	
1.95936	-0.05812845	-0.0610679	-0.05807349	-0.06023464	-0.05812907	-0.06163269	
1.96144	-0.05813086	-0.06105344	-0.05807678	-0.06021846	-0.05813147	-0.06161423	
1.96352	-0.05813323	-0.06101833	-0.05808002	-0.06019282	-0.05813383	-0.06157283	
1.9656	-0.05813557	-0.0609496	-0.0580832	-0.06014761	-0.05813615	-0.06151062	
1.96768	-0.05813786	-0.06084009	-0.05808633	-0.06010132	-0.05813844	-0.06141553	
1.96976	-0.05814013	-0.06075097	-0.05808941	-0.06005612	-0.0581407	-0.06132793	
1.97184	-0.05814235	-0.06065952	-0.05809244	-0.06000784	-0.05814291	-0.06124809	
1.97392	-0.05814454	-0.06056865	-0.05809542	-0.05995617	-0.05814509	-0.06118211	
1.976	-0.0581467	-0.06048234	-0.05809835	-0.05989951	-0.05814724	-0.06111674	
1.97808	-0.05814882	-0.0603899	-0.05810124	-0.05984853	-0.05814936	-0.0610358	
1.98016	-0.05815092	-0.06029422	-0.05810408	-0.0597952	-0.05815145	-0.06095202	
1.98224	-0.05815298	-0.06019643	-0.05810687	-0.05975684	-0.0581535	-0.06086509	
1.98432	-0.05815501	-0.06012614	-0.05810962	-0.0597299	-0.05815552	-0.0607894	
1.9864	-0.058157	-0.06005839	-0.05811233	-0.05969367	-0.05815751	-0.06073746	
1.98848	-0.05815897	-0.06000854	-0.05811499	-0.05965782	-0.05815947	-0.06069112	
1.99056	-0.05816091	-0.05995937	-0.05811761	-0.05962767	-0.0581614	-0.06066098	
1.99264	-0.05816282	-0.05991842	-0.05812019	-0.059614	-0.0581633	-0.06065074	
1.99472	-0.0581647	-0.05988901	-0.05812272	-0.0595891	-0.05816517	-0.06063264	
1.9968	-0.05816654	-0.05987996	-0.05812522	-0.0595675	-0.05816701	-0.06062854	
1.99888	-0.05816837	-0.05986862	-0.05812768	-0.05955327	-0.05816883	-0.06062963	
2.00096	-0.05817016	-0.05987097	-0.0581301	-0.05954348	-0.05817062	-0.06062498	
2.00304	-0.05817193	-0.05987781	-0.05813248	-0.05954384	-0.05817238	-0.06062869	
2.00512	-0.05817367	-0.05987157	-0.05813483	-0.05954034	-0.05817411	-0.06063923	
2.0072	-0.05817539	-0.05988459	-0.05813714	-0.05953093	-0.05817582	-0.06064244	
2.00928	-0.05817708	-0.05988563	-0.05813941	-0.05953054	-0.0581775	-0.06065057	
2.01136	-0.05817874	-0.05988445	-0.05814165	-0.05953287	-0.05817916	-0.06063794	
2.01344	-0.05818038	-0.05989444	-0.05814385	-0.05953183	-0.05818079	-0.06063106	
2.01552	-0.058182	-0.05989988	-0.05819255	-0.05951774	-0.0581824	-0.06062611	
2.0176	-0.05818359	-0.05988238	-0.05830133	-0.05950573	-0.05818399	-0.06060906	
2.01968	-0.05818515	-0.05987452	-0.05841979	-0.05947855	-0.05818555	-0.06058413	
2.02176	-0.0581867	-0.05986979	-0.05854531	-0.05943582	-0.05818709	-0.06056258	
2.02384	-0.05818822	-0.05985517	-0.05865896	-0.05936828	-0.0581886	-0.06053424	
2.02592	-0.05818972	-0.05982956	-0.05875801	-0.05927148	-0.0581901	-0.06052106	
2.028	-0.05819119	-0.05982402	-0.05886747	-0.05916194	-0.05819156	-0.06051004	
2.03008	-0.05819265	-0.05978623	-0.05897168	-0.05901276	-0.05819301	-0.06047767	
2.03216	-0.05819408	-0.05975454	-0.05907421	-0.05884261	-0.05819444	-0.06046278	
2.03424	-0.05819549	-0.05973443	-0.05919581	-0.05867058	-0.05819585	-0.06044694	
2.03632	-0.05819688	-0.05970202	-0.05934171	-0.05847882	-0.05819723	-0.0604391	
2.0384	-0.05819825	-0.05966874	-0.059486	-0.05827177	-0.0581986	-0.06042518	
2.04048	-0.0581996	-0.05964341	-0.0596482	-0.05806255	-0.05819994	-0.06040671	
2.04256	-0.05820093	-0.0596038	-0.05981564	-0.05784325	-0.05820127	-0.0603745	
2.04464	-0.05820224	-0.05957178	-0.05999384	-0.05766622	-0.05820258	-0.06032743	
2.04672	-0.05820354	-0.0595423	-0.06018774	-0.05751416	-0.05820386	-0.06028549	
2.0488	-0.05820481	-0.05951995	-0.060366	-0.05738538	-0.05820513	-0.06025063	
2.05088	-0.05820606	-0.0594982	-0.06054474	-0.05727608	-0.05820638	-0.06024903	
2.05296	-0.0582073	-0.05947135	-0.06071821	-0.05718374	-0.05820761	-0.06022947	
2.05504	-0.05820852	-0.05944017	-0.06087194	-0.05710617	-0.05820882	-0.06021408	
2.05712	-0.05820972	-0.05942571	-0.06099657	-0.05704161	-0.05821002	-0.06019487	
2.0592	-0.0582109	-0.05941433	-0.06109455	-0.05698854	-0.0582112	-0.06017812	
2.06128	-0.05821206	-0.05939272	-0.06117717	-0.05694566	-0.05821236	-0.06014512	
2.06336	-0.05821322	-0.05934652	-0.06125504	-0.05691187	-0.05821351	-0.0600912	
2.06544	-0.05826474	-0.05930448	-0.06131108	-0.05688616	-0.05821463	-0.06002899	
2.06752	-0.05838613	-0.05923966	-0.06135891	-0.05686766	-0.05821574	-0.05997926	
2.0696	-0.05852665	-0.05915548	-0.06140788	-0.05685559	-0.05821684	-0.05991212	
2.07168	-0.05867872	-0.059072	-0.06145372	-0.05684922	-0.05821792	-0.05985326	
2.07376	-0.05884331	-0.0589595	-0.06148575	-0.05684791	-0.05821898	-0.05979602	
2.07584	-0.05899138	-0.0588491	-0.0615152	-0.05685105	-0.05822003	-0.0597546	
2.07792	-0.05915537	-0.05871053	-0.06152567	-0.05685811	-0.0582255	-0.05970794	
2.08	-0.05930853	-0.05855574	-0.06152144	-0.05686858	-0.05827901	-0.05966984	
2.08208	-0.05946114	-0.05840318	-0.06153	-0.05688201	-0.05835981	-0.05963686	
2.08416	-0.05961511	-0.05822049	-0.06152517	-0.05689795	-0.05842421	-0.05959494	
2.08624	-0.0597691	-0.05804205	-0.06151288	-0.05691604	-0.05849883	-0.05955358	
2.08832	-0.05993913	-0.0578662	-0.06150851	-0.05693592	-0.05858965	-0.05951693	
2.0904	-0.06012474	-0.05769352	-0.06149263	-0.05695727	-0.05867073	-0.05947271	
2.09248	-0.06029751	-0.05752761	-0.06148344	-0.05697979	-0.05876067	-0.0594456	
2.09456	-0.0604574	-0.05739047	-0.06148	-0.05700324	-0.05883654	-0.05939727	
2.09664	-0.06060582	-0.05727294	-0.06146958	-0.05702738	-0.05889991	-0.05935379	
2.09872	-0.06076328	-0.05717346	-0.06144752	-0.05705199	-0.05897812	-0.05928767	
2.1008	-0.0609079	-0.0570895	-0.06142617	-0.05707691	-0.05905276	-0.0592013	
2.10288	-0.0610233	-0.05701924	-0.06139656	-0.05710196	-0.05913455	-0.05913401	
2.10496	-0.06113088	-0.05696109	-0.06138596	-0.05712703	-0.05919956	-0.05904022	
2.10704	-0.06122328	-0.05691371	-0.06137565	-0.05715198	-0.0592646	-0.05896667	
2.10912	-0.06130952	-0.05687595	-0.06135312	-0.05717671	-0.05935159	-0.0588674	
2.1112	-0.06138043	-0.05684677	-0.06134162	-0.05720115	-0.05943183	-0.05877862	
2.11328	-0.06143191	-0.05682528	-0.06131728	-0.05722522	-0.05952024	-0.05865518	
2.11536	-0.06148026	-0.05681065	-0.06130131	-0.05724887	-0.05962667	-0.05854329	
2.11744	-0.06151281	-0.05680214	-0.0612759	-0.05727206	-0.05973077	-0.05841295	
2.11952	-0.06153962	-0.05679909	-0.06124969	-0.05729474	-0.05983624	-0.05827743	
2.1216	-0.06154752	-0.05680086	-0.06123499	-0.0573169	-0.05994791	-0.05813905	
2.12368	-0.06156602	-0.0568069	-0.06120685	-0.05733851	-0.0600626	-0.057994	
2.12576	-0.06156734	-0.05681667	-0.06118627	-0.05735956	-0.06018416	-0.05783714	
2.12784	-0.06157342	-0.05682969	-0.06116172	-0.05738005	-0.06031876	-0.05769293	
2.12992	-0.06156703	-0.0568455	-0.06114866	-0.05739999	-0.06045694	-0.05757876	
2.132	-0.06156204	-0.0568637	-0.06112857	-0.05741936	-0.06059018	-0.05745805	
2.13408	-0.06154593	-0.05688391	-0.06109552	-0.05743819	-0.06071571	-0.05736094	
2.13616	-0.06154389	-0.05690578	-0.06107687	-0.05745647	-0.06083934	-0.05727672	
2.13824	-0.06152477	-0.056929	-0.06106041	-0.05747422	-0.06093637	-0.05718448	
2.14032	-0.06150971	-0.05695328	-0.06104101	-0.05749145	-0.06102687	-0.05710632	
2.1424	-0.06150414	-0.05697838	-0.06101525	-0.05750818	-0.06110153	-0.05706711	
2.14448	-0.06148628	-0.05700406	-0.06098259	-0.05752442	-0.06117881	-0.05702129	
2.14656	-0.0614794	-0.05703012	-0.06095844	-0.05754019	-0.06125322	-0.05700339	
2.14864	-0.06147327	-0.05705638	-0.06094821	-0.05755549	-0.06131353	-0.05700723	
2.15072	-0.0614525	-0.0570827	-0.06092336	-0.05757036	-0.06135073	-0.05703932	
2.1528	-0.06142459	-0.05710894	-0.06090012	-0.0575848	-0.06138708	-0.05706404	
2.15488	-0.06141005	-0.05713498	-0.06089466	-0.05759882	-0.06140519	-0.05706408	
2.15696	-0.06139036	-0.05716073	-0.0608818	-0.05761246	-0.06141559	-0.05705095	
2.15904	-0.06137091	-0.05718611	-0.06085827	-0.05762571	-0.06141155	-0.05706226	
2.16112	-0.06134309	-0.05721106	-0.06083367	-0.0576386	-0.06140643	-0.05705174	
2.1632	-0.06130901	-0.05723552	-0.06082331	-0.05765114	-0.06140593	-0.05706886	
2.16528	-0.06128144	-0.05725946	-0.06080901	-0.05766333	-0.06140696	-0.05706623	
2.16736	-0.06125612	-0.05728283	-0.0608062	-0.05767521	-0.06140688	-0.05707866	
2.16944	-0.0612279	-0.05730563	-0.06080073	-0.05768677	-0.06139752	-0.05710752	
2.17152	-0.06120249	-0.05732784	-0.06078077	-0.05769803	-0.06138335	-0.05712627	
2.1736	-0.0611747	-0.05734944	-0.06075471	-0.057709	-0.06137284	-0.05713469	
2.17568	-0.06114702	-0.05737045	-0.06074714	-0.0577197	-0.06135704	-0.0571783	
2.17776	-0.06112712	-0.05739085	-0.06074426	-0.05773013	-0.06134041	-0.0571859	
2.17984	-0.06110178	-0.05741066	-0.06073027	-0.0577403	-0.06133199	-0.0572084	
2.18192	-0.06107925	-0.05742989	-0.06072628	-0.05775023	-0.06131425	-0.05721162	
2.184	-0.06105363	-0.05744854	-0.06070288	-0.05775991	-0.06130178	-0.0572376	
2.18608	-0.06103526	-0.05746664	-0.06068962	-0.05776937	-0.06128039	-0.05727739	
2.18816	-0.06101219	-0.05748419	-0.06068222	-0.0577786	-0.0612698	-0.05731216	
2.19024	-0.06099884	-0.05750122	-0.06066984	-0.05778762	-0.06126238	-0.05734753	
2.19232	-0.06097785	-0.05751774	-0.06066065	-0.05779643	-0.06123486	-0.05741045	
2.1944	-0.06095176	-0.05753376	-0.06064416	-0.05780504	-0.06120877	-0.05745179	
2.19648	-0.06093164	-0.05754931	-0.06063372	-0.05781346	-0.06117544	-0.05750147	
2.19856	-0.06090731	-0.0575644	-0.06061617	-0.05782169	-0.06113952	-0.05752821	
2.20064	-0.06088107	-0.05757906	-0.06059263	-0.05782975	-0.06110409	-0.0575605	
2.20272	-0.06087199	-0.05759328	-0.06056575	-0.05783762	-0.06108039	-0.05761344	
2.2048	-0.06086014	-0.0576071	-0.06054275	-0.05784533	-0.06105624	-0.05767084	
2.20688	-0.06084333	-0.05762053	-0.0605296	-0.05785287	-0.06102908	-0.05772708	
2.20896	-0.06083576	-0.05763358	-0.06052127	-0.05786026	-0.06098648	-0.05777498	
2.21104	-0.06081828	-0.05764627	-0.06051252	-0.05786749	-0.06094346	-0.05785143	
2.21312	-0.06080268	-0.05765862	-0.06051117	-0.05787456	-0.06090614	-0.05791576	
2.2152	-0.06079529	-0.05767063	-0.06051259	-0.0578815	-0.06085395	-0.05798747	
2.21728	-0.06077736	-0.05768232	-0.0605091	-0.05788829	-0.0608031	-0.05807477	
2.21936	-0.06076972	-0.05769371	-0.06050705	-0.05789495	-0.06075282	-0.05814848	
2.22144	-0.06075206	-0.0577048	-0.06051121	-0.05790147	-0.06069651	-0.05821989	
2.22352	-0.0607506	-0.05771561	-0.06049734	-0.05790786	-0.06063995	-0.05829354	
2.2256	-0.06073913	-0.05772615	-0.06049044	-0.05791413	-0.06057158	-0.05836435	
2.22768	-0.06071572	-0.05773642	-0.06048252	-0.05792027	-0.06049702	-0.05838216	
2.22976	-0.06070759	-0.05774645	-0.06046566	-0.0579263	-0.06042046	-0.05839838	
2.23184	-0.06069819	-0.05775623	-0.06044422	-0.05793221	-0.06034796	-0.05838553	
2.23392	-0.06067863	-0.05776577	-0.060437	-0.057938	-0.06029629	-0.0583611	
2.236	-0.06067077	-0.05777509	-0.06042145	-0.05794369	-0.06025212	-0.05832429	
2.23808	-0.0606487	-0.05778419	-0.06040417	-0.05794926	-0.06021157	-0.05826683	
2.24016	-0.06062849	-0.05779308	-0.06039984	-0.05795474	-0.06019945	-0.05821774	
2.24224	-0.06062171	-0.05780178	-0.06040462	-0.0579601	-0.06018687	-0.05815763	
2.24432	-0.06060658	-0.05781027	-0.06040502	-0.05796538	-0.06019644	-0.05808009	
2.2464	-0.06059582	-0.05781857	-0.06040548	-0.05797055	-0.06020277	-0.057985	
2.24848	-0.06059697	-0.05782669	-0.06039837	-0.05797562	-0.06022948	-0.0578898	
2.25056	-0.06058553	-0.05783464	-0.0603838	-0.05798061	-0.06026014	-0.05781479	
2.25264	-0.06056384	-0.05784241	-0.06036909	-0.0579855	-0.06031004	-0.05775291	
2.25472	-0.060543	-0.05785001	-0.06035088	-0.05799031	-0.06035464	-0.05770273	
2.2568	-0.06054071	-0.05785746	-0.06034057	-0.05799503	-0.06041881	-0.05766229	
2.25888	-0.06052674	-0.05786475	-0.06032385	-0.05799967	-0.06048702	-0.0576301	
2.26096	-0.06051743	-0.05787188	-0.06032595	-0.05800422	-0.06054285	-0.0576049	
2.26304	-0.06050013	-0.05787887	-0.06032317	-0.05800869	-0.06058885	-0.05758563	
2.26512	-0.0604916	-0.05788572	-0.0603222	-0.05801308	-0.06061198	-0.05757138	
2.2672	-0.06047115	-0.05789243	-0.0603117	-0.0580174	-0.06061002	-0.05756141	
2.26928	-0.06044923	-0.057899	-0.06029507	-0.05802164	-0.06059173	-0.05755505	
2.27136	-0.06039606	-0.05790544	-0.06027846	-0.05802581	-0.06053163	-0.05755176	
2.27344	-0.06028713	-0.05791176	-0.06027586	-0.0580299	-0.06043447	-0.05755104	
2.27552	-0.06013096	-0.05791795	-0.06026231	-0.05803392	-0.06031304	-0.0575525	
2.2776	-0.05996391	-0.05792402	-0.06026388	-0.05803788	-0.06018105	-0.05757588	
2.27968	-0.05979786	-0.05792997	-0.06026484	-0.05804177	-0.06005164	-0.05759946	
2.28176	-0.05962991	-0.05793581	-0.0602616	-0.05804559	-0.0599211	-0.05761455	
2.28384	-0.05945052	-0.05794153	-0.06024598	-0.05804935	-0.05979156	-0.05761108	
2.28592	-0.05924175	-0.05794715	-0.06025055	-0.05805304	-0.05963778	-0.05761342	
2.288	-0.05900153	-0.05795266	-0.06025137	-0.05805667	-0.05945804	-0.05761664	
2.29008	-0.05874601	-0.05795807	-0.06024067	-0.05806024	-0.05926319	-0.05762131	
2.29216	-0.05842494	-0.05797537	-0.0602359	-0.05806375	-0.05903696	-0.05762704	
2.29424	-0.05817629	-0.05811029	-0.06023512	-0.0580672	-0.05879145	-0.05765808	
2.29632	-0.05796496	-0.05832569	-0.06024338	-0.0580706	-0.05848948	-0.0577889	
2.2984	-0.05778791	-0.05858772	-0.06024395	-0.05807393	-0.05825789	-0.05796333	
2.30048	-0.05763849	-0.05888706	-0.05992619	-0.05807722	-0.05806271	-0.05821967	
2.30256	-0.05751242	-0.05920807	-0.0593543	-0.05808045	-0.05790062	-0.05853878	
2.30464	-0.05740615	-0.05951777	-0.05892219	-0.05808362	-0.05776511	-0.05889325	
2.30672	-0.05731688	-0.05981413	-0.05856292	-0.05819463	-0.05765188	-0.05925048	
2.3088	-0.0572423	-0.06009234	-0.05826529	-0.05839704	-0.0575574	-0.05957254	
2.31088	-0.05718052	-0.06032826	-0.05801551	-0.05868936	-0.05747885	-0.0598635	
2.31296	-0.05712995	-0.06052012	-0.05780458	-0.05902114	-0.05741393	-0.06012208	
2.31504	-0.05708923	-0.0606785	-0.05762558	-0.059366	-0.05736075	-0.06033554	
2.31712	-0.05705719	-0.06080626	-0.05747331	-0.05969695	-0.05731771	-0.06052337	
2.3192	-0.0570328	-0.06092208	-0.05734371	-0.06002031	-0.05728346	-0.06066864	
2.32128	-0.05701518	-0.06100542	-0.05723358	-0.0603148	-0.05725687	-0.06078475	
2.32336	-0.05700352	-0.06107679	-0.05714035	-0.06055846	-0.05723691	-0.0608937	
2.32544	-0.05699711	-0.06112907	-0.05706193	-0.06077448	-0.05722274	-0.06098264	
2.32752	-0.0569953	-0.06117848	-0.05699654	-0.06094267	-0.0572136	-0.06104539	
2.3296	-0.05699752	-0.06121255	-0.05694273	-0.06107054	-0.05720881	-0.0610995	
2.33168	-0.05700325	-0.06125083	-0.05689921	-0.06118352	-0.05720779	-0.06113712	
2.33376	-0.05701201	-0.06129064	-0.0568649	-0.06126558	-0.05721002	-0.06116771	
2.33584	-0.05702337	-0.06130374	-0.0568388	-0.06132796	-0.05721504	-0.06118195	
2.33792	-0.05703695	-0.06131672	-0.05682006	-0.06138616	-0.05722243	-0.06118616	
2.34	-0.0570524	-0.06132036	-0.05680789	-0.06144521	-0.05723183	-0.06119346	
2.34208	-0.05706939	-0.06132972	-0.05680157	-0.06148832	-0.05724292	-0.06119724	
2.34416	-0.05708766	-0.06133201	-0.05680045	-0.06152717	-0.05725541	-0.06118982	
2.34624	-0.05710694	-0.06133628	-0.05680393	-0.06153906	-0.05726906	-0.06119514	
2.34832	-0.05712701	-0.06132283	-0.05681146	-0.061551	-0.05728363	-0.06118499	
2.3504	-0.05714768	-0.06132339	-0.05682252	-0.06155053	-0.05729894	-0.06117107	
2.35248	-0.05716876	-0.06131226	-0.05683665	-0.06155398	-0.05731482	-0.06116265	
2.35456	-0.05719011	-0.0612947	-0.05685342	-0.06154324	-0.0573311	-0.06116075	
2.35664	-0.05721159	-0.0612886	-0.05687241	-0.06152845	-0.05734768	-0.0611417	
2.35872	-0.0572331	-0.06127808	-0.05689328	-0.06153108	-0.05736443	-0.06112053	
2.3608	-0.05725452	-0.06127173	-0.05691568	-0.06152276	-0.05738127	-0.06111534	
2.36288	-0.05727578	-0.06125214	-0.05693931	-0.06151267	-0.05739811	-0.0610967	
2.36496	-0.05729681	-0.06122625	-0.05696391	-0.06149602	-0.05741488	-0.06108123	
2.36704	-0.05731756	-0.06120901	-0.05698923	-0.06147533	-0.05743153	-0.06105616	
2.36912	-0.05733797	-0.06118535	-0.05701504	-0.06146733	-0.057448	-0.06103668	
2.3712	-0.05735802	-0.06116604	-0.05704117	-0.06145916	-0.05746427	-0.06102827	
2.37328	-0.05737766	-0.06114919	-0.05706744	-0.06143746	-0.05748029	-0.06101564	
2.37536	-0.05739689	-0.06112105	-0.05709371	-0.0614264	-0.05749605	-0.06100119	
2.37744	-0.05741568	-0.06109741	-0.05711986	-0.0614114	-0.05751153	-0.06099191	
2.37952	-0.05743403	-0.06107624	-0.05714577	-0.06139253	-0.0575267	-0.06097275	
2.3816	-0.05745193	-0.06105468	-0.05717135	-0.06137695	-0.05754157	-0.06095287	
2.38368	-0.05746938	-0.06104297	-0.05719655	-0.0613603	-0.05755612	-0.06093353	
2.38576	-0.05748637	-0.06102568	-0.05722128	-0.06134636	-0.05757035	-0.06091488	
2.38784	-0.05750292	-0.06101866	-0.05724552	-0.061315	-0.05758426	-0.06089965	
2.38992	-0.05751903	-0.06101555	-0.05726921	-0.06129485	-0.05759785	-0.06088202	
2.392	-0.05753471	-0.06099273	-0.05729234	-0.06126279	-0.05761112	-0.06086764	
2.39408	-0.05754997	-0.06097177	-0.05731489	-0.06123482	-0.05762408	-0.06086229	
2.39616	-0.05756481	-0.06096065	-0.05733684	-0.06121377	-0.05763672	-0.06084058	
2.39824	-0.05757926	-0.06093939	-0.05735819	-0.06120076	-0.05764907	-0.06082984	
2.40032	-0.05759331	-0.06092332	-0.05737894	-0.06117579	-0.05766111	-0.06082721	
2.4024	-0.05760698	-0.06091429	-0.05739909	-0.06115663	-0.05767287	-0.06081697	
2.40448	-0.05762029	-0.06089788	-0.05741866	-0.06113022	-0.05768434	-0.06079393	
2.40656	-0.05763324	-0.06088234	-0.05743765	-0.06109708	-0.05769554	-0.06076832	
2.40864	-0.05764586	-0.06085623	-0.05745606	-0.06107608	-0.05770646	-0.06075725	
2.41072	-0.05765814	-0.06084839	-0.05747394	-0.06105051	-0.05771713	-0.06075362	
2.4128	-0.05767009	-0.06082868	-0.05749127	-0.06103273	-0.05772755	-0.06074313	
2.41488	-0.05768175	-0.06080569	-0.05750808	-0.06100854	-0.05773771	-0.06071988	
2.41696	-0.0576931	-0.06079347	-0.05752439	-0.06098229	-0.05774764	-0.06070922	
2.41904	-0.05770417	-0.06078839	-0.05754022	-0.06095653	-0.05775734	-0.06069038	
2.42112	-0.05771496	-0.06077915	-0.05755557	-0.06094011	-0.05776682	-0.06066971	
