Time	BL_Ankle MN E	BL_Ankle MN F	BL_Hip MN E	BL_Hip MN F	BL_Knee MN E	BL_Knee MN F	
2.52096	-0.0473704	-0.09146754	-0.05266391	-0.09973319	-0.04870138	-0.09578907	
2.52304	-0.04802263	-0.09089901	-0.05142674	-0.09986012	-0.04876866	-0.0950392	
2.52512	-0.04845759	-0.09037579	-0.05056675	-0.09992618	-0.04888964	-0.09440036	
2.5272	-0.04868052	-0.08997418	-0.05002858	-0.09996078	-0.04912237	-0.09352652	
2.52928	-0.04873119	-0.08966428	-0.04970253	-0.09997901	-0.04982314	-0.09267963	
2.53136	-0.04868421	-0.08942513	-0.04951035	-0.09998869	-0.05066002	-0.09194486	
2.53344	-0.04858755	-0.08923947	-0.04940135	-0.09999386	-0.05144013	-0.09133544	
2.53552	-0.04846687	-0.08909324	-0.04934391	-0.09999665	-0.0521058	-0.09084007	
2.5376	-0.0482497	-0.0889513	-0.04921421	-0.09999815	-0.05269679	-0.09044968	
2.53968	-0.04810625	-0.08882579	-0.04910431	-0.09999898	-0.05304645	-0.09013996	
2.54176	-0.0480209	-0.0887764	-0.04928903	-0.09999943	-0.05355069	-0.08924662	
2.54384	-0.04791733	-0.08877289	-0.04988763	-0.09999968	-0.05400218	-0.0882457	
2.54592	-0.04778602	-0.0887953	-0.05057165	-0.09999982	-0.0543729	-0.08733897	
2.548	-0.04763336	-0.08883137	-0.05123846	-0.0999999	-0.05467288	-0.08659584	
2.55008	-0.04746736	-0.08887377	-0.05186284	-0.09999994	-0.05491192	-0.08601652	
2.55216	-0.0472943	-0.08891836	-0.0524434	-0.09999996	-0.0551084	-0.08557802	
2.55424	-0.04711854	-0.08849369	-0.05298469	-0.09999998	-0.05527518	-0.08525141	
2.55632	-0.04700018	-0.08752913	-0.05349174	-0.09966311	-0.05542084	-0.08500946	
2.5584	-0.04697192	-0.08631142	-0.05398779	-0.09870052	-0.05555111	-0.08482949	
2.56048	-0.04701181	-0.08500329	-0.05449653	-0.09756221	-0.0556698	-0.08469395	
2.56256	-0.04709225	-0.0836134	-0.05500003	-0.09632576	-0.05577942	-0.08458978	
2.56464	-0.04720297	-0.08218285	-0.05548888	-0.09490881	-0.05588165	-0.08450749	
2.56672	-0.0473359	-0.08071413	-0.05596519	-0.09347735	-0.05597762	-0.08374596	
2.5688	-0.04748874	-0.07937253	-0.05641712	-0.09187675	-0.05607506	-0.08241618	
2.57088	-0.04763871	-0.07805041	-0.05684777	-0.09039363	-0.05616965	-0.0807969	
2.57296	-0.04779426	-0.07677126	-0.05704603	-0.08899775	-0.05656034	-0.07877477	
2.57504	-0.04798203	-0.07546809	-0.05712378	-0.08758484	-0.05685551	-0.07671489	
2.57712	-0.04826279	-0.07414728	-0.05716069	-0.08622091	-0.05704525	-0.07468188	
2.5792	-0.04861328	-0.0729812	-0.05718645	-0.08486889	-0.05716379	-0.07294346	
2.58128	-0.04897907	-0.07192867	-0.05719751	-0.08360621	-0.05723318	-0.07155363	
2.58336	-0.04933574	-0.07108346	-0.05719352	-0.08253103	-0.05726969	-0.07040181	
2.58544	-0.04965708	-0.07038661	-0.0571743	-0.08164334	-0.0572866	-0.06950699	
2.58752	-0.04994055	-0.06980185	-0.05714218	-0.08099186	-0.05729152	-0.06887169	
2.5896	-0.05019053	-0.06939903	-0.05709665	-0.08063006	-0.05728926	-0.06856947	
2.59168	-0.05039988	-0.06909164	-0.05703526	-0.08038982	-0.05728192	-0.06841413	
2.59376	-0.05057869	-0.06889198	-0.05696715	-0.08030034	-0.05727421	-0.0683209	
2.59584	-0.05072986	-0.06871203	-0.05689418	-0.0803932	-0.05726844	-0.06837659	
2.59792	-0.05086674	-0.06861593	-0.05681489	-0.0806438	-0.05726345	-0.06850712	
2.6	-0.05098601	-0.06861541	-0.05672986	-0.08088046	-0.05726011	-0.06880161	
2.60208	-0.05108537	-0.068672	-0.05664907	-0.08118849	-0.05725709	-0.06906188	
2.60416	-0.05111085	-0.06887501	-0.05634478	-0.08143332	-0.05817315	-0.0697365	
2.60624	-0.05104947	-0.06937873	-0.05610517	-0.08169868	-0.05891707	-0.0705209	
2.60832	-0.0509	-0.0700665	-0.05615572	-0.08180217	-0.05968048	-0.07108407	
2.6104	-0.05070845	-0.07063095	-0.05627295	-0.08194217	-0.06020806	-0.07142325	
2.61248	-0.05052734	-0.07095467	-0.0563876	-0.08205719	-0.0605526	-0.0716424	
2.61456	-0.05038846	-0.07109089	-0.0564886	-0.08223177	-0.06077122	-0.07179889	
2.61664	-0.05029434	-0.07108328	-0.05657244	-0.08220039	-0.06090475	-0.0719362	
2.61872	-0.05023838	-0.07100943	-0.05665593	-0.08217575	-0.0609811	-0.07202492	
2.6208	-0.05020659	-0.07085095	-0.05673433	-0.08221344	-0.06102015	-0.07202232	
2.62288	-0.05019546	-0.07068173	-0.05680348	-0.08228441	-0.06103563	-0.0718674	
2.62496	-0.05019343	-0.07054748	-0.05686449	-0.08235716	-0.06103697	-0.07174724	
2.62704	-0.05019546	-0.07034741	-0.0568913	-0.08224491	-0.06111848	-0.07171191	
2.62912	-0.05018058	-0.0701844	-0.05696783	-0.08203864	-0.06112807	-0.07159037	
2.6312	-0.05011284	-0.07000854	-0.05702504	-0.08180807	-0.06166261	-0.07193331	
2.63328	-0.05003811	-0.06991857	-0.05726314	-0.08157561	-0.06168473	-0.0724372	
2.63536	-0.04995489	-0.0699503	-0.05789073	-0.08130188	-0.06158403	-0.07288272	
2.63744	-0.0498558	-0.06998923	-0.05884983	-0.08088131	-0.06146358	-0.07325558	
2.63952	-0.04975312	-0.07005495	-0.06005741	-0.0801665	-0.061341	-0.07365198	
2.6416	-0.0496393	-0.07019379	-0.0613909	-0.07899609	-0.06121662	-0.07420854	
2.64368	-0.04951777	-0.0704095	-0.06280854	-0.07741673	-0.06114605	-0.07485595	
2.64576	-0.0493665	-0.0706697	-0.06441959	-0.07554939	-0.06109993	-0.0754367	
2.64784	-0.04921396	-0.07091745	-0.06610452	-0.07319655	-0.06110164	-0.0758293	
2.64992	-0.0490699	-0.07122567	-0.06788307	-0.07049412	-0.06112715	-0.07599633	
2.652	-0.04892412	-0.07149587	-0.06971668	-0.06770513	-0.06116296	-0.07603833	
2.65408	-0.04878555	-0.07171755	-0.07174399	-0.06477622	-0.06120092	-0.07592727	
2.65616	-0.04865855	-0.07185066	-0.0739098	-0.06216741	-0.06123905	-0.07569617	
2.65824	-0.04854664	-0.07188109	-0.07639538	-0.06003533	-0.06127593	-0.075572	
2.66032	-0.04859095	-0.07176526	-0.07755012	-0.05835254	-0.06134219	-0.07539394	
2.6624	-0.04876958	-0.07146309	-0.07804945	-0.05704045	-0.06141873	-0.07520616	
2.66448	-0.0490436	-0.07109589	-0.07826905	-0.05601739	-0.06149404	-0.07487378	
2.66656	-0.04936312	-0.07070314	-0.07836856	-0.05521483	-0.06156737	-0.07447372	
2.66864	-0.0496955	-0.07031632	-0.07841598	-0.05458059	-0.06163671	-0.07400612	
2.67072	-0.05002083	-0.0699864	-0.07844062	-0.0540769	-0.06170189	-0.0736665	
2.6728	-0.05032355	-0.06963977	-0.07863795	-0.05367686	-0.06175972	-0.07337403	
2.67488	-0.05049307	-0.06932829	-0.0788503	-0.05336122	-0.06176235	-0.07326064	
2.67696	-0.05056041	-0.06907498	-0.07903013	-0.05311583	-0.06173904	-0.07305602	
2.67904	-0.05056301	-0.06874728	-0.07917009	-0.05293018	-0.06171118	-0.07291648	
2.68112	-0.05050437	-0.0683993	-0.07941563	-0.05279597	-0.06168183	-0.07265317	
2.6832	-0.05046253	-0.06811295	-0.07964487	-0.05270637	-0.06167293	-0.07229079	
2.68528	-0.05043548	-0.06781159	-0.07982717	-0.05265557	-0.06167445	-0.07193555	
2.68736	-0.05041651	-0.06753626	-0.08014387	-0.05263873	-0.06167836	-0.07143667	
2.68944	-0.05038672	-0.06730623	-0.08044049	-0.05265164	-0.06170207	-0.07096793	
2.69152	-0.05075941	-0.06704402	-0.08067741	-0.0526905	-0.06173192	-0.07044183	
2.6936	-0.05146405	-0.06674477	-0.08085505	-0.05275212	-0.06176388	-0.07001859	
2.69568	-0.05250452	-0.06637176	-0.08098499	-0.0528336	-0.06179303	-0.06964146	
2.69776	-0.05375107	-0.06598788	-0.08114043	-0.05293222	-0.06182006	-0.06941008	
2.69984	-0.0549954	-0.06561387	-0.08127673	-0.05304549	-0.061822	-0.06920402	
2.70192	-0.05634536	-0.06529306	-0.08144656	-0.05317111	-0.06181417	-0.06887216	
2.704	-0.05772055	-0.06502761	-0.08195715	-0.05330716	-0.06190899	-0.0686217	
2.70608	-0.0593016	-0.06474578	-0.08245487	-0.05345189	-0.06241793	-0.06840403	
2.70816	-0.06110574	-0.06442275	-0.08383107	-0.0536038	-0.06367035	-0.06822971	
2.71024	-0.06395046	-0.06404373	-0.08519951	-0.05376197	-0.06566794	-0.06802323	
2.71232	-0.06808902	-0.06358273	-0.08631015	-0.0539254	-0.06959736	-0.0677653	
2.7144	-0.07089394	-0.06300285	-0.08713534	-0.05409411	-0.07482708	-0.06721603	
2.71648	-0.07210296	-0.0624471	-0.08771769	-0.05426767	-0.08083225	-0.06637774	
2.71856	-0.07265636	-0.06202256	-0.08811357	-0.05444493	-0.08767059	-0.06510206	
2.72064	-0.07293396	-0.06173269	-0.08837372	-0.0546243	-0.09522842	-0.0638674	
2.72272	-0.07308961	-0.06154659	-0.08853825	-0.05480421	-0.09813279	-0.06277451	
2.7248	-0.07318778	-0.06149532	-0.08863692	-0.0549833	-0.09926009	-0.06186634	
2.72688	-0.07325232	-0.0615209	-0.08869098	-0.05516052	-0.09970324	-0.06113694	
2.72896	-0.07329734	-0.06158019	-0.08871525	-0.05533516	-0.09987962	-0.06056142	
2.73104	-0.07333217	-0.06165335	-0.08871985	-0.05550678	-0.09995077	-0.06011036	
2.73312	-0.07374248	-0.06172068	-0.08877313	-0.05567511	-0.09997971	-0.05977692	
2.7352	-0.07415986	-0.06178813	-0.08882438	-0.05584002	-0.0999916	-0.05951771	
2.73728	-0.07448702	-0.06185757	-0.08885878	-0.0560015	-0.09999651	-0.0593136	
2.73936	-0.07444067	-0.06192951	-0.08898718	-0.0561596	-0.09999854	-0.05922801	
2.74144	-0.07427496	-0.06200378	-0.0891143	-0.05631444	-0.09999939	-0.05918958	
2.74352	-0.07393655	-0.06207983	-0.08927149	-0.05646607	-0.09999974	-0.059211	
2.7456	-0.07361487	-0.06217881	-0.08946732	-0.05661463	-0.09999989	-0.05927699	
2.74768	-0.07334425	-0.06228051	-0.08963093	-0.05676026	-0.09999996	-0.05930494	
2.74976	-0.07323925	-0.06236647	-0.08978534	-0.05690303	-0.09999998	-0.05932996	
2.75184	-0.07314055	-0.06244466	-0.08988895	-0.05704305	-0.09999999	-0.05936628	
2.75392	-0.07303935	-0.06253219	-0.08994649	-0.05718033	-0.09999999	-0.05941852	
2.756	-0.07284481	-0.06260409	-0.08996347	-0.05731487	-0.1	-0.05948712	
2.75808	-0.07258317	-0.06266109	-0.09001235	-0.05744659	-0.1	-0.05957082	
2.76016	-0.07233548	-0.06280039	-0.09006825	-0.05757542	-0.1	-0.05966782	
2.76224	-0.07218093	-0.06302252	-0.09017972	-0.05770128	-0.1	-0.05977619	
2.76432	-0.07207277	-0.06320559	-0.09028845	-0.05782424	-0.1	-0.05989411	
2.7664	-0.0720873	-0.06331941	-0.09039445	-0.05794439	-0.1	-0.06001996	
2.76848	-0.07213063	-0.06337681	-0.09047064	-0.05806191	-0.1	-0.06015224	
2.77056	-0.07217266	-0.06339427	-0.09051505	-0.05817693	-0.1	-0.06028965	
2.77264	-0.07191934	-0.06337452	-0.09058286	-0.05828958	-0.1	-0.06043106	
2.77472	-0.07166735	-0.06333773	-0.09064736	-0.05839987	-0.1	-0.06057544	
2.7768	-0.07148903	-0.06332528	-0.09072869	-0.05850782	-0.1	-0.06072192	
2.77888	-0.07134274	-0.06351973	-0.09079658	-0.05861348	-0.1	-0.06086972	
2.78096	-0.07121158	-0.06389329	-0.09090744	-0.0587169	-0.1	-0.06101818	
2.78304	-0.07114723	-0.06420742	-0.09101586	-0.0588182	-0.1	-0.0612485	
2.78512	-0.07115424	-0.06440762	-0.09110635	-0.05891743	-0.1	-0.06152848	
2.7872	-0.07114694	-0.06450336	-0.09112693	-0.05901469	-0.1	-0.06193123	
2.78928	-0.07110165	-0.06452008	-0.09111009	-0.0591101	-0.1	-0.06233682	
2.79136	-0.07101122	-0.06447357	-0.09116399	-0.05920368	-0.1	-0.06281271	
2.79344	-0.07097738	-0.06440271	-0.09124414	-0.05929539	-0.1	-0.0634607	
2.79552	-0.07100604	-0.06431888	-0.09132858	-0.05938517	-0.1	-0.06404738	
2.7976	-0.07107967	-0.06422593	-0.09140766	-0.0594731	-0.1	-0.06460972	
2.79968	-0.07116153	-0.06415544	-0.09132747	-0.05955932	-0.1	-0.06511565	
2.80176	-0.0711903	-0.06433922	-0.09120532	-0.05964392	-0.1	-0.06537239	
2.80384	-0.07113679	-0.06477432	-0.0911575	-0.05972699	-0.1	-0.0654698	
2.80592	-0.07101887	-0.06514823	-0.09113128	-0.05980838	-0.1	-0.0655008	
2.808	-0.07087602	-0.06539813	-0.0911072	-0.05988796	-0.1	-0.0655432	
2.81008	-0.07080973	-0.06553308	-0.09096184	-0.05996579	-0.1	-0.06568959	
2.81216	-0.0707829	-0.06558807	-0.09079323	-0.06004198	-0.1	-0.06603313	
2.81424	-0.07077632	-0.0655885	-0.09063777	-0.06011666	-0.1	-0.06655554	
2.81632	-0.07077491	-0.06553496	-0.09043852	-0.06018977	-0.1	-0.0671762	
2.8184	-0.07076066	-0.0654973	-0.0902946	-0.06026128	-0.1	-0.067771	
2.82048	-0.07071926	-0.06563972	-0.09019877	-0.0603312	-0.1	-0.068322	
2.82256	-0.0706411	-0.06595886	-0.0901392	-0.06039954	-0.1	-0.06889638	
2.82464	-0.07056336	-0.06637785	-0.09001216	-0.06046643	-0.1	-0.06942931	
2.82672	-0.07061055	-0.06668922	-0.08990999	-0.06053201	-0.1	-0.06984821	
2.8288	-0.07068403	-0.06682757	-0.08979793	-0.06059647	-0.1	-0.07025222	
2.83088	-0.07087089	-0.06685292	-0.08969126	-0.06065982	-0.1	-0.0706846	
2.83296	-0.07116169	-0.06682104	-0.08958791	-0.0607221	-0.1	-0.07106696	
2.83504	-0.07140844	-0.06686069	-0.0895614	-0.06078332	-0.1	-0.07138077	
2.83712	-0.07158486	-0.06690557	-0.08962191	-0.06084351	-0.1	-0.07179963	
2.8392	-0.07166246	-0.06716249	-0.08970825	-0.06090268	-0.1	-0.07209407	
2.84128	-0.0716447	-0.06762139	-0.08979452	-0.06096094	-0.1	-0.07216206	
2.84336	-0.07159412	-0.06817405	-0.08986541	-0.06101848	-0.1	-0.07201601	
2.84544	-0.07162473	-0.06855857	-0.08990579	-0.06107541	-0.1	-0.07160497	
2.84752	-0.07179047	-0.06873757	-0.08997978	-0.06113178	-0.1	-0.07110704	
2.8496	-0.07194003	-0.06876179	-0.09005076	-0.06118757	-0.1	-0.07059002	
2.85168	-0.07200106	-0.0687039	-0.09004636	-0.06124269	-0.1	-0.07014266	
2.85376	-0.07199352	-0.06869756	-0.09001669	-0.0612971	-0.1	-0.06984024	
2.85584	-0.07192497	-0.06876562	-0.09000693	-0.0613508	-0.1	-0.0696867	
2.85792	-0.07182802	-0.06879512	-0.09000859	-0.06140367	-0.1	-0.06956556	
2.86	-0.07171928	-0.06877182	-0.09000438	-0.06145561	-0.1	-0.06951753	
2.86208	-0.07163127	-0.06870689	-0.09004831	-0.06150663	-0.1	-0.0695329	
2.86416	-0.07154935	-0.0686141	-0.0901043	-0.06155673	-0.1	-0.0696623	
2.86624	-0.07150495	-0.06849188	-0.09056278	-0.06160595	-0.1	-0.06994982	
2.86832	-0.07152106	-0.06835853	-0.09108525	-0.06165438	-0.1	-0.0702697	
2.8704	-0.07158232	-0.06821607	-0.09154498	-0.0617021	-0.1	-0.07063418	
2.87248	-0.07174364	-0.06805276	-0.09188722	-0.06174961	-0.1	-0.070896	
2.87456	-0.07191747	-0.06794216	-0.09196325	-0.06179729	-0.1	-0.07098257	
2.87664	-0.0720215	-0.06810816	-0.09193604	-0.06184523	-0.1	-0.07107798	
2.87872	-0.0720327	-0.06852882	-0.09187848	-0.06189322	-0.1	-0.07124062	
2.8808	-0.07195927	-0.06911331	-0.09182052	-0.06194074	-0.1	-0.07148224	
2.88288	-0.07186697	-0.06976083	-0.09189949	-0.06198731	-0.1	-0.071681	
2.88496	-0.07178112	-0.07019711	-0.09200458	-0.06203263	-0.1	-0.0719	
2.88704	-0.07172724	-0.07041956	-0.09209436	-0.06207661	-0.1	-0.07213137	
2.88912	-0.07169574	-0.07045995	-0.09205828	-0.06211946	-0.1	-0.07242905	
2.8912	-0.07171021	-0.07039431	-0.09197746	-0.0621614	-0.1	-0.07276061	
2.89328	-0.0717663	-0.07029189	-0.09180246	-0.06220259	-0.1	-0.07324236	
2.89536	-0.07179267	-0.0702478	-0.09161625	-0.06224299	-0.1	-0.0740166	
2.89744	-0.07181448	-0.07028583	-0.09180274	-0.0622825	-0.1	-0.07496776	
2.89952	-0.07179968	-0.07035779	-0.09208659	-0.06232098	-0.1	-0.07603816	
2.9016	-0.07174996	-0.07044403	-0.09235578	-0.06235837	-0.1	-0.07716	
2.90368	-0.07169632	-0.07049869	-0.09293725	-0.06239509	-0.1	-0.07825925	
2.90576	-0.07176977	-0.07048512	-0.09354143	-0.06243161	-0.09994414	-0.07927039	
2.90784	-0.07200616	-0.07042512	-0.09413932	-0.06246816	-0.09882966	-0.08022953	
2.90992	-0.07225738	-0.07036085	-0.09470715	-0.0625046	-0.09706431	-0.08115142	
2.912	-0.07255944	-0.07025135	-0.09533896	-0.06254043	-0.09470171	-0.08213796	
2.91408	-0.07279477	-0.07009991	-0.09590212	-0.06218587	-0.09219626	-0.0830575	
2.91616	-0.07295616	-0.06992595	-0.09635716	-0.06174422	-0.08977633	-0.08404525	
2.91824	-0.07299373	-0.06979409	-0.09679832	-0.06097442	-0.08731254	-0.08509736	
2.92032	-0.07296244	-0.06989869	-0.09717023	-0.06027265	-0.0849456	-0.08607697	
2.9224	-0.07298572	-0.06991623	-0.09694842	-0.05838579	-0.07977684	-0.08709329	
2.92448	-0.07309359	-0.06981346	-0.09667924	-0.05646782	-0.07396501	-0.0881824	
2.92656	-0.07355098	-0.0698147	-0.09682675	-0.05506838	-0.06903023	-0.08925584	
2.92864	-0.07398824	-0.06986027	-0.09710736	-0.05466208	-0.06494018	-0.09034733	
2.93072	-0.07454722	-0.06973147	-0.09750742	-0.05471913	-0.06148481	-0.09118542	
2.9328	-0.07510543	-0.06954307	-0.09789552	-0.05501703	-0.05865881	-0.09177865	
2.93488	-0.07592312	-0.0689012	-0.09833211	-0.05534309	-0.05604887	-0.09191004	
2.93696	-0.07678106	-0.06805015	-0.09875895	-0.05600006	-0.05376119	-0.0916223	
2.93904	-0.077655	-0.06745934	-0.09924015	-0.05660625	-0.05212249	-0.09106509	
2.94112	-0.07835278	-0.06714391	-0.09953104	-0.05695673	-0.05084602	-0.09009499	
2.9432	-0.0791388	-0.06711265	-0.09970875	-0.0570517	-0.05006573	-0.08894194	
2.94528	-0.07982799	-0.0671195	-0.09981836	-0.0574229	-0.04994376	-0.08774701	
2.94736	-0.08085725	-0.06661527	-0.09986905	-0.05791185	-0.05047787	-0.08676402	
2.94944	-0.08198567	-0.06613456	-0.09960007	-0.05845362	-0.0512465	-0.08603078	
2.95152	-0.08304814	-0.06572531	-0.09923252	-0.05911712	-0.05201811	-0.08545892	
2.9536	-0.08417649	-0.06539328	-0.09919306	-0.05977405	-0.05240365	-0.08496197	
2.95568	-0.08508018	-0.06522793	-0.09929372	-0.06024355	-0.05227241	-0.08461015	
2.95776	-0.08561154	-0.06511594	-0.09954794	-0.06047042	-0.05176914	-0.08433432	
2.95984	-0.08435911	-0.06514756	-0.09970977	-0.06088775	-0.05086023	-0.08413029	
2.96192	-0.08163173	-0.06523902	-0.09981315	-0.06134723	-0.0495125	-0.08411027	
2.964	-0.0778254	-0.0653675	-0.09987938	-0.06175401	-0.04783395	-0.08435949	
2.96608	-0.07362656	-0.06555188	-0.09992193	-0.06210117	-0.04597661	-0.08487456	
2.96816	-0.06934548	-0.06594783	-0.09994935	-0.06237014	-0.04403625	-0.08551105	
2.97024	-0.06535966	-0.06632099	-0.09996323	-0.06275975	-0.04213496	-0.08642621	
2.97232	-0.06205624	-0.06732865	-0.09831607	-0.0648158	-0.0410932	-0.08771843	
2.9744	-0.05917102	-0.06878351	-0.09620408	-0.0666647	-0.04018026	-0.08934266	
2.97648	-0.05676729	-0.07058755	-0.09419058	-0.06805678	-0.03927176	-0.09142116	
2.97856	-0.05470546	-0.0728521	-0.0861177	-0.06924932	-0.03840567	-0.09387721	
2.98064	-0.05289161	-0.07535583	-0.07611421	-0.0701909	-0.03786322	-0.09667911	
2.98272	-0.05125272	-0.07819843	-0.06753214	-0.07108759	-0.03744248	-0.09858753	
2.9848	-0.04975861	-0.08130896	-0.06116127	-0.07255272	-0.03710912	-0.09935904	
2.98688	-0.04836782	-0.08385257	-0.05671602	-0.07458804	-0.03684366	-0.09966128	
2.98896	-0.04714576	-0.08513396	-0.05382113	-0.07684289	-0.03669047	-0.09977284	
2.99104	-0.04631855	-0.08575486	-0.05184668	-0.07947581	-0.03656107	-0.09980902	
2.99312	-0.04583221	-0.08603407	-0.05041998	-0.08250973	-0.0364457	-0.09981654	
2.9952	-0.04557609	-0.08625436	-0.04943861	-0.08630942	-0.03636133	-0.09981378	
2.99728	-0.04535792	-0.08644523	-0.0486833	-0.08817554	-0.0363076	-0.09980845	
2.99936	-0.04514699	-0.08653283	-0.04811049	-0.08874328	-0.03628093	-0.0998029	
3.00144	-0.04507355	-0.08654602	-0.04764303	-0.08887044	-0.03627758	-0.09979838	
3.00352	-0.04512	-0.08656075	-0.04730953	-0.08868733	-0.03629423	-0.09979486	
3.0056	-0.04510359	-0.08659352	-0.04712675	-0.08879148	-0.03632802	-0.09979194	
3.00768	-0.04503575	-0.08662149	-0.04698338	-0.08893048	-0.03637647	-0.09979011	
3.00976	-0.04494436	-0.08664128	-0.04685507	-0.08903591	-0.03643744	-0.09978897	
3.01184	-0.04484806	-0.08665426	-0.04674281	-0.08909825	-0.03650907	-0.09978822	
3.01392	-0.04475687	-0.08666221	-0.04665199	-0.08912417	-0.03658973	-0.09978769	
3.016	-0.04467557	-0.08666651	-0.04658661	-0.08912274	-0.03667798	-0.09978733	
3.01808	-0.04460616	-0.08666809	-0.04654847	-0.08910169	-0.03677255	-0.09978713	
3.02016	-0.04456218	-0.08661732	-0.04659167	-0.08897673	-0.03687235	-0.09978709	
3.02224	-0.04475513	-0.08653756	-0.04682373	-0.08883666	-0.0369764	-0.09978678	
3.02432	-0.04491495	-0.08644147	-0.04706674	-0.08870741	-0.03708384	-0.09978709	
3.0264	-0.04501397	-0.0863057	-0.04733477	-0.08843598	-0.03719391	-0.09978776	
3.02848	-0.04507516	-0.08619303	-0.04748286	-0.08830559	-0.03730597	-0.09978835	
3.03056	-0.04511513	-0.08610237	-0.04760375	-0.0882435	-0.03741942	-0.09978865	
3.03264	-0.04514359	-0.08602937	-0.04772753	-0.08821233	-0.03753376	-0.09978878	
3.03472	-0.04516641	-0.08596946	-0.0478628	-0.08819384	-0.03764858	-0.09978887	
3.0368	-0.04518719	-0.08591885	-0.04801093	-0.0881797	-0.03776348	-0.09978901	
3.03888	-0.0452019	-0.08596015	-0.048171	-0.0880771	-0.03787814	-0.09978923	
3.04096	-0.0452183	-0.08602303	-0.04834139	-0.08794764	-0.03799228	-0.09978917	
3.04304	-0.04523651	-0.0860805	-0.0485204	-0.08781768	-0.03810569	-0.09978889	
3.04512	-0.04525648	-0.08612457	-0.04870628	-0.08769586	-0.03821815	-0.09978849	
3.0472	-0.04527833	-0.08615495	-0.04889743	-0.08758328	-0.0383295	-0.09978805	
3.04928	-0.04530307	-0.08609612	-0.04909248	-0.08762493	-0.03843961	-0.09978762	
3.05136	-0.04549234	-0.0860046	-0.04929024	-0.08771107	-0.03854837	-0.09978715	
3.05344	-0.04582156	-0.08590046	-0.0494897	-0.08779675	-0.0386557	-0.09978665	
3.05552	-0.04623703	-0.0858044	-0.04969018	-0.08798371	-0.03876151	-0.09978616	
3.0576	-0.04654453	-0.08566745	-0.04989105	-0.08821423	-0.03886577	-0.09978572	
3.05968	-0.04680181	-0.08561236	-0.05009166	-0.08848833	-0.03896844	-0.0997853	
3.06176	-0.04698103	-0.08558951	-0.05029148	-0.08875153	-0.03906948	-0.09978493	
3.06384	-0.0472536	-0.08556046	-0.05049006	-0.08893194	-0.03916889	-0.09978455	
3.06592	-0.04762217	-0.085498	-0.05068697	-0.08935035	-0.03960199	-0.09978415	
3.068	-0.04788955	-0.08548485	-0.05088177	-0.08975197	-0.03995898	-0.09978355	
3.07008	-0.04806314	-0.08539683	-0.05107394	-0.09011193	-0.04068021	-0.09978284	
3.07216	-0.048536	-0.08528166	-0.05126338	-0.0904227	-0.04119308	-0.09978243	
3.07424	-0.04923555	-0.08623073	-0.05144995	-0.0907719	-0.04148975	-0.09978251	
3.07632	-0.04972304	-0.08725847	-0.05163341	-0.09098291	-0.0416602	-0.0997825	
3.0784	-0.05001201	-0.08786401	-0.05181349	-0.09118622	-0.04181538	-0.09978233	
3.08048	-0.05024897	-0.08845054	-0.05199002	-0.09139282	-0.04190784	-0.09978244	
3.08256	-0.05039558	-0.08892766	-0.05216243	-0.09154139	-0.04194702	-0.09978246	
3.08464	-0.05045141	-0.08919312	-0.05233003	-0.09158617	-0.04195667	-0.09978236	
3.08672	-0.05051951	-0.08935745	-0.05249295	-0.0915987	-0.04200516	-0.09978217	
3.0888	-0.05072043	-0.08948027	-0.05265147	-0.09160207	-0.04203598	-0.09978189	
3.09088	-0.05106487	-0.08960373	-0.05280588	-0.09093737	-0.04204823	-0.09978154	
3.09296	-0.05131274	-0.08974729	-0.0529564	-0.0902163	-0.04204855	-0.09978143	
3.09504	-0.05151771	-0.08993853	-0.05310321	-0.08948576	-0.04203768	-0.09978159	
3.09712	-0.05160283	-0.09009624	-0.05324643	-0.08887061	-0.04201757	-0.09978167	
