Time	BR_Ankle PF E	BR_Ankle PF F	BR_Hip PF E	BR_Hip PF F	BR_Knee PF E	BR_Knee PF F	
0.5824	-0.06000904	-0.05835938	-0.06005212	-0.05835963	-0.06003102	-0.05835937	
0.58448	-0.06001927	-0.05835851	-0.06006141	-0.05835877	-0.06003024	-0.05835851	
0.58656	-0.06003432	-0.05835766	-0.06006332	-0.05835791	-0.06002293	-0.05835766	
0.58864	-0.06003057	-0.05835683	-0.06005278	-0.05835707	-0.06003085	-0.05835682	
0.59072	-0.06002839	-0.058356	-0.06003627	-0.05835624	-0.06003733	-0.05835599	
0.5928	-0.06002313	-0.05835518	-0.06001708	-0.05835542	-0.0600508	-0.05835518	
0.59488	-0.06002035	-0.05835437	-0.06001777	-0.05835461	-0.06004069	-0.05835437	
0.59696	-0.06002215	-0.05835358	-0.06002945	-0.05835381	-0.06003547	-0.05835357	
0.59904	-0.06003518	-0.05835279	-0.06002358	-0.05835302	-0.0600387	-0.05835279	
0.60112	-0.06003625	-0.05835201	-0.06001698	-0.05835224	-0.06004903	-0.05835201	
0.6032	-0.06004566	-0.05835124	-0.06000286	-0.05835147	-0.06004221	-0.05835124	
0.60528	-0.06004725	-0.05835049	-0.05999897	-0.05835071	-0.06002824	-0.05835049	
0.60736	-0.06003941	-0.05834974	-0.06001092	-0.05834996	-0.06000926	-0.05834974	
0.60944	-0.06004035	-0.05834901	-0.06000348	-0.05834922	-0.06001374	-0.05834901	
0.61152	-0.06004532	-0.05834828	-0.05999638	-0.05834849	-0.0600119	-0.05834828	
0.6136	-0.06003895	-0.05834756	-0.05998897	-0.05834777	-0.06001934	-0.05834756	
0.61568	-0.06003024	-0.05834685	-0.05999555	-0.05834706	-0.06000837	-0.05834685	
0.61776	-0.06003113	-0.05834615	-0.06000162	-0.05834636	-0.05999826	-0.05834615	
0.61984	-0.06002882	-0.05834546	-0.06000816	-0.05834566	-0.0599835	-0.05834546	
0.62192	-0.06003349	-0.05834478	-0.0600189	-0.05834498	-0.05997721	-0.05834478	
0.624	-0.0600265	-0.05834411	-0.06003368	-0.0583443	-0.05997631	-0.05834411	
0.62608	-0.06003236	-0.05834344	-0.06003009	-0.05834364	-0.05997542	-0.05834344	
0.62816	-0.06002561	-0.05834279	-0.06003584	-0.05834298	-0.05998782	-0.05834279	
0.63024	-0.06002989	-0.05834214	-0.06003499	-0.05834233	-0.05999688	-0.05834214	
0.63232	-0.06001872	-0.0583415	-0.06003181	-0.05834169	-0.05999171	-0.0583415	
0.6344	-0.06000227	-0.05834087	-0.06001705	-0.05834106	-0.05999974	-0.05834087	
0.63648	-0.06000851	-0.05834025	-0.06001686	-0.05834043	-0.05999324	-0.05834025	
0.63856	-0.0599994	-0.05833964	-0.06001884	-0.05833982	-0.05999404	-0.05833964	
0.64064	-0.06000298	-0.05833903	-0.06002399	-0.05833921	-0.06000239	-0.05833903	
0.64272	-0.06000199	-0.05833843	-0.06002182	-0.05833861	-0.05999996	-0.05833843	
0.6448	-0.05999572	-0.05833784	-0.06002019	-0.05833802	-0.05998908	-0.05833784	
0.64688	-0.05998679	-0.05833726	-0.06000508	-0.05833743	-0.05998003	-0.05833726	
0.64896	-0.05998407	-0.05833669	-0.06000355	-0.05833685	-0.059971	-0.05833669	
0.65104	-0.05997216	-0.05833612	-0.0600005	-0.05833629	-0.05997311	-0.05833612	
0.65312	-0.0599773	-0.05833556	-0.05999508	-0.05833573	-0.05997573	-0.05833556	
0.6552	-0.0599767	-0.05833501	-0.06000558	-0.05833517	-0.05997884	-0.05833501	
0.65728	-0.05998705	-0.05833446	-0.060006	-0.05833462	-0.05997948	-0.05833446	
0.65936	-0.05999102	-0.05833393	-0.06000134	-0.05833408	-0.05998313	-0.05833392	
0.66144	-0.05999223	-0.05833339	-0.05999226	-0.05833355	-0.05999206	-0.05833339	
0.66352	-0.05999611	-0.05833287	-0.0599809	-0.05833302	-0.0600086	-0.05833287	
0.6656	-0.05998999	-0.05833235	-0.05996696	-0.0583325	-0.06000475	-0.05833235	
0.66768	-0.05997602	-0.05833184	-0.05995962	-0.05833199	-0.06001297	-0.05833184	
0.66976	-0.05997466	-0.05833134	-0.05996701	-0.05833149	-0.06002057	-0.05833134	
0.67184	-0.05997819	-0.05833084	-0.05997274	-0.05833099	-0.0600269	-0.05833084	
0.67392	-0.05997234	-0.05833035	-0.05996924	-0.05833049	-0.0600377	-0.05833035	
0.676	-0.05996392	-0.05832987	-0.05996116	-0.05833001	-0.06004156	-0.05832987	
0.67808	-0.05995969	-0.05832939	-0.05996239	-0.05832953	-0.06005096	-0.05832939	
0.68016	-0.05996563	-0.05832892	-0.05996705	-0.05832906	-0.06005119	-0.05832892	
0.68224	-0.05997141	-0.05832845	-0.05997279	-0.05832859	-0.06005669	-0.05832845	
0.68432	-0.05998114	-0.05832799	-0.05998113	-0.05832813	-0.06004005	-0.05832799	
0.6864	-0.05999569	-0.05832754	-0.05997389	-0.05832767	-0.06003585	-0.05832754	
0.68848	-0.05999477	-0.05832709	-0.05998437	-0.05832722	-0.06002238	-0.05832709	
0.69056	-0.05999381	-0.05832665	-0.05999267	-0.05832678	-0.06000774	-0.05832665	
0.69264	-0.05999373	-0.05832621	-0.05999184	-0.05832634	-0.05999364	-0.05832621	
0.69472	-0.05999885	-0.05832579	-0.05998623	-0.05832591	-0.05998599	-0.05832579	
0.6968	-0.06000728	-0.05832536	-0.0599895	-0.05832548	-0.05997175	-0.05832536	
0.69888	-0.06001631	-0.05832494	-0.05998807	-0.05832507	-0.05996989	-0.05832494	
0.70096	-0.06001702	-0.05832453	-0.05998125	-0.05832465	-0.05996011	-0.05832453	
0.70304	-0.06000478	-0.05832412	-0.05998025	-0.05832424	-0.05995275	-0.05832412	
0.70512	-0.06000651	-0.05832372	-0.05998161	-0.05832384	-0.05995074	-0.05832372	
0.7072	-0.0600154	-0.05832332	-0.05998542	-0.05832344	-0.05995847	-0.05832332	
0.70928	-0.0600217	-0.05832293	-0.05997463	-0.05832305	-0.05995757	-0.05832293	
0.71136	-0.06001574	-0.05832255	-0.05997894	-0.05832266	-0.05995537	-0.05832255	
0.71344	-0.0600021	-0.05832217	-0.05997389	-0.05832228	-0.05995281	-0.05832217	
0.71552	-0.05999096	-0.05832179	-0.05998478	-0.0583219	-0.05996189	-0.05832179	
0.7176	-0.05998002	-0.05832142	-0.0599773	-0.05832153	-0.05997221	-0.05832142	
0.71968	-0.05996972	-0.05832105	-0.05997564	-0.05832116	-0.0599855	-0.05832105	
0.72176	-0.05996756	-0.05832069	-0.05996956	-0.05832079	-0.05998167	-0.05832069	
0.72384	-0.0599622	-0.05832033	-0.05997743	-0.05832044	-0.05999288	-0.05832033	
0.72592	-0.05996094	-0.05831998	-0.05997301	-0.05832008	-0.05998648	-0.05831998	
0.728	-0.05997378	-0.05831964	-0.05996906	-0.05831974	-0.05999185	-0.05831963	
0.73008	-0.0599726	-0.05831929	-0.05998051	-0.05831939	-0.06000178	-0.05831929	
0.73216	-0.0599609	-0.05831895	-0.05997437	-0.05831905	-0.06000115	-0.05831895	
0.73424	-0.05994638	-0.05831862	-0.05996213	-0.05831872	-0.05999828	-0.05831862	
0.73632	-0.05994043	-0.05831829	-0.0599525	-0.05831839	-0.0599889	-0.05831829	
0.7384	-0.0599469	-0.05831797	-0.05995246	-0.05831806	-0.05998251	-0.05831796	
0.74048	-0.05995042	-0.05831765	-0.05995912	-0.05831774	-0.05996786	-0.05831764	
0.74256	-0.05995726	-0.05831733	-0.05997494	-0.05831742	-0.05995669	-0.05831733	
0.74464	-0.05997125	-0.05831702	-0.05997718	-0.05831711	-0.05996549	-0.05831702	
0.74672	-0.05996938	-0.05831671	-0.05998477	-0.0583168	-0.05998062	-0.05831671	
0.7488	-0.0599709	-0.05831641	-0.05999519	-0.0583165	-0.05998788	-0.0583164	
0.75088	-0.05997986	-0.0583161	-0.05999928	-0.05831619	-0.05998757	-0.0583161	
0.75296	-0.05997124	-0.05831581	-0.05998725	-0.0583159	-0.05998458	-0.05831581	
0.75504	-0.05996757	-0.05831552	-0.05999304	-0.0583156	-0.05998418	-0.05831552	
0.75712	-0.05997671	-0.05831523	-0.05998869	-0.05831531	-0.05997026	-0.05831523	
0.7592	-0.05998434	-0.05831495	-0.05997282	-0.05831503	-0.05996684	-0.05831495	
0.76128	-0.05998378	-0.05831466	-0.05996643	-0.05831475	-0.05996162	-0.05831466	
0.76336	-0.05998625	-0.05831439	-0.05995131	-0.05831447	-0.05995301	-0.05831439	
0.76544	-0.05997753	-0.05831411	-0.05993537	-0.05831419	-0.05994326	-0.05831411	
0.76752	-0.05996305	-0.05831385	-0.05992354	-0.05831392	-0.05995354	-0.05831384	
0.7696	-0.05996438	-0.05831358	-0.05991127	-0.05831366	-0.05994982	-0.05831358	
0.77168	-0.05997477	-0.05831332	-0.05989996	-0.0583134	-0.05995407	-0.05831332	
0.77376	-0.05997697	-0.05831306	-0.05988863	-0.05831314	-0.05996135	-0.05831306	
0.77584	-0.05998691	-0.0583128	-0.05988934	-0.05831288	-0.05995725	-0.0583128	
0.77792	-0.05998872	-0.05831255	-0.05988573	-0.05831262	-0.05995734	-0.05831255	
0.78	-0.05999909	-0.0583123	-0.05990438	-0.05831238	-0.05994704	-0.0583123	
0.78208	-0.05999485	-0.05831206	-0.05991777	-0.05831213	-0.0599446	-0.05831206	
0.78416	-0.05997904	-0.05831182	-0.05994055	-0.05831189	-0.05995597	-0.05831182	
0.78624	-0.05998387	-0.05831158	-0.05996309	-0.05831164	-0.05995232	-0.05831158	
0.78832	-0.05997194	-0.05831134	-0.05997778	-0.05831141	-0.05994017	-0.05831134	
0.7904	-0.05996005	-0.05831111	-0.05998233	-0.05831118	-0.05993975	-0.05831111	
0.79248	-0.05995381	-0.05831088	-0.05998126	-0.05831095	-0.05994491	-0.05831088	
0.79456	-0.05996373	-0.05831065	-0.0599879	-0.05831072	-0.0599366	-0.05831065	
0.79664	-0.05996658	-0.05831043	-0.05999175	-0.05831049	-0.05993052	-0.05831043	
0.79872	-0.05996405	-0.05831021	-0.05998292	-0.05831027	-0.05993959	-0.05831021	
0.8008	-0.05996091	-0.05830999	-0.0599822	-0.05831005	-0.05995072	-0.05830999	
0.80288	-0.05994955	-0.05830978	-0.05998188	-0.05830984	-0.05994857	-0.05830978	
0.80496	-0.05993407	-0.05830957	-0.05999038	-0.05830963	-0.05996008	-0.05830957	
0.80704	-0.05993416	-0.05830936	-0.05998818	-0.05830942	-0.05996883	-0.05830936	
0.80912	-0.05992823	-0.05830915	-0.05999111	-0.05830921	-0.05996032	-0.05830915	
0.8112	-0.05992167	-0.05830895	-0.05998711	-0.05830901	-0.05994474	-0.05830895	
0.81328	-0.0599251	-0.05830875	-0.05997144	-0.05830881	-0.05995186	-0.05830875	
0.81536	-0.05992258	-0.05830855	-0.05996817	-0.05830861	-0.05995187	-0.05830855	
0.81744	-0.05991226	-0.05830836	-0.05996387	-0.05830841	-0.05994573	-0.05830836	
0.81952	-0.05990047	-0.05830816	-0.05994987	-0.05830822	-0.05993453	-0.05830816	
0.8216	-0.05989682	-0.05830797	-0.05993828	-0.05830803	-0.05994171	-0.05830797	
0.82368	-0.0598916	-0.05830779	-0.05993267	-0.05830784	-0.05994822	-0.05830779	
0.82576	-0.05988631	-0.0583076	-0.05993955	-0.05830766	-0.05996383	-0.0583076	
0.82784	-0.05990232	-0.05830742	-0.05993257	-0.05830747	-0.05996699	-0.05830742	
0.82992	-0.05992403	-0.05830724	-0.05992758	-0.05830729	-0.05997022	-0.05830724	
0.832	-0.05992762	-0.05830706	-0.05991674	-0.05830711	-0.05996592	-0.05830706	
0.83408	-0.05992471	-0.05830688	-0.05992595	-0.05830694	-0.05995258	-0.05830688	
0.83616	-0.05991415	-0.05830671	-0.05992048	-0.05830676	-0.05995757	-0.05830671	
0.83824	-0.05991361	-0.05830654	-0.05992292	-0.05830659	-0.05995525	-0.05830654	
0.84032	-0.05991417	-0.05830637	-0.05993755	-0.05830642	-0.05994307	-0.05830637	
0.8424	-0.05990577	-0.05830621	-0.0599512	-0.05830626	-0.05993436	-0.05830621	
0.84448	-0.05990425	-0.05830605	-0.05994696	-0.05830609	-0.05992923	-0.05830604	
0.84656	-0.05989519	-0.05830588	-0.05994222	-0.05830593	-0.05993831	-0.05830588	
0.84864	-0.05990941	-0.05830572	-0.05995252	-0.05830577	-0.05994252	-0.05830572	
0.85072	-0.05991165	-0.05830557	-0.05995559	-0.05830561	-0.0599412	-0.05830557	
0.8528	-0.0599161	-0.05830541	-0.05995705	-0.05830546	-0.05994169	-0.05830541	
0.85488	-0.05992911	-0.05830526	-0.05996417	-0.0583053	-0.05994088	-0.05830526	
0.85696	-0.05994669	-0.05830511	-0.05995633	-0.05830515	-0.05994881	-0.05830511	
0.85904	-0.05995011	-0.05830496	-0.05994236	-0.058305	-0.05995927	-0.05830496	
0.86112	-0.05995518	-0.05830481	-0.05993263	-0.05830485	-0.05996815	-0.05830481	
0.8631999	-0.05996024	-0.05830466	-0.05991644	-0.05830471	-0.05997877	-0.05830466	
0.86528	-0.05996719	-0.05830452	-0.0599125	-0.05830456	-0.05999059	-0.05830452	
0.86736	-0.05998006	-0.05830438	-0.05991276	-0.05830442	-0.05998226	-0.05830438	
0.86944	-0.05998603	-0.05830424	-0.05991182	-0.05830428	-0.059983	-0.05830424	
0.87152	-0.05999235	-0.0583041	-0.05990868	-0.05830415	-0.05997333	-0.0583041	
0.8736	-0.05998889	-0.05830397	-0.0599143	-0.05830401	-0.05996626	-0.05830397	
0.87568	-0.05997074	-0.05830384	-0.05990862	-0.05830387	-0.05996224	-0.05830384	
0.87776	-0.05994967	-0.0583037	-0.05990747	-0.05830374	-0.0599638	-0.0583037	
0.87984	-0.05995221	-0.05830357	-0.05990275	-0.05830361	-0.05995884	-0.05830357	
0.88192	-0.05996183	-0.05830345	-0.05991755	-0.05830348	-0.05994545	-0.05830345	
0.884	-0.0599508	-0.05830332	-0.05991457	-0.05830336	-0.05994393	-0.05830332	
0.88608	-0.05994996	-0.05830319	-0.0599259	-0.05830323	-0.05993073	-0.05830319	
0.88816	-0.05995769	-0.05830307	-0.05992057	-0.05830311	-0.05992417	-0.05830307	
0.89024	-0.05996241	-0.05830295	-0.05992426	-0.05830298	-0.05991897	-0.05830295	
0.89232	-0.05996315	-0.05830283	-0.05992196	-0.05830286	-0.05992815	-0.05830283	
0.8944	-0.05995268	-0.05830271	-0.05991741	-0.05830275	-0.05992584	-0.05830271	
0.89648	-0.05993836	-0.05830259	-0.05990804	-0.05830263	-0.05991724	-0.05830259	
0.89856	-0.059925	-0.05830248	-0.05990278	-0.05830251	-0.0599114	-0.05830248	
0.90064	-0.05991219	-0.05830237	-0.05989391	-0.0583024	-0.0599085	-0.05830237	
0.90272	-0.05991352	-0.05830225	-0.05990067	-0.05830228	-0.05991853	-0.05830225	
0.9048	-0.05992165	-0.05830214	-0.05991205	-0.05830218	-0.05992161	-0.05830214	
0.90688	-0.05993685	-0.05830203	-0.05991454	-0.05830206	-0.05991238	-0.05830203	
0.90896	-0.05995105	-0.05830193	-0.05991355	-0.05830196	-0.05991141	-0.05830193	
0.9110399	-0.0599439	-0.05830182	-0.05991812	-0.05830185	-0.05990537	-0.05830182	
0.91312	-0.05994494	-0.05830171	-0.05992286	-0.05830174	-0.05990677	-0.05830171	
0.9152	-0.05994791	-0.05830161	-0.05992733	-0.05830164	-0.05990626	-0.05830161	
0.91728	-0.05994561	-0.05830151	-0.05993992	-0.05830154	-0.05991353	-0.05830151	
0.91936	-0.05995622	-0.05830141	-0.05995253	-0.05830144	-0.05991545	-0.05830141	
0.92144	-0.05994746	-0.05830131	-0.0599632	-0.05830134	-0.05991611	-0.05830131	
0.92352	-0.05993536	-0.05830121	-0.05996204	-0.05830124	-0.05990561	-0.05830121	
0.9256	-0.05993783	-0.05830111	-0.05994913	-0.05830114	-0.05990318	-0.05830111	
0.92768	-0.05992469	-0.05830102	-0.05993273	-0.05830105	-0.05991501	-0.05830102	
0.92976	-0.05992537	-0.05830092	-0.05992557	-0.05830095	-0.05991141	-0.05830092	
0.93184	-0.05993461	-0.05830083	-0.05991542	-0.05830086	-0.05991643	-0.05830083	
0.93392	-0.05994071	-0.05830074	-0.05990441	-0.05830077	-0.0599128	-0.05830074	
0.936	-0.05994239	-0.05830065	-0.05989682	-0.05830067	-0.05991523	-0.05830065	
0.93808	-0.05994095	-0.05830056	-0.05989678	-0.05830058	-0.05990511	-0.05830056	
0.94016	-0.0599397	-0.05830047	-0.05989116	-0.0583005	-0.05989723	-0.05830047	
0.94224	-0.0599398	-0.05830038	-0.0598837	-0.05830041	-0.05990602	-0.05830038	
0.94432	-0.05994856	-0.0583003	-0.059879	-0.05830032	-0.05989899	-0.0583003	
0.9464	-0.05996137	-0.05830022	-0.05988861	-0.05830024	-0.05990041	-0.05830022	
0.94848	-0.05996988	-0.05830013	-0.05990034	-0.05830016	-0.05989039	-0.05830013	
0.95056	-0.05997445	-0.05830005	-0.05991974	-0.05830007	-0.05989231	-0.05830005	
0.95264	-0.05998133	-0.05829997	-0.0599326	-0.05829999	-0.05990881	-0.05829997	
0.95472	-0.0599739	-0.05829989	-0.05993854	-0.05829991	-0.05991433	-0.05829989	
0.9568	-0.05996904	-0.05829981	-0.0599313	-0.05829983	-0.05991909	-0.05829981	
0.9588799	-0.05995737	-0.05829973	-0.05992231	-0.05829975	-0.05992568	-0.05829973	
0.96096	-0.05996162	-0.05829966	-0.05990754	-0.05829968	-0.05992518	-0.05829966	
0.96304	-0.05996222	-0.05829958	-0.059906	-0.0582996	-0.0599317	-0.05829958	
0.96512	-0.05996815	-0.0582995	-0.05990269	-0.05829953	-0.05993753	-0.0582995	
0.9672	-0.05997789	-0.05829943	-0.0598981	-0.05829945	-0.0599381	-0.05829943	
0.96928	-0.05997586	-0.05829936	-0.0599086	-0.05829938	-0.0599461	-0.05829936	
0.97136	-0.05996019	-0.05829929	-0.05991058	-0.05829931	-0.05993894	-0.05829929	
0.97344	-0.0599495	-0.05829922	-0.05991993	-0.05829924	-0.05992657	-0.05829922	
0.97552	-0.05995164	-0.05829915	-0.05992905	-0.05829917	-0.05991761	-0.05829915	
0.9776	-0.05995863	-0.05829908	-0.05993544	-0.0582991	-0.05991242	-0.05829908	
0.97968	-0.05996594	-0.05829901	-0.05993597	-0.05829903	-0.05990193	-0.05829901	
0.98176	-0.05995272	-0.05829894	-0.05994076	-0.05829896	-0.0598932	-0.05829894	
0.98384	-0.05995668	-0.05829887	-0.05994254	-0.0582989	-0.0599008	-0.05829887	
0.98592	-0.0599411	-0.05829881	-0.05994848	-0.05829883	-0.05990579	-0.05829881	
0.988	-0.05993658	-0.05829875	-0.05995864	-0.05829877	-0.05991864	-0.05829875	
0.99008	-0.0599301	-0.05829868	-0.05996699	-0.0582987	-0.05991156	-0.05829868	
0.99216	-0.05991379	-0.05829862	-0.05997384	-0.05829864	-0.05990302	-0.05829862	
0.99424	-0.05989931	-0.05829856	-0.05998468	-0.05829858	-0.05990731	-0.05829856	
0.9963199	-0.05988308	-0.0582985	-0.05999255	-0.05829852	-0.0599095	-0.0582985	
0.9984	-0.05987964	-0.05829844	-0.05999332	-0.05829845	-0.05991242	-0.05829844	
1.00048	-0.05987513	-0.05829838	-0.05999241	-0.05829839	-0.05992264	-0.05829838	
1.00256	-0.05987585	-0.05829832	-0.05998335	-0.05829834	-0.05992088	-0.05829832	
1.00464	-0.05986781	-0.05829826	-0.05996288	-0.05829828	-0.05992071	-0.05829826	
1.00672	-0.05987565	-0.0582982	-0.05994319	-0.05829822	-0.05992966	-0.0582982	
1.0088	-0.05987821	-0.05829815	-0.05993673	-0.05829817	-0.05993461	-0.05829815	
1.01088	-0.05988014	-0.05829809	-0.05992644	-0.05829811	-0.05993332	-0.05829809	
1.01296	-0.05987313	-0.05829804	-0.05992257	-0.05829806	-0.05992683	-0.05829804	
1.01504	-0.05987366	-0.05829798	-0.05992423	-0.058298	-0.05993024	-0.05829798	
1.01712	-0.05987573	-0.05829793	-0.05993398	-0.05829795	-0.05994002	-0.05829793	
1.0192	-0.05987927	-0.05829788	-0.05992555	-0.05829789	-0.05993415	-0.05829788	
1.02128	-0.05988131	-0.05829783	-0.05993035	-0.05829784	-0.05993051	-0.05829783	
1.02336	-0.05989787	-0.05829778	-0.05992822	-0.05829779	-0.05990551	-0.05829778	
1.02544	-0.0599068	-0.05829773	-0.05992708	-0.05829774	-0.05985761	-0.05829773	
1.02752	-0.05987699	-0.05829768	-0.05992309	-0.05829769	-0.05979409	-0.05829768	
1.0296	-0.0598264	-0.05829763	-0.0599204	-0.05829764	-0.059715	-0.05829763	
1.03168	-0.05976884	-0.05829758	-0.05991125	-0.05829759	-0.05963222	-0.05829758	
1.03376	-0.05970027	-0.05829753	-0.0599105	-0.05829754	-0.05953297	-0.05829753	
1.03584	-0.05962753	-0.05829749	-0.05991075	-0.0582975	-0.05943861	-0.05829749	
1.03792	-0.05955764	-0.05829744	-0.05991797	-0.05829745	-0.05934644	-0.05829744	
1.04	-0.05948989	-0.05829739	-0.0599111	-0.05829741	-0.05927704	-0.05829739	
1.04208	-0.05943668	-0.05829735	-0.05990876	-0.05829736	-0.05922412	-0.05829735	
1.04416	-0.05938581	-0.0582973	-0.05990464	-0.05829731	-0.05916361	-0.0582973	
1.04624	-0.0593243	-0.05829726	-0.05989343	-0.05829727	-0.05912093	-0.05829726	
1.04832	-0.05927028	-0.05829721	-0.05989475	-0.05829723	-0.05908714	-0.05829721	
1.0504	-0.05923349	-0.05829717	-0.05990677	-0.05829718	-0.05906925	-0.05829717	
1.05248	-0.05919908	-0.05829713	-0.05991217	-0.05829714	-0.05904581	-0.05829713	
1.05456	-0.05916514	-0.05829709	-0.0599087	-0.0582971	-0.05902536	-0.05829709	
1.05664	-0.05913738	-0.05829705	-0.05990157	-0.05829706	-0.05899968	-0.05829978	
1.05872	-0.05911646	-0.05829701	-0.05988771	-0.05829702	-0.05897477	-0.05830904	
1.0608	-0.0590853	-0.05829697	-0.05989321	-0.05829698	-0.0589399	-0.0583405	
1.06288	-0.05905803	-0.05829693	-0.05990306	-0.05829694	-0.05891548	-0.05838279	
1.06496	-0.05902212	-0.05829689	-0.0598989	-0.0582969	-0.05887752	-0.05841982	
1.06704	-0.0589885	-0.05829685	-0.05991154	-0.05829686	-0.05883117	-0.0584646	
1.06912	-0.0589661	-0.05829681	-0.05990358	-0.05829682	-0.05876805	-0.05850028	
1.0712	-0.05893119	-0.05829677	-0.05989524	-0.05829678	-0.05868581	-0.0585588	
1.07328	-0.05888586	-0.05830024	-0.05989094	-0.05829675	-0.05860018	-0.05860893	
1.07536	-0.05881445	-0.0583116	-0.05990348	-0.05829671	-0.05851608	-0.05868292	
1.07744	-0.05873156	-0.05834732	-0.05990096	-0.05829668	-0.0584092	-0.05876011	
1.07952	-0.05863686	-0.05838292	-0.05989744	-0.05829664	-0.05828321	-0.05886192	
1.0816	-0.05855629	-0.05845722	-0.05991092	-0.05829661	-0.05813742	-0.05895609	
1.08368	-0.05846329	-0.05855419	-0.05990424	-0.05829657	-0.05798545	-0.05907677	
1.08576	-0.05838035	-0.05864739	-0.05989907	-0.05829654	-0.05782967	-0.05918585	
1.08784	-0.05828728	-0.05875099	-0.05989589	-0.0582965	-0.05766303	-0.05931844	
1.08992	-0.05818266	-0.05886066	-0.05990629	-0.05829647	-0.05752084	-0.05946004	
1.092	-0.05806006	-0.05896302	-0.0599097	-0.05829644	-0.05740068	-0.05960795	
1.09408	-0.05791163	-0.05906689	-0.05990815	-0.0582964	-0.0572991	-0.05976079	
1.09616	-0.05774527	-0.05917104	-0.05991056	-0.05829637	-0.05721366	-0.05991486	
1.09824	-0.05758938	-0.05929689	-0.05990539	-0.05829634	-0.05714225	-0.06005697	
1.10032	-0.05746057	-0.05942701	-0.05990002	-0.05829631	-0.05708318	-0.0601746	
1.1024	-0.05735097	-0.05956623	-0.05989878	-0.05829628	-0.05703498	-0.06029182	
1.10448	-0.05725873	-0.05971484	-0.05989569	-0.05829625	-0.05699639	-0.06038683	
1.10656	-0.05718139	-0.05986837	-0.0598949	-0.05829622	-0.05696633	-0.06046936	
1.10864	-0.05711712	-0.06000064	-0.05990898	-0.05829619	-0.05694383	-0.06053973	
1.11072	-0.05706432	-0.06012329	-0.05990954	-0.05829616	-0.05692805	-0.06059331	
1.1128	-0.05702166	-0.06022951	-0.05991529	-0.05829613	-0.05691822	-0.0606397	
1.11488	-0.05698798	-0.06031976	-0.05992584	-0.0582961	-0.05691365	-0.06067847	
1.11696	-0.05696226	-0.06040267	-0.05991973	-0.05829608	-0.05691371	-0.06070301	
1.11904	-0.0569436	-0.06046889	-0.05992924	-0.05829605	-0.05691785	-0.06072297	
1.12112	-0.0569312	-0.06053315	-0.05992648	-0.05829602	-0.05692552	-0.06073147	
1.1232	-0.05692433	-0.06058536	-0.05991809	-0.05829599	-0.05693628	-0.06074088	
1.12528	-0.05692234	-0.06062253	-0.05990198	-0.05829597	-0.05694968	-0.06074803	
1.12736	-0.05692465	-0.06065745	-0.05988964	-0.05829594	-0.05696532	-0.06074451	
1.12944	-0.05693071	-0.06067823	-0.05989197	-0.05829592	-0.05698286	-0.06074544	
1.13152	-0.05694002	-0.06068582	-0.05990097	-0.05829589	-0.05700196	-0.06073607	
1.1336	-0.05695214	-0.06069523	-0.05989425	-0.05829587	-0.05702234	-0.06073214	
1.13568	-0.05696667	-0.06070232	-0.05989856	-0.05829584	-0.05704373	-0.060725	
1.13776	-0.05698323	-0.06069408	-0.05991141	-0.05829582	-0.05706591	-0.06070803	
1.13984	-0.05700149	-0.06069104	-0.0599089	-0.05829579	-0.05708865	-0.06068752	
1.14192	-0.05702113	-0.06068661	-0.05991649	-0.05829577	-0.05711179	-0.0606739	
1.144	-0.0570419	-0.06068033	-0.05990771	-0.05829575	-0.05713516	-0.06064917	
1.14608	-0.05706353	-0.06066407	-0.05989756	-0.05829572	-0.05715862	-0.06062027	
1.14816	-0.05708583	-0.06063321	-0.05988439	-0.0582957	-0.05718204	-0.06059508	
1.15024	-0.05710859	-0.06061803	-0.05989067	-0.05829568	-0.05720534	-0.06058534	
1.15232	-0.05713165	-0.06060084	-0.05989726	-0.05829566	-0.05722842	-0.06058152	
1.1544	-0.05715486	-0.06057792	-0.05990823	-0.05829564	-0.0572512	-0.0605629	
1.15648	-0.05717809	-0.06055497	-0.05990715	-0.05829562	-0.05727364	-0.06054771	
1.15856	-0.05720124	-0.06053691	-0.05991639	-0.05829559	-0.05729568	-0.06053589	
1.16064	-0.0572242	-0.06051064	-0.05991407	-0.05829557	-0.05731729	-0.06050469	
1.16272	-0.05724692	-0.06047283	-0.05992473	-0.05829555	-0.05733844	-0.0604869	
1.1648	-0.05726931	-0.06044449	-0.05991856	-0.05829553	-0.0573591	-0.06047126	
